,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
SLC7A6OS,0.0,0.0,0.0,-0.02587115,0.21428101
PSMA7,-0.0014521867,8.0,-0.0014521867,-0.06814817,-0.89471936
PSMA4,0.06204904,8.0,0.06204904,1.7805415,-0.1421715
PSMA5,-7.4382174e-06,8.0,-7.4382174e-06,-0.026087698,-0.8775978
C3,-0.0029184925,16.0,-0.0029184925,-0.11083624,-2.003887
C2,3.7568323e-05,5.0,3.7568323e-05,-0.024777437,-0.46764293
PSMA8,-0.0003374021,8.0,-0.0003374021,-0.035693824,-0.8815081
C7,-1.3668615e-05,5.0,-1.3668615e-05,-0.02626908,-0.46825013
C6,-5.711938e-05,5.0,-5.711938e-05,-0.027534047,-0.46876508
C5,0.005925201,10.0,0.005925201,0.14662722,-1.0802382
NENF,0.0,0.0,0.0,-0.02587115,0.21428101
MSH4,0.0,0.0,0.0,-0.02587115,0.21428101
KRTAP15-1,0.0,0.0,0.0,-0.02587115,0.21428101
GUCD1,0.0,0.0,0.0,-0.02587115,0.21428101
EXPH5,0.0,0.0,0.0,-0.02587115,0.21428101
ADIG,0.0,0.0,0.0,-0.02587115,0.21428101
CS,0.00025711858,2.0,0.00025711858,-0.018385746,-0.05561955
CP,5.0841663e-06,2.0,5.0841663e-06,-0.025723137,-0.05860639
RMND5A,0.0,0.0,0.0,-0.02587115,0.21428101
RMND5B,0.0,0.0,0.0,-0.02587115,0.21428101
ENKD1,0.0,0.0,0.0,-0.02587115,0.21428101
SEPT11,0.0,0.0,0.0,-0.02587115,0.21428101
NECAB2,0.0,0.0,0.0,-0.02587115,0.21428101
C9orf131,0.0,0.0,0.0,-0.02587115,0.21428101
SH3D19,0.0,0.0,0.0,-0.02587115,0.21428101
AGPAT5,0.0016505211,3.0,0.0016505211,0.02217991,-0.1755803
AGPAT4,-0.004126149,3.0,-0.004126149,-0.14599434,-0.24403915
AGPAT3,8.515197e-06,3.0,8.515197e-06,-0.02562325,-0.19503959
AGPAT2,0.0004254626,4.0,0.0004254626,-0.013484801,-0.3265722
AGPAT1,0.00036960587,4.0,0.00036960587,-0.015110939,-0.32723415
C9orf139,0.0,0.0,0.0,-0.02587115,0.21428101
FOXO3,-0.0022165952,15.0,-0.0022165952,-0.09040214,-1.8590951
FOXO1,0.8331427,16.0,0.8331427,24.229132,7.9042068
FOXO6,0.06906809,2.0,0.06906809,1.9848849,0.75985366
FOXO4,0.00039244132,3.0,0.00039244132,-0.014446138,-0.19048971
TMEM158,0.0,0.0,0.0,-0.02587115,0.21428101
ANGEL2,0.0,0.0,0.0,-0.02587115,0.21428101
ANGEL1,0.0,0.0,0.0,-0.02587115,0.21428101
AP3B1,0.0027557905,1.0,0.0027557905,0.054357246,0.11046583
PP2D1,0.0,0.0,0.0,-0.02587115,0.21428101
AP3B2,4.145348e-06,1.0,4.145348e-06,-0.025750468,0.07785631
SPAG6,0.0,0.0,0.0,-0.02587115,0.21428101
FAM219A,0.0,0.0,0.0,-0.02587115,0.21428101
PRRC2A,0.0,0.0,0.0,-0.02587115,0.21428101
PGA3,-0.0007397635,1.0,-0.0007397635,-0.04740764,0.069040306
PGA4,-0.00020709298,1.0,-0.00020709298,-0.03190018,0.075352944
PGA5,0.00037982326,1.0,0.00037982326,-0.014813485,0.082308434
VCX3B,0.0,0.0,0.0,-0.02587115,0.21428101
VCX3A,0.0,0.0,0.0,-0.02587115,0.21428101
PPP1CB,0.002057064,22.0,0.002057064,0.034015458,-2.7637656
PPP1CC,0.011424566,22.0,0.011424566,0.3067284,-2.652752
PPP1CA,1.4807041e-05,22.0,1.4807041e-05,-0.025440078,-2.7879682
MPPED1,0.0,0.0,0.0,-0.02587115,0.21428101
MPPED2,0.0,0.0,0.0,-0.02587115,0.21428101
HTR4,0.000552732,4.0,0.000552732,-0.009779652,-0.32506394
C11orf24,0.0,0.0,0.0,-0.02587115,0.21428101
ATP6V0E2-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
KLHL3,0.0,0.0,0.0,-0.02587115,0.21428101
METTL2A,0.0,0.0,0.0,-0.02587115,0.21428101
SRP9,0.0,1.0,0.0,-0.02587115,0.07780718
ZYX,0.00019450854,1.0,0.00019450854,-0.02020849,0.080112286
ALLC,-0.0018719534,1.0,-0.0018719534,-0.0803687,0.055622816
VSIG10,0.0,0.0,0.0,-0.02587115,0.21428101
HIF1AN,0.0,0.0,0.0,-0.02587115,0.21428101
SLC34A1,-3.65294e-06,1.0,-3.65294e-06,-0.025977498,0.07776389
SLC34A3,-0.019639576,1.0,-0.019639576,-0.5976315,-0.15493985
SLC34A2,0.0107812965,1.0,0.0107812965,0.2880011,0.20557545
OR2AE1,5.8552905e-09,1.0,5.8552905e-09,-0.025870979,0.077807255
CREBRF,0.0,0.0,0.0,-0.02587115,0.21428101
PPP1R16A,0.0,0.0,0.0,-0.02587115,0.21428101
PPP1R16B,0.0,0.0,0.0,-0.02587115,0.21428101
BLNK,-0.0006510828,5.0,-0.0006510828,-0.044825904,-0.4758041
UBR3,0.0,0.0,0.0,-0.02587115,0.21428101
UBR2,0.0,0.0,0.0,-0.02587115,0.21428101
UBR1,0.0,0.0,0.0,-0.02587115,0.21428101
NUCB1,0.0,0.0,0.0,-0.02587115,0.21428101
HSDL1,0.0,0.0,0.0,-0.02587115,0.21428101
UBR5,0.0,1.0,0.0,-0.02587115,0.07780718
NUCB2,0.0,0.0,0.0,-0.02587115,0.21428101
SOCS5,6.539759e-05,2.0,6.539759e-05,-0.023967253,-0.057891626
SOCS4,-0.00035959756,4.0,-0.00035959756,-0.036339995,-0.33587587
SOCS7,-2.3668554e-06,2.0,-2.3668554e-06,-0.025940055,-0.058694694
SOCS6,6.6899493e-06,2.0,6.6899493e-06,-0.025676388,-0.05858736
SOCS1,-0.00544217,8.0,-0.00544217,-0.1843072,-0.9420043
SOCS3,0.10243887,13.0,0.10243887,2.956397,-0.345884
SOCS2,1.7834027e-05,4.0,1.7834027e-05,-0.025351955,-0.331403
PPP2CA,0.0013664828,16.0,0.0013664828,0.013910802,-1.9531063
PACSIN1,0.0,0.0,0.0,-0.02587115,0.21428101
PPP2CB,0.0022130865,16.0,0.0022130865,0.038557686,-1.9430732
CCNY,0.0,0.0,0.0,-0.02587115,0.21428101
SRPX,0.0,0.0,0.0,-0.02587115,0.21428101
CCNF,0.0,0.0,0.0,-0.02587115,0.21428101
NR2F1-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
CCNC,0.0,0.0,0.0,-0.02587115,0.21428101
CCNO,0.0,0.0,0.0,-0.02587115,0.21428101
CCL3L3,-8.624308e-05,8.0,-8.624308e-05,-0.028381916,-0.8785317
CCNI,0.0,0.0,0.0,-0.02587115,0.21428101
CCL3L1,-0.026830632,8.0,-0.026830632,-0.8069823,-1.1954772
CCNK,0.0,0.0,0.0,-0.02587115,0.21428101
CDSN,0.0,0.0,0.0,-0.02587115,0.21428101
GREM1,0.0,1.0,0.0,-0.02587115,0.07780718
NCKAP5,0.0,0.0,0.0,-0.02587115,0.21428101
IL1R2,0.0002764489,7.0,0.0002764489,-0.017822986,-0.7377596
NCKAP1,0.0003104902,3.0,0.0003104902,-0.016831955,-0.1914609
PTN,0.0,0.0,0.0,-0.02587115,0.21428101
JMY,0.0,0.0,0.0,-0.02587115,0.21428101
PTH,0.02612074,3.0,0.02612074,0.7345731,0.114414304
ABHD15,0.0,0.0,0.0,-0.02587115,0.21428101
INVS,-2.1087064e-05,1.0,-2.1087064e-05,-0.026485052,0.07755728
ABHD11,0.0,0.0,0.0,-0.02587115,0.21428101
ABHD12,0.0,0.0,0.0,-0.02587115,0.21428101
ABHD13,0.0,0.0,0.0,-0.02587115,0.21428101
NGRN,0.0,0.0,0.0,-0.02587115,0.21428101
PTS,4.482568e-06,1.0,4.482568e-06,-0.025740651,0.0778603
MEGF8,-4.0222993e-08,1.0,-4.0222993e-08,-0.025872322,0.077806704
ARPC3,0.001359202,9.0,0.001359202,0.013698837,-0.99787563
CDC25B,-0.01676456,4.0,-0.01676456,-0.51393217,-0.5302897
CDC25A,-0.021705277,5.0,-0.021705277,-0.65776956,-0.72531563
UAP1,-1.1793411e-05,1.0,-1.1793411e-05,-0.026214488,0.07766742
ARPC5,-0.0001552506,9.0,-0.0001552506,-0.030390909,-1.0158232
ARPC4,1.1392268e-05,9.0,1.1392268e-05,-0.025539491,-1.0138483
TMPRSS12,0.0,0.0,0.0,-0.02587115,0.21428101
TMPRSS13,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF821,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF827,0.0,0.0,0.0,-0.02587115,0.21428101
TMPRSS15,0.0,0.0,0.0,-0.02587115,0.21428101
ITPR2,0.006763318,42.0,0.00016103138,-0.021183098,-5.437468
ITPR3,-0.12799503,46.0,-0.0027825006,-0.10687715,-7.580374
ZNF829,0.0021638304,1.0,0.0021638304,0.037123714,0.10345057
IL1RN,0.0,1.0,0.0,-0.02587115,0.07780718
LRIG3,0.0,0.0,0.0,-0.02587115,0.21428101
LRIG2,1.6236028e-05,1.0,1.6236028e-05,-0.025398476,0.0779996
LRIG1,0.0,0.0,0.0,-0.02587115,0.21428101
ERCC6L2,0.0,0.0,0.0,-0.02587115,0.21428101
CASKIN2,0.0,0.0,0.0,-0.02587115,0.21428101
RSPH10B2,0.0,0.0,0.0,-0.02587115,0.21428101
CASKIN1,0.0,0.0,0.0,-0.02587115,0.21428101
A1CF,0.0,0.0,0.0,-0.02587115,0.21428101
ACAN,0.0,0.0,0.0,-0.02587115,0.21428101
LAP3,-0.00028115083,2.0,-0.00028115083,-0.0340562,-0.061998542
POT1,0.0,0.0,0.0,-0.02587115,0.21428101
CD302,0.0,0.0,0.0,-0.02587115,0.21428101
FAM217A,0.0,0.0,0.0,-0.02587115,0.21428101
FAM217B,0.0,0.0,0.0,-0.02587115,0.21428101
OPN5,0.0,0.0,0.0,-0.02587115,0.21428101
OPN4,0.0,0.0,0.0,-0.02587115,0.21428101
OPN3,0.0,0.0,0.0,-0.02587115,0.21428101
CLHC1,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM30A,0.0,0.0,0.0,-0.02587115,0.21428101
TMEM30B,0.0,0.0,0.0,-0.02587115,0.21428101
LYZL4,0.0,0.0,0.0,-0.02587115,0.21428101
LYZL6,0.0,0.0,0.0,-0.02587115,0.21428101
LYZL1,0.0,0.0,0.0,-0.02587115,0.21428101
LYZL2,0.0,0.0,0.0,-0.02587115,0.21428101
OR10AG1,3.4422197e-07,1.0,3.4422197e-07,-0.02586113,0.07781126
PIAS2,0.0,2.0,0.0,-0.02587115,-0.058666646
PIAS3,0.0,2.0,0.0,-0.02587115,-0.058666646
PIAS1,-2.1314324e-06,3.0,-2.1314324e-06,-0.025933202,-0.19516575
PIAS4,-0.0005554178,4.0,-0.0005554178,-0.04204084,-0.33819652
HIVEP1,0.0,0.0,0.0,-0.02587115,0.21428101
HIVEP2,0.0,0.0,0.0,-0.02587115,0.21428101
HIVEP3,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF311,0.004927969,1.0,0.004927969,0.11759514,0.13620815
TEX38,0.0,0.0,0.0,-0.02587115,0.21428101
EOGT,0.0,1.0,0.0,-0.02587115,0.07780718
ZNF316,-0.0021599615,1.0,-0.0021599615,-0.08875338,0.05220965
ZNF317,1.967545e-05,1.0,1.967545e-05,-0.025298346,0.078040354
ZNF318,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF319,0.0,0.0,0.0,-0.02587115,0.21428101
TEX30,0.0,0.0,0.0,-0.02587115,0.21428101
TEX37,0.0,0.0,0.0,-0.02587115,0.21428101
TEX36,0.0,0.0,0.0,-0.02587115,0.21428101
TEX35,0.0,0.0,0.0,-0.02587115,0.21428101
NRIP1,0.0,0.0,0.0,-0.02587115,0.21428101
OOSP2,0.0,0.0,0.0,-0.02587115,0.21428101
TCEB3CL,0.0,0.0,0.0,-0.02587115,0.21428101
GSTP1,0.000359168,9.0,0.000359168,-0.015414814,-1.0097269
STPG2,0.0,0.0,0.0,-0.02587115,0.21428101
STPG1,0.0,0.0,0.0,-0.02587115,0.21428101
ANKRD18DP,0.0,0.0,0.0,-0.02587115,0.21428101
PGRMC2,-6.317024e-05,1.0,-6.317024e-05,-0.027710205,0.07705855
PGRMC1,0.005366259,1.0,0.005366259,0.13035493,0.14140229
OTOGL,0.0,0.0,0.0,-0.02587115,0.21428101
AP4M1,1.0772641e-07,1.0,1.0772641e-07,-0.025868014,0.077808455
SLCO1C1,1.9342544e-05,1.0,1.9342544e-05,-0.025308039,0.078036405
PIF1,0.0,0.0,0.0,-0.02587115,0.21428101
NSUN5P2,0.0,0.0,0.0,-0.02587115,0.21428101
LOC389641,0.0,0.0,0.0,-0.02587115,0.21428101
NSUN5P1,0.0,0.0,0.0,-0.02587115,0.21428101
SDHA,-0.0001837857,12.0,-0.0001837857,-0.031221643,-1.4255829
SDHC,-0.0037440648,12.0,-0.0037440648,-0.13487084,-1.4677756
SDHB,0.0014320582,12.0,0.0014320582,0.015819876,-1.4064337
SDHD,7.239262e-05,12.0,7.239262e-05,-0.023763608,-1.422547
NKAPL,0.0,0.0,0.0,-0.02587115,0.21428101
PSG11,0.0,0.0,0.0,-0.02587115,0.21428101
TARM1,0.0,0.0,0.0,-0.02587115,0.21428101
SMG5,0.0,1.0,0.0,-0.02587115,0.07780718
SMG7,0.0,1.0,0.0,-0.02587115,0.07780718
DLG2,0.036264226,3.0,0.036264226,1.029877,0.23462394
SAMD12,0.0,0.0,0.0,-0.02587115,0.21428101
DLG4,-0.00052847696,5.0,-0.00052847696,-0.04125652,-0.47435108
SAMD10,0.0,0.0,0.0,-0.02587115,0.21428101
SAMD11,0.0,0.0,0.0,-0.02587115,0.21428101
SMG9,0.0,0.0,0.0,-0.02587115,0.21428101
SMG8,0.0,0.0,0.0,-0.02587115,0.21428101
SPNS3,0.0,0.0,0.0,-0.02587115,0.21428101
FAM114A1,0.0,0.0,0.0,-0.02587115,0.21428101
GRWD1,0.0,0.0,0.0,-0.02587115,0.21428101
FAM114A2,0.0,0.0,0.0,-0.02587115,0.21428101
MOB4,0.0,0.0,0.0,-0.02587115,0.21428101
PCDH11X,0.0,0.0,0.0,-0.02587115,0.21428101
IGF1R,0.016008275,27.0,0.016008275,0.44017234,-3.2807996
IFNK,-1.736749e-07,3.0,-1.736749e-07,-0.025876207,-0.19514254
LHB,-9.7264136e-05,6.0,-9.7264136e-05,-0.028702768,-0.6057146
IFNG,0.012514412,32.0,0.0003910754,-0.014485905,-4.0045743
IFNE,-1.1430319e-06,3.0,-1.1430319e-06,-0.025904426,-0.19515403
CHSY3,-1.3898521e-07,1.0,-1.3898521e-07,-0.025875198,0.077805534
GMIP,0.0,0.0,0.0,-0.02587115,0.21428101
R3HCC1L,0.0,0.0,0.0,-0.02587115,0.21428101
ADRA1A,0.027032103,7.0,0.027032103,0.7611053,-0.4206805
ADRA1B,-0.0028504292,6.0,-0.0028504292,-0.10885473,-0.63834214
TEX9,0.0,0.0,0.0,-0.02587115,0.21428101
ADRA1D,-0.021711705,6.0,-0.021711705,-0.6579567,-0.86186564
CD3EAP,0.0,0.0,0.0,-0.02587115,0.21428101
TEX2,0.0,0.0,0.0,-0.02587115,0.21428101
ARHGAP17,-0.009859233,1.0,-0.009859233,-0.31289965,-0.039033793
STARD8,0.0,0.0,0.0,-0.02587115,0.21428101
STARD9,0.0,0.0,0.0,-0.02587115,0.21428101
ARHGAP12,0.0,0.0,0.0,-0.02587115,0.21428101
ARHGAP10,0.0,1.0,0.0,-0.02587115,0.07780718
STARD3,7.8543504e-05,1.0,7.8543504e-05,-0.023584541,0.07873799
CWC15,0.0,1.0,0.0,-0.02587115,0.07780718
STARD7,0.0,0.0,0.0,-0.02587115,0.21428101
STARD4,0.0,0.0,0.0,-0.02587115,0.21428101
ARHGAP19,0.0,0.0,0.0,-0.02587115,0.21428101
IL7R,-0.00079010706,7.0,-0.00079010706,-0.04887327,-0.75039923
PTRHD1,0.0,0.0,0.0,-0.02587115,0.21428101
GABRG3,-9.223895e-05,5.0,-9.223895e-05,-0.028556472,-0.46918124
GABRG2,-0.000883708,5.0,-0.000883708,-0.051598243,-0.4785609
GABRG1,-0.00024286874,5.0,-0.00024286874,-0.032941706,-0.47096634
TDGF1P3,0.0,0.0,0.0,-0.02587115,0.21428101
C1orf21,0.0,0.0,0.0,-0.02587115,0.21428101
UBA7,-0.00013183955,3.0,-0.00013183955,-0.029709352,-0.19670291
PVT1,0.0,0.0,0.0,-0.02587115,0.21428101
BCDIN3D,0.0,0.0,0.0,-0.02587115,0.21428101
AHSA1,0.0,0.0,0.0,-0.02587115,0.21428101
SERPINB13,0.0049805185,1.0,0.0049805185,0.119125,0.13683091
TOMM6,0.0,0.0,0.0,-0.02587115,0.21428101
PPP1R3F,-0.0067347414,1.0,-0.0067347414,-0.2219374,-0.0020056881
LOC100631378,0.0,0.0,0.0,-0.02587115,0.21428101
HID1,0.0,0.0,0.0,-0.02587115,0.21428101
TOMM5,0.0,0.0,0.0,-0.02587115,0.21428101
GLMN,1.4166043e-05,1.0,1.4166043e-05,-0.025458738,0.07797506
GSTO2,0.0032783675,10.0,0.0032783675,0.069570854,-1.1116055
GSTO1,0.13443276,10.0,0.13443276,3.8878243,0.4426946
RING1,0.0,0.0,0.0,-0.02587115,0.21428101
TTC33,0.0,0.0,0.0,-0.02587115,0.21428101
TTC32,0.0,0.0,0.0,-0.02587115,0.21428101
TTC31,0.0,0.0,0.0,-0.02587115,0.21428101
TTC37,0.0,0.0,0.0,-0.02587115,0.21428101
TTC36,0.0,0.0,0.0,-0.02587115,0.21428101
TTC34,0.0,0.0,0.0,-0.02587115,0.21428101
TTC38,0.0,0.0,0.0,-0.02587115,0.21428101
FMR1NB,0.0,0.0,0.0,-0.02587115,0.21428101
NELL1,0.0,0.0,0.0,-0.02587115,0.21428101
ITPRIP,0.0,0.0,0.0,-0.02587115,0.21428101
NSG1,0.0,0.0,0.0,-0.02587115,0.21428101
PRB1,-0.00020256703,1.0,-0.00020256703,-0.031768415,0.07540658
HMGB2,0.0,0.0,0.0,-0.02587115,0.21428101
SETX,0.017224343,1.0,0.017224343,0.47557533,0.28193146
EEF1A2,0.0014378856,3.0,0.0014378856,0.015989527,-0.17810021
TMPPE,0.0,0.0,0.0,-0.02587115,0.21428101
FRMPD4,0.0,0.0,0.0,-0.02587115,0.21428101
FRMPD1,0.0,0.0,0.0,-0.02587115,0.21428101
FRMPD3,0.0,0.0,0.0,-0.02587115,0.21428101
FRMPD2,0.0,0.0,0.0,-0.02587115,0.21428101
GOT1L1,-0.00356904,5.0,-0.00356904,-0.1297754,-0.51038456
CHP2,0.0,0.0,0.0,-0.02587115,0.21428101
PDE10A,-0.18899697,3.0,-0.18899697,-5.528076,-2.4349282
STAG3L5P-PVRIG2P-PILRB,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN8,0.0,0.0,0.0,-0.02587115,0.21428101
TIMD4,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN2,0.0,0.0,0.0,-0.02587115,0.21428101
GTF2H2C,0.0,3.0,0.0,-0.02587115,-0.19514048
ENHO,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN6,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN7,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN4,0.0,0.0,0.0,-0.02587115,0.21428101
GEMIN5,0.0,0.0,0.0,-0.02587115,0.21428101
BPIFC,0.0,0.0,0.0,-0.02587115,0.21428101
C4orf47,0.0,0.0,0.0,-0.02587115,0.21428101
C4orf46,0.0,0.0,0.0,-0.02587115,0.21428101
C4orf45,0.0,0.0,0.0,-0.02587115,0.21428101
PBRM1,4.826181e-07,1.0,4.826181e-07,-0.0258571,0.0778129
C4orf48,0.0,0.0,0.0,-0.02587115,0.21428101
KRBA1,0.0,0.0,0.0,-0.02587115,0.21428101
KRBA2,0.0,0.0,0.0,-0.02587115,0.21428101
LARP1B,0.0,0.0,0.0,-0.02587115,0.21428101
SLC6A10P,0.0,0.0,0.0,-0.02587115,0.21428101
MCRS1,0.0,0.0,0.0,-0.02587115,0.21428101
KRT16P3,0.0,0.0,0.0,-0.02587115,0.21428101
MLKL,0.0011894981,4.0,0.0011894981,0.0087583065,-0.31751767
C15orf56,0.0,0.0,0.0,-0.02587115,0.21428101
C15orf54,0.0,0.0,0.0,-0.02587115,0.21428101
ERAL1,0.0,0.0,0.0,-0.02587115,0.21428101
DDX17,0.0,0.0,0.0,-0.02587115,0.21428101
ZNF124,-0.0009162388,1.0,-0.0009162388,-0.0525453,0.06694891
ZNF121,0.0,0.0,0.0,-0.02587115,0.21428101
DDX11,0.0,0.0,0.0,-0.02587115,0.21428101
DDX18,0.0,0.0,0.0,-0.02587115,0.21428101
VWCE,0.0,0.0,0.0,-0.02587115,0.21428101
ARFIP1,0.0,0.0,0.0,-0.02587115,0.21428101
ARFIP2,0.0,0.0,0.0,-0.02587115,0.21428101
KIF18A,0.0,0.0,0.0,-0.02587115,0.21428101
KIF18B,0.0,0.0,0.0,-0.02587115,0.21428101
TRIP10,0.00028275343,1.0,0.00028275343,-0.017639445,0.08115807
TRIP11,0.0,0.0,0.0,-0.02587115,0.21428101
TRIP12,0.0,1.0,0.0,-0.02587115,0.07780718
TRIP13,0.0,0.0,0.0,-0.02587115,0.21428101
SNORD34,0.0,0.0,0.0,-0.02587115,0.21428101
LOC646762,0.0,0.0,0.0,-0.02587115,0.21428101
SNORD33,0.0,0.0,0.0,-0.02587115,0.21428101
DNAL4,0.00024386923,3.0,0.00024386923,-0.01877147,-0.19225042
DNAL1,-0.0016430833,3.0,-0.0016430833,-0.07370568,-0.21461254
TGM1,0.0,0.0,0.0,-0.02587115,0.21428101
TGM2,-6.824047e-05,1.0,-6.824047e-05,-0.027857812,0.07699847
TGM3,0.0,0.0,0.0,-0.02587115,0.21428101
TGM4,0.0,0.0,0.0,-0.02587115,0.21428101
TGM5,0.0,0.0,0.0,-0.02587115,0.21428101
TGM6,0.0,0.0,0.0,-0.02587115,0.21428101
TGM7,0.0,0.0,0.0,-0.02587115,0.21428101
OR2D2,7.075158e-07,1.0,7.075158e-07,-0.025850553,0.07781557
OR2D3,-1.794283e-08,1.0,-1.794283e-08,-0.025871672,0.077806965
ARFGAP3,4.484718e-05,1.0,4.484718e-05,-0.02456553,0.07833866
EIF3H,0.019932477,1.0,0.019932477,0.5544163,0.3140253
EIF3I,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3J,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3K,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3L,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3M,0.0,0.0,0.0,-0.02587115,0.21428101
SLX1A,0.0,1.0,0.0,-0.02587115,0.07780718
EIF3A,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3B,0.0,0.0,0.0,-0.02587115,0.21428101
SLX1B,0.0,1.0,0.0,-0.02587115,0.07780718
OR5AC2,1.6280762e-07,1.0,1.6280762e-07,-0.025866412,0.07780912
EIF3E,3.9644867e-05,1.0,3.9644867e-05,-0.024716983,0.078277014
EIF3F,0.0,0.0,0.0,-0.02587115,0.21428101
EIF3G,0.0,0.0,0.0,-0.02587115,0.21428101
FGFBP3,0.0,0.0,0.0,-0.02587115,0.21428101
FGFBP2,0.0,0.0,0.0,-0.02587115,0.21428101
FGFBP1,0.0,0.0,0.0,-0.02587115,0.21428101
ARMC10,0.0,0.0,0.0,-0.02587115,0.21428101
MKKS,0.0,0.0,0.0,-0.02587115,0.21428101
NOL11,0.0,0.0,0.0,-0.02587115,0.21428101
NOL10,0.0,0.0,0.0,-0.02587115,0.21428101
NOL12,0.0,0.0,0.0,-0.02587115,0.21428101
RPUSD2,0.0,0.0,0.0,-0.02587115,0.21428101
BARD1,0.0,1.0,0.0,-0.02587115,0.07780718
GRPEL1,0.0,0.0,0.0,-0.02587115,0.21428101
NTPCR,0.004590337,2.0,0.004590337,0.10776579,-0.004266929
CSTF2T,0.0,1.0,0.0,-0.02587115,0.07780718
UBTD2,0.0,0.0,0.0,-0.02587115,0.21428101
LARP4B,0.0,0.0,0.0,-0.02587115,0.21428101
UBTD1,0.0,0.0,0.0,-0.02587115,0.21428101
RPL13AP17,0.0,0.0,0.0,-0.02587115,0.21428101
TAS1R1,1.1801269e-06,1.0,1.1801269e-06,-0.025836796,0.07782117
TAS1R3,5.241025e-05,2.0,5.241025e-05,-0.02434535,-0.058045533
TAS1R2,0.000109256034,2.0,0.000109256034,-0.022690417,-0.057371862
LOC284798,0.0,0.0,0.0,-0.02587115,0.21428101
SMG1,0.0,1.0,0.0,-0.02587115,0.07780718
DHRS7C,0.0,0.0,0.0,-0.02587115,0.21428101
MIR7-3HG,0.0,0.0,0.0,-0.02587115,0.21428101
MYCBPAP,0.0,0.0,0.0,-0.02587115,0.21428101
BLCAP,0.0,0.0,0.0,-0.02587115,0.21428101
HSBP1,0.0,0.0,0.0,-0.02587115,0.21428101
GTF2E1,0.0,2.0,0.0,-0.02587115,-0.058666646
GTF2E2,0.0,2.0,0.0,-0.02587115,-0.058666646
ST20-MTHFS,4.6255564e-06,1.0,4.6255564e-06,-0.025736488,0.077862
HS3ST3A1,-2.0963784e-08,1.0,-2.0963784e-08,-0.025871761,0.077806935
PABPC1L2B,0.0,2.0,0.0,-0.02587115,-0.058666646
TUBD1,0.0,0.0,0.0,-0.02587115,0.21428101
PABPC1L2A,0.0,2.0,0.0,-0.02587115,-0.058666646
LOC100130691,0.0,0.0,0.0,-0.02587115,0.21428101
PLEK2,0.0,0.0,0.0,-0.02587115,0.21428101
TCTE3,0.0,0.0,0.0,-0.02587115,0.21428101
TCTE1,0.0,0.0,0.0,-0.02587115,0.21428101
MSANTD4,0.0,0.0,0.0,-0.02587115,0.21428101
CA10,0.0,0.0,0.0,-0.02587115,0.21428101
SLC22A4,-0.00086999714,1.0,-0.00086999714,-0.051199082,0.06749692
SDSL,-2.1205471e-05,1.0,-2.1205471e-05,-0.026488498,0.07755587
RALY,0.0,0.0,0.0,-0.02587115,0.21428101
RPS26P11,0.0,0.0,0.0,-0.02587115,0.21428101
RALA,7.554468e-05,7.0,7.554468e-05,-0.023671843,-0.7401405
OR10G7,-1.3350687e-08,1.0,-1.3350687e-08,-0.02587154,0.077807024
ISX,0.0,0.0,0.0,-0.02587115,0.21428101
OR10G3,6.0021506e-08,1.0,6.0021506e-08,-0.025869403,0.077807896
OR10G2,-3.8598568e-08,1.0,-3.8598568e-08,-0.025872273,0.077806726
CDKN2B-AS1,0.0,0.0,0.0,-0.02587115,0.21428101
OR10G8,-3.9592074e-08,1.0,-3.9592074e-08,-0.025872303,0.07780672
DBF4B,0.0,1.0,0.0,-0.02587115,0.07780718
DNAJB9,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB8,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB3,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB2,-0.00017236188,1.0,-0.00017236188,-0.030889064,0.07576454
DNAJB1,-4.8989757e-05,2.0,-4.8989757e-05,-0.027297374,-0.059247218
ERCC6L,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB7,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB6,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB5,0.0,0.0,0.0,-0.02587115,0.21428101
DNAJB4,0.0,0.0,0.0,-0.02587115,0.21428101
GPATCH11,0.0,0.0,0.0,-0.02587115,0.21428101
AMDHD2,-0.004908522,1.0,-0.004908522,-0.1687713,0.01963669
DIDO1,0.0,0.0,0.0,-0.02587115,0.21428101
