,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
CUEDC1,cnv_amp,,,,,
CUEDC1,promoter,,,,,
CUEDC2,mut_important,,,,,
CUEDC2,cnv_del,,,,,
CUEDC2,cnv_amp,,,,,
CUEDC2,promoter,,,,,
IPO13,mut_important,,,,,
IPO13,cnv_del,,,,,
IPO13,cnv_amp,,,,,
IPO13,promoter,,,,,
CPEB4,mut_important,,,,,
CPEB4,cnv_del,,,,,
CPEB4,cnv_amp,,,,,
CPEB4,promoter,,,,,
ZNF440,mut_important,,,,,
ZNF440,cnv_del,,,,,
ZNF440,cnv_amp,,,,,
ZNF440,promoter,,,,,
CPEB1,mut_important,,,,,
CPEB1,cnv_del,,,,,
CPEB1,cnv_amp,,,,,
CPEB1,promoter,,,,,
CPEB3,mut_important,,,,,
CPEB3,cnv_del,,,,,
CPEB3,cnv_amp,,,,,
CPEB3,promoter,,,,,
SBSPON,mut_important,,,,,
SBSPON,cnv_del,,,,,
SBSPON,cnv_amp,,,,,
SBSPON,promoter,,,,,
BEGAIN,mut_important,,,,,
BEGAIN,cnv_del,,,,,
BEGAIN,cnv_amp,,,,,
BEGAIN,promoter,,,,,
RBMXL3,mut_important,,,,,
RBMXL3,cnv_del,,,,,
RBMXL3,cnv_amp,,,,,
RBMXL3,promoter,,,,,
SRBD1,mut_important,,,,,
SRBD1,cnv_del,,,,,
SRBD1,cnv_amp,,,,,
SRBD1,promoter,,,,,
ABAT,mut_important,,,,,
ABAT,cnv_del,,,,,
ABAT,cnv_amp,,,,,
ABAT,promoter,,,,,
ZNF780A,mut_important,,,,,
ZNF780A,cnv_del,,,,,
ZNF780A,cnv_amp,,,,,
ZNF780A,promoter,,,,,
ZNF780B,mut_important,,,,,
ZNF780B,cnv_del,,,,,
ZNF780B,cnv_amp,,,,,
ZNF780B,promoter,,,,,
TSNARE1,mut_important,,,,,
TSNARE1,cnv_del,,,,,
TSNARE1,cnv_amp,,,,,
TSNARE1,promoter,,,,,
FRG1,mut_important,,,,,
FRG1,cnv_del,,,,,
FRG1,cnv_amp,,,,,
FRG1,promoter,,,,,
TP53TG5,mut_important,,,,,
TP53TG5,cnv_del,,,,,
TP53TG5,cnv_amp,,,,,
TP53TG5,promoter,,,,,
RHEBL1,mut_important,,,,,
RHEBL1,cnv_del,,,,,
RHEBL1,cnv_amp,,,,,
RHEBL1,promoter,,,,,
ZNF41,mut_important,,,,,
ZNF41,cnv_del,,,,,
ZNF41,cnv_amp,,,,,
ZNF41,promoter,,,,,
IFT80,mut_important,,,,,
IFT80,cnv_del,,,,,
IFT80,cnv_amp,,,,,
IFT80,promoter,,,,,
IFT81,mut_important,,,,,
IFT81,cnv_del,,,,,
IFT81,cnv_amp,,,,,
IFT81,promoter,,,,,
IFT88,mut_important,,,,,
IFT88,cnv_del,,,,,
IFT88,cnv_amp,,,,,
IFT88,promoter,,,,,
IL10RA,mut_important,,,,,
IL10RA,cnv_del,,,,,
IL10RA,cnv_amp,,,,,
IL10RA,promoter,,,,,
POU5F1B,mut_important,,,,,
POU5F1B,cnv_del,,,,,
POU5F1B,cnv_amp,,,,,
POU5F1B,promoter,,,,,
NFATC2IP,mut_important,,,,,
NFATC2IP,cnv_del,,,,,
NFATC2IP,cnv_amp,,,,,
NFATC2IP,promoter,,,,,
XPA,mut_important,,,,,
XPA,cnv_del,,,,,
XPA,cnv_amp,,,,,
XPA,promoter,,,,,
KISS1R,mut_important,,,,,
KISS1R,cnv_del,,,,,
KISS1R,cnv_amp,,,,,
KISS1R,promoter,,,,,
MCM10,mut_important,,,,,
MCM10,cnv_del,,,,,
MCM10,cnv_amp,,,,,
MCM10,promoter,,,,,
NUP93,mut_important,,,,,
NUP93,cnv_del,,,,,
NUP93,cnv_amp,,,,,
NUP93,promoter,,,,,
IGFBPL1,mut_important,,,,,
IGFBPL1,cnv_del,,,,,
IGFBPL1,cnv_amp,,,,,
IGFBPL1,promoter,,,,,
ZNF221,mut_important,,,,,
ZNF221,cnv_del,,,,,
ZNF221,cnv_amp,,,,,
ZNF221,promoter,,,,,
ATG4C,mut_important,,,,,
ATG4C,cnv_del,,,,,
ATG4C,cnv_amp,,,,,
ATG4C,promoter,,,,,
ATG4B,mut_important,,,,,
ATG4B,cnv_del,,,,,
ATG4B,cnv_amp,,,,,
ATG4B,promoter,,,,,
ATG4A,mut_important,,,,,
ATG4A,cnv_del,,,,,
ATG4A,cnv_amp,,,,,
ATG4A,promoter,,,,,
THUMPD2,mut_important,,,,,
THUMPD2,cnv_del,,,,,
THUMPD2,cnv_amp,,,,,
THUMPD2,promoter,,,,,
CREB5,mut_important,,,,,
CREB5,cnv_del,,,,,
CREB5,cnv_amp,,,,,
CREB5,promoter,,,,,
ATG4D,mut_important,,,,,
ATG4D,cnv_del,,,,,
ATG4D,cnv_amp,,,,,
ATG4D,promoter,,,,,
PHOX2A,mut_important,,,,,
PHOX2A,cnv_del,,,,,
PHOX2A,cnv_amp,,,,,
PHOX2A,promoter,,,,,
PHOX2B,mut_important,,,,,
PHOX2B,cnv_del,,,,,
PHOX2B,cnv_amp,,,,,
PHOX2B,promoter,,,,,
LRGUK,mut_important,,,,,
LRGUK,cnv_del,,,,,
LRGUK,cnv_amp,,,,,
LRGUK,promoter,,,,,
UPK2,mut_important,,,,,
UPK2,cnv_del,,,,,
UPK2,cnv_amp,,,,,
UPK2,promoter,,,,,
FAM171B,mut_important,,,,,
FAM171B,cnv_del,,,,,
FAM171B,cnv_amp,,,,,
FAM171B,promoter,,,,,
CFH,mut_important,,,,,
CFH,cnv_del,,,,,
CFH,cnv_amp,,,,,
CFH,promoter,,,,,
GPT2,mut_important,,,,,
GPT2,cnv_del,,,,,
GPT2,cnv_amp,,,,,
GPT2,promoter,,,,,
PNP,mut_important,,,,,
PNP,cnv_del,,,,,
PNP,cnv_amp,,,,,
PNP,promoter,,,,,
CFD,mut_important,,,,,
CFD,cnv_del,,,,,
CFD,cnv_amp,,,,,
CFD,promoter,,,,,
CFB,mut_important,,,,,
CFB,cnv_del,,,,,
CFB,cnv_amp,,,,,
CFB,promoter,,,,,
OR5P3,mut_important,,,,,
OR5P3,cnv_del,,,,,
OR5P3,cnv_amp,,,,,
OR5P3,promoter,,,,,
OR5P2,mut_important,,,,,
OR5P2,cnv_del,,,,,
OR5P2,cnv_amp,,,,,
OR5P2,promoter,,,,,
SMKR1,mut_important,,,,,
SMKR1,cnv_del,,,,,
SMKR1,cnv_amp,,,,,
SMKR1,promoter,,,,,
CDKAL1,mut_important,,,,,
CDKAL1,cnv_del,,,,,
CDKAL1,cnv_amp,,,,,
CDKAL1,promoter,,,,,
PNN,mut_important,,,,,
PNN,cnv_del,,,,,
PNN,cnv_amp,,,,,
PNN,promoter,,,,,
ATP6V0E1,mut_important,,,,,
ATP6V0E1,cnv_del,,,,,
ATP6V0E1,cnv_amp,,,,,
ATP6V0E1,promoter,,,,,
ATP6V0E2,mut_important,,,,,
ATP6V0E2,cnv_del,,,,,
ATP6V0E2,cnv_amp,,,,,
ATP6V0E2,promoter,,,,,
CFP,mut_important,,,,,
CFP,cnv_del,,,,,
CFP,cnv_amp,,,,,
CFP,promoter,,,,,
OSER1,mut_important,,,,,
OSER1,cnv_del,,,,,
OSER1,cnv_amp,,,,,
OSER1,promoter,,,,,
AAAS,mut_important,,,,,
AAAS,cnv_del,,,,,
AAAS,cnv_amp,,,,,
AAAS,promoter,,,,,
HAMP,mut_important,,,,,
HAMP,cnv_del,,,,,
HAMP,cnv_amp,,,,,
HAMP,promoter,,,,,
OOEP,mut_important,,,,,
OOEP,cnv_del,,,,,
OOEP,cnv_amp,,,,,
OOEP,promoter,,,,,
LAP3,mut_important,,,,,
LAP3,cnv_del,,,,,
LAP3,cnv_amp,,,,,
LAP3,promoter,,,,,
SIDT1,mut_important,,,,,
SIDT1,cnv_del,,,,,
SIDT1,cnv_amp,,,,,
SIDT1,promoter,,,,,
SIDT2,mut_important,,,,,
SIDT2,cnv_del,,,,,
SIDT2,cnv_amp,,,,,
SIDT2,promoter,,,,,
CSK,mut_important,,,,,
CSK,cnv_del,,,,,
CSK,cnv_amp,,,,,
CSK,promoter,,,,,
SIX4,mut_important,,,,,
SIX4,cnv_del,,,,,
SIX4,cnv_amp,,,,,
SIX4,promoter,,,,,
SIX5,mut_important,,,,,
SIX5,cnv_del,,,,,
SIX5,cnv_amp,,,,,
SIX5,promoter,,,,,
SIX6,mut_important,,,,,
SIX6,cnv_del,,,,,
SIX6,cnv_amp,,,,,
SIX6,promoter,,,,,
SAGE1,mut_important,,,,,
SAGE1,cnv_del,,,,,
SAGE1,cnv_amp,,,,,
SAGE1,promoter,,,,,
SIX1,mut_important,,,,,
SIX1,cnv_del,,,,,
SIX1,cnv_amp,,,,,
SIX1,promoter,,,,,
SIX2,mut_important,,,,,
SIX2,cnv_del,,,,,
SIX2,cnv_amp,,,,,
SIX2,promoter,,,,,
SIX3,mut_important,,,,,
SIX3,cnv_del,,,,,
SIX3,cnv_amp,,,,,
SIX3,promoter,,,,,
TGIF2LX,mut_important,,,,,
TGIF2LX,cnv_del,,,,,
TGIF2LX,cnv_amp,,,,,
TGIF2LX,promoter,,,,,
NAALAD2,mut_important,,,,,
NAALAD2,cnv_del,,,,,
NAALAD2,cnv_amp,,,,,
NAALAD2,promoter,,,,,
CNPY2,mut_important,,,,,
CNPY2,cnv_del,,,,,
CNPY2,cnv_amp,,,,,
CNPY2,promoter,,,,,
CNPY1,mut_important,,,,,
CNPY1,cnv_del,,,,,
CNPY1,cnv_amp,,,,,
CNPY1,promoter,,,,,
PLCZ1,mut_important,,,,,
PLCZ1,cnv_del,,,,,
PLCZ1,cnv_amp,,,,,
PLCZ1,promoter,,,,,
SYNJ1,mut_important,,,,,
SYNJ1,cnv_del,,,,,
SYNJ1,cnv_amp,,,,,
SYNJ1,promoter,,,,,
KNDC1,mut_important,,,,,
KNDC1,cnv_del,,,,,
KNDC1,cnv_amp,,,,,
KNDC1,promoter,,,,,
HMG20A,mut_important,,,,,
HMG20A,cnv_del,,,,,
HMG20A,cnv_amp,,,,,
HMG20A,promoter,,,,,
HMG20B,mut_important,,,,,
HMG20B,cnv_del,,,,,
HMG20B,cnv_amp,,,,,
HMG20B,promoter,,,,,
PHOSPHO2,mut_important,,,,,
PHOSPHO2,cnv_del,,,,,
PHOSPHO2,cnv_amp,,,,,
PHOSPHO2,promoter,,,,,
C4orf19,mut_important,,,,,
C4orf19,cnv_del,,,,,
C4orf19,cnv_amp,,,,,
C4orf19,promoter,,,,,
SLC7A6OS,mut_important,,,,,
SLC7A6OS,cnv_del,,,,,
SLC7A6OS,cnv_amp,,,,,
SLC7A6OS,promoter,,,,,
C4orf17,mut_important,,,,,
C4orf17,cnv_del,,,,,
C4orf17,cnv_amp,,,,,
C4orf17,promoter,,,,,
C3orf70,mut_important,,,,,
C3orf70,cnv_del,,,,,
C3orf70,cnv_amp,,,,,
C3orf70,promoter,,,,,
CEP70,mut_important,,,,,
CEP70,cnv_del,,,,,
CEP70,cnv_amp,,,,,
CEP70,promoter,,,,,
SHOX2,mut_important,,,,,
SHOX2,cnv_del,,,,,
SHOX2,cnv_amp,,,,,
SHOX2,promoter,,,,,
ZFP82,mut_important,,,,,
ZFP82,cnv_del,,,,,
ZFP82,cnv_amp,,,,,
ZFP82,promoter,,,,,
CHFR,mut_important,,,,,
CHFR,cnv_del,,,,,
CHFR,cnv_amp,,,,,
CHFR,promoter,,,,,
SMDT1,mut_important,,,,,
SMDT1,cnv_del,,,,,
SMDT1,cnv_amp,,,,,
SMDT1,promoter,,,,,
TIGD1,mut_important,,,,,
TIGD1,cnv_del,,,,,
TIGD1,cnv_amp,,,,,
TIGD1,promoter,,,,,
SYPL2,mut_important,,,,,
SYPL2,cnv_del,,,,,
SYPL2,cnv_amp,,,,,
SYPL2,promoter,,,,,
RFX8,mut_important,,,,,
RFX8,cnv_del,,,,,
RFX8,cnv_amp,,,,,
RFX8,promoter,,,,,
RFX4,mut_important,,,,,
RFX4,cnv_del,,,,,
RFX4,cnv_amp,,,,,
RFX4,promoter,,,,,
RFX5,mut_important,,,,,
RFX5,cnv_del,,,,,
RFX5,cnv_amp,,,,,
RFX5,promoter,,,,,
RFX6,mut_important,,,,,
RFX6,cnv_del,,,,,
RFX6,cnv_amp,,,,,
RFX6,promoter,,,,,
RFX7,mut_important,,,,,
RFX7,cnv_del,,,,,
RFX7,cnv_amp,,,,,
RFX7,promoter,,,,,
NRXN3,mut_important,,,,,
NRXN3,cnv_del,,,,,
NRXN3,cnv_amp,,,,,
NRXN3,promoter,,,,,
NRXN2,mut_important,,,,,
NRXN2,cnv_del,,,,,
NRXN2,cnv_amp,,,,,
NRXN2,promoter,,,,,
NRXN1,mut_important,,,,,
NRXN1,cnv_del,,,,,
NRXN1,cnv_amp,,,,,
NRXN1,promoter,,,,,
RFX3,mut_important,,,,,
RFX3,cnv_del,,,,,
RFX3,cnv_amp,,,,,
RFX3,promoter,,,,,
YDJC,mut_important,,,,,
YDJC,cnv_del,,,,,
YDJC,cnv_amp,,,,,
YDJC,promoter,,,,,
TIGD2,mut_important,,,,,
TIGD2,cnv_del,,,,,
TIGD2,cnv_amp,,,,,
TIGD2,promoter,,,,,
VPS37D,mut_important,,,,,
VPS37D,cnv_del,,,,,
VPS37D,cnv_amp,,,,,
VPS37D,promoter,,,,,
NLRP13,mut_important,,,,,
NLRP13,cnv_del,,,,,
NLRP13,cnv_amp,,,,,
NLRP13,promoter,,,,,
APC,mut_important,,,,,
APC,cnv_del,,,,,
APC,cnv_amp,,,,,
APC,promoter,,,,,
TMEM179B,mut_important,,,,,
TMEM179B,cnv_del,,,,,
TMEM179B,cnv_amp,,,,,
TMEM179B,promoter,,,,,
ABCE1,mut_important,,,,,
ABCE1,cnv_del,,,,,
ABCE1,cnv_amp,,,,,
ABCE1,promoter,,,,,
UQCRC2,mut_important,,,,,
UQCRC2,cnv_del,,,,,
UQCRC2,cnv_amp,,,,,
UQCRC2,promoter,,,,,
XPNPEP1,mut_important,,,,,
XPNPEP1,cnv_del,,,,,
XPNPEP1,cnv_amp,,,,,
XPNPEP1,promoter,,,,,
XPNPEP2,mut_important,,,,,
XPNPEP2,cnv_del,,,,,
XPNPEP2,cnv_amp,,,,,
XPNPEP2,promoter,,,,,
UQCRC1,mut_important,,,,,
UQCRC1,cnv_del,,,,,
UQCRC1,cnv_amp,,,,,
UQCRC1,promoter,,,,,
GTSE1,mut_important,,,,,
GTSE1,cnv_del,,,,,
GTSE1,cnv_amp,,,,,
GTSE1,promoter,,,,,
PAPLN,mut_important,,,,,
PAPLN,cnv_del,,,,,
PAPLN,cnv_amp,,,,,
PAPLN,promoter,,,,,
ADNP,mut_important,,,,,
ADNP,cnv_del,,,,,
ADNP,cnv_amp,,,,,
ADNP,promoter,,,,,
ZNF57,mut_important,,,,,
ZNF57,cnv_del,,,,,
ZNF57,cnv_amp,,,,,
ZNF57,promoter,,,,,
KHDRBS1,mut_important,,,,,
KHDRBS1,cnv_del,,,,,
KHDRBS1,cnv_amp,,,,,
KHDRBS1,promoter,,,,,
KHDRBS3,mut_important,,,,,
KHDRBS3,cnv_del,,,,,
KHDRBS3,cnv_amp,,,,,
KHDRBS3,promoter,,,,,
KHDRBS2,mut_important,,,,,
KHDRBS2,cnv_del,,,,,
KHDRBS2,cnv_amp,,,,,
KHDRBS2,promoter,,,,,
NLRP12,mut_important,,,,,
NLRP12,cnv_del,,,,,
NLRP12,cnv_amp,,,,,
NLRP12,promoter,,,,,
BAK1,mut_important,,,,,
BAK1,cnv_del,,,,,
BAK1,cnv_amp,,,,,
BAK1,promoter,,,,,
ZNF395,mut_important,,,,,
ZNF395,cnv_del,,,,,
ZNF395,cnv_amp,,,,,
ZNF395,promoter,,,,,
ZNHIT6,mut_important,,,,,
ZNHIT6,cnv_del,,,,,
ZNHIT6,cnv_amp,,,,,
ZNHIT6,promoter,,,,,
LHCGR,mut_important,,,,,
LHCGR,cnv_del,,,,,
LHCGR,cnv_amp,,,,,
LHCGR,promoter,,,,,
ARPP21,mut_important,,,,,
ARPP21,cnv_del,,,,,
ARPP21,cnv_amp,,,,,
ARPP21,promoter,,,,,
OR1Q1,mut_important,,,,,
OR1Q1,cnv_del,,,,,
OR1Q1,cnv_amp,,,,,
OR1Q1,promoter,,,,,
FLT3,mut_important,,,,,
FLT3,cnv_del,,,,,
FLT3,cnv_amp,,,,,
FLT3,promoter,,,,,
VPS37B,mut_important,,,,,
VPS37B,cnv_del,,,,,
VPS37B,cnv_amp,,,,,
VPS37B,promoter,,,,,
LRFN2,mut_important,,,,,
LRFN2,cnv_del,,,,,
LRFN2,cnv_amp,,,,,
LRFN2,promoter,,,,,
MIB2,mut_important,,,,,
MIB2,cnv_del,,,,,
MIB2,cnv_amp,,,,,
MIB2,promoter,,,,,
ZNF578,mut_important,,,,,
ZNF578,cnv_del,,,,,
ZNF578,cnv_amp,,,,,
ZNF578,promoter,,,,,
DPYSL4,mut_important,,,,,
DPYSL4,cnv_del,,,,,
DPYSL4,cnv_amp,,,,,
DPYSL4,promoter,,,,,
DPYSL5,mut_important,,,,,
DPYSL5,cnv_del,,,,,
DPYSL5,cnv_amp,,,,,
DPYSL5,promoter,,,,,
DPYSL2,mut_important,,,,,
DPYSL2,cnv_del,,,,,
DPYSL2,cnv_amp,,,,,
DPYSL2,promoter,,,,,
DPYSL3,mut_important,,,,,
DPYSL3,cnv_del,,,,,
DPYSL3,cnv_amp,,,,,
DPYSL3,promoter,,,,,
OR4D9,mut_important,,,,,
OR4D9,cnv_del,,,,,
OR4D9,cnv_amp,,,,,
OR4D9,promoter,,,,,
KRTAP10-12,mut_important,,,,,
KRTAP10-12,cnv_del,,,,,
KRTAP10-12,cnv_amp,,,,,
KRTAP10-12,promoter,,,,,
KRTAP10-11,mut_important,,,,,
KRTAP10-11,cnv_del,,,,,
KRTAP10-11,cnv_amp,,,,,
KRTAP10-11,promoter,,,,,
MRGPRE,mut_important,,,,,
MRGPRE,cnv_del,,,,,
MRGPRE,cnv_amp,,,,,
MRGPRE,promoter,,,,,
IGFBP2,mut_important,,,,,
IGFBP2,cnv_del,,,,,
IGFBP2,cnv_amp,,,,,
IGFBP2,promoter,,,,,
IGFBP3,mut_important,,,,,
IGFBP3,cnv_del,,,,,
IGFBP3,cnv_amp,,,,,
IGFBP3,promoter,,,,,
IGFBP1,mut_important,,,,,
IGFBP1,cnv_del,,,,,
IGFBP1,cnv_amp,,,,,
IGFBP1,promoter,,,,,
IGFBP6,mut_important,,,,,
IGFBP6,cnv_del,,,,,
IGFBP6,cnv_amp,,,,,
IGFBP6,promoter,,,,,
MRGPRF,mut_important,,,,,
MRGPRF,cnv_del,,,,,
MRGPRF,cnv_amp,,,,,
MRGPRF,promoter,,,,,
IGFBP4,mut_important,,,,,
IGFBP4,cnv_del,,,,,
IGFBP4,cnv_amp,,,,,
IGFBP4,promoter,,,,,
IGFBP5,mut_important,,,,,
IGFBP5,cnv_del,,,,,
IGFBP5,cnv_amp,,,,,
IGFBP5,promoter,,,,,
SKP2,mut_important,,,,,
SKP2,cnv_del,,,,,
SKP2,cnv_amp,,,,,
SKP2,promoter,,,,,
P2RX4,mut_important,,,,,
P2RX4,cnv_del,,,,,
P2RX4,cnv_amp,,,,,
P2RX4,promoter,,,,,
CYP2R1,mut_important,,,,,
CYP2R1,cnv_del,,,,,
CYP2R1,cnv_amp,,,,,
CYP2R1,promoter,,,,,
GJA1,mut_important,,,,,
GJA1,cnv_del,,,,,
GJA1,cnv_amp,,,,,
GJA1,promoter,,,,,
GJA3,mut_important,,,,,
GJA3,cnv_del,,,,,
GJA3,cnv_amp,,,,,
GJA3,promoter,,,,,
APLNR,mut_important,,,,,
APLNR,cnv_del,,,,,
APLNR,cnv_amp,,,,,
APLNR,promoter,,,,,
GJA5,mut_important,,,,,
GJA5,cnv_del,,,,,
GJA5,cnv_amp,,,,,
GJA5,promoter,,,,,
GJA8,mut_important,,,,,
GJA8,cnv_del,,,,,
GJA8,cnv_amp,,,,,
GJA8,promoter,,,,,
CYP8B1,mut_important,,,,,
CYP8B1,cnv_del,,,,,
CYP8B1,cnv_amp,,,,,
CYP8B1,promoter,,,,,
CD99,mut_important,,,,,
CD99,cnv_del,,,,,
CD99,cnv_amp,,,,,
CD99,promoter,,,,,
STMN1,mut_important,,,,,
STMN1,cnv_del,,,,,
STMN1,cnv_amp,,,,,
STMN1,promoter,,,,,
AK7,mut_important,,,,,
AK7,cnv_del,,,,,
AK7,cnv_amp,,,,,
AK7,promoter,,,,,
S1PR2,mut_important,,,,,
S1PR2,cnv_del,,,,,
S1PR2,cnv_amp,,,,,
S1PR2,promoter,,,,,
KDM3B,mut_important,,,,,
KDM3B,cnv_del,,,,,
KDM3B,cnv_amp,,,,,
KDM3B,promoter,,,,,
ZNF117,mut_important,,,,,
ZNF117,cnv_del,,,,,
ZNF117,cnv_amp,,,,,
ZNF117,promoter,,,,,
ZNF114,mut_important,,,,,
ZNF114,cnv_del,,,,,
ZNF114,cnv_amp,,,,,
ZNF114,promoter,,,,,
KDM3A,mut_important,,,,,
KDM3A,cnv_del,,,,,
KDM3A,cnv_amp,,,,,
KDM3A,promoter,,,,,
ZNF112,mut_important,,,,,
ZNF112,cnv_del,,,,,
ZNF112,cnv_amp,,,,,
ZNF112,promoter,,,,,
SEZ6L,mut_important,,,,,
SEZ6L,cnv_del,,,,,
SEZ6L,cnv_amp,,,,,
SEZ6L,promoter,,,,,
PPP6R3,mut_important,,,,,
PPP6R3,cnv_del,,,,,
PPP6R3,cnv_amp,,,,,
PPP6R3,promoter,,,,,
TMC4,mut_important,,,,,
TMC4,cnv_del,,,,,
TMC4,cnv_amp,,,,,
TMC4,promoter,,,,,
TMC5,mut_important,,,,,
TMC5,cnv_del,,,,,
TMC5,cnv_amp,,,,,
TMC5,promoter,,,,,
TMC6,mut_important,,,,,
TMC6,cnv_del,,,,,
TMC6,cnv_amp,,,,,
TMC6,promoter,,,,,
TMC7,mut_important,,,,,
TMC7,cnv_del,,,,,
TMC7,cnv_amp,,,,,
TMC7,promoter,,,,,
APIP,mut_important,,,,,
APIP,cnv_del,,,,,
APIP,cnv_amp,,,,,
APIP,promoter,,,,,
TMC1,mut_important,,,,,
TMC1,cnv_del,,,,,
TMC1,cnv_amp,,,,,
TMC1,promoter,,,,,
TMC2,mut_important,,,,,
TMC2,cnv_del,,,,,
TMC2,cnv_amp,,,,,
TMC2,promoter,,,,,
TMC3,mut_important,,,,,
TMC3,cnv_del,,,,,
TMC3,cnv_amp,,,,,
TMC3,promoter,,,,,
PROP1,mut_important,,,,,
PROP1,cnv_del,,,,,
PROP1,cnv_amp,,,,,
PROP1,promoter,,,,,
EIF2B4,mut_important,,,,,
EIF2B4,cnv_del,,,,,
EIF2B4,cnv_amp,,,,,
EIF2B4,promoter,,,,,
EIF2B5,mut_important,,,,,
EIF2B5,cnv_del,,,,,
EIF2B5,cnv_amp,,,,,
EIF2B5,promoter,,,,,
TMC8,mut_important,,,,,
TMC8,cnv_del,,,,,
TMC8,cnv_amp,,,,,
TMC8,promoter,,,,,
EIF2B3,mut_important,,,,,
EIF2B3,cnv_del,,,,,
EIF2B3,cnv_amp,,,,,
EIF2B3,promoter,,,,,
EIF2B1,mut_important,,,,,
EIF2B1,cnv_del,,,,,
EIF2B1,cnv_amp,,,,,
EIF2B1,promoter,,,,,
PRKAR2A,mut_important,,,,,
PRKAR2A,cnv_del,,,,,
PRKAR2A,cnv_amp,,,,,
PRKAR2A,promoter,,,,,
PRKAR2B,mut_important,,,,,
PRKAR2B,cnv_del,,,,,
PRKAR2B,cnv_amp,,,,,
PRKAR2B,promoter,,,,,
MAGT1,mut_important,,,,,
MAGT1,cnv_del,,,,,
MAGT1,cnv_amp,,,,,
MAGT1,promoter,,,,,
TXNIP,mut_important,,,,,
TXNIP,cnv_del,,,,,
TXNIP,cnv_amp,,,,,
TXNIP,promoter,,,,,
TMEM200B,mut_important,,,,,
TMEM200B,cnv_del,,,,,
TMEM200B,cnv_amp,,,,,
TMEM200B,promoter,,,,,
MLF1,mut_important,,,,,
MLF1,cnv_del,,,,,
MLF1,cnv_amp,,,,,
MLF1,promoter,,,,,
QPRT,mut_important,,,,,
QPRT,cnv_del,,,,,
QPRT,cnv_amp,,,,,
QPRT,promoter,,,,,
IFT140,mut_important,,,,,
IFT140,cnv_del,,,,,
IFT140,cnv_amp,,,,,
IFT140,promoter,,,,,
RSPH9,mut_important,,,,,
RSPH9,cnv_del,,,,,
RSPH9,cnv_amp,,,,,
RSPH9,promoter,,,,,
TMEM14C,mut_important,,,,,
TMEM14C,cnv_del,,,,,
TMEM14C,cnv_amp,,,,,
TMEM14C,promoter,,,,,
TMEM14B,mut_important,,,,,
TMEM14B,cnv_del,,,,,
TMEM14B,cnv_amp,,,,,
TMEM14B,promoter,,,,,
TMEM14A,mut_important,,,,,
TMEM14A,cnv_del,,,,,
TMEM14A,cnv_amp,,,,,
TMEM14A,promoter,,,,,
FANCF,mut_important,,,,,
FANCF,cnv_del,,,,,
FANCF,cnv_amp,,,,,
FANCF,promoter,,,,,
MECOM,mut_important,,,,,
MECOM,cnv_del,,,,,
MECOM,cnv_amp,,,,,
MECOM,promoter,,,,,
ITGA2B,mut_important,,,,,
ITGA2B,cnv_del,,,,,
ITGA2B,cnv_amp,,,,,
ITGA2B,promoter,,,,,
RSPH1,mut_important,,,,,
RSPH1,cnv_del,,,,,
RSPH1,cnv_amp,,,,,
RSPH1,promoter,,,,,
IFI16,mut_important,,,,,
IFI16,cnv_del,,,,,
IFI16,cnv_amp,,,,,
IFI16,promoter,,,,,
ZNF396,mut_important,,,,,
ZNF396,cnv_del,,,,,
ZNF396,cnv_amp,,,,,
ZNF396,promoter,,,,,
LURAP1,mut_important,,,,,
LURAP1,cnv_del,,,,,
LURAP1,cnv_amp,,,,,
LURAP1,promoter,,,,,
TPBGL,mut_important,,,,,
TPBGL,cnv_del,,,,,
TPBGL,cnv_amp,,,,,
TPBGL,promoter,,,,,
MYT1L,mut_important,,,,,
MYT1L,cnv_del,,,,,
MYT1L,cnv_amp,,,,,
MYT1L,promoter,,,,,
CFHR2,mut_important,,,,,
CFHR2,cnv_del,,,,,
CFHR2,cnv_amp,,,,,
CFHR2,promoter,,,,,
PHACTR4,mut_important,,,,,
PHACTR4,cnv_del,,,,,
PHACTR4,cnv_amp,,,,,
PHACTR4,promoter,,,,,
CLIC4,mut_important,,,,,
CLIC4,cnv_del,,,,,
CLIC4,cnv_amp,,,,,
CLIC4,promoter,,,,,
CFHR1,mut_important,,,,,
CFHR1,cnv_del,,,,,
CFHR1,cnv_amp,,,,,
CFHR1,promoter,,,,,
PHACTR1,mut_important,,,,,
PHACTR1,cnv_del,,,,,
PHACTR1,cnv_amp,,,,,
PHACTR1,promoter,,,,,
OR2K2,mut_important,,,,,
OR2K2,cnv_del,,,,,
OR2K2,cnv_amp,,,,,
OR2K2,promoter,,,,,
PHACTR3,mut_important,,,,,
PHACTR3,cnv_del,,,,,
PHACTR3,cnv_amp,,,,,
PHACTR3,promoter,,,,,
NUP107,mut_important,,,,,
NUP107,cnv_del,,,,,
NUP107,cnv_amp,,,,,
NUP107,promoter,,,,,
KRTAP2-3,mut_important,,,,,
KRTAP2-3,cnv_del,,,,,
KRTAP2-3,cnv_amp,,,,,
KRTAP2-3,promoter,,,,,
KRTAP2-1,mut_important,,,,,
KRTAP2-1,cnv_del,,,,,
KRTAP2-1,cnv_amp,,,,,
KRTAP2-1,promoter,,,,,
STMN2,mut_important,,,,,
STMN2,cnv_del,,,,,
STMN2,cnv_amp,,,,,
STMN2,promoter,,,,,
RIT2,mut_important,,,,,
