,,root
ANKRD9,cnv_del,-0.013303722
ANKRD9,cnv_amp,-0.0026002342
ANKRD9,promoter,-0.0028324467
AHDC1,mut_important,7.844926e-06
AHDC1,cnv_del,0.010787669
AHDC1,cnv_amp,-0.0018533069
AHDC1,promoter,-4.5454055e-07
TPTE2,mut_important,-4.0640197e-07
TPTE2,cnv_del,-0.01681381
TPTE2,cnv_amp,-0.0017318479
TPTE2,promoter,-0.008284043
GLI1,mut_important,1.2474137e-06
GLI1,cnv_del,0.4113956
GLI1,cnv_amp,-0.055064473
GLI1,promoter,0.02249381
GLI4,mut_important,-5.7201632e-06
GLI4,cnv_del,0.006679411
GLI4,cnv_amp,0.01676042
GLI4,promoter,0.0110827265
DISP1,mut_important,2.5294148e-06
DISP1,cnv_del,-0.026154695
DISP1,cnv_amp,0.08293863
DISP1,promoter,1.9564884e-06
DISP2,mut_important,7.2265226e-07
DISP2,cnv_del,0.030068027
DISP2,cnv_amp,0.025481405
DISP2,promoter,0.008162374
LONP2,mut_important,-3.9854476e-06
LONP2,cnv_del,-0.021902367
LONP2,cnv_amp,0.0013549
LONP2,promoter,0.0040594568
PDGFA,mut_important,-4.0247955e-06
PDGFA,cnv_del,0.13611344
PDGFA,cnv_amp,-0.05065274
PDGFA,promoter,-0.10665981
PDGFB,mut_important,5.8664086e-06
PDGFB,cnv_del,-0.008529266
PDGFB,cnv_amp,0.30348346
PDGFB,promoter,1.652628e-06
PDGFC,mut_important,1.0428844e-06
PDGFC,cnv_del,-0.01957458
PDGFC,cnv_amp,-0.053884037
PDGFC,promoter,0.06946044
PDGFD,mut_important,-1.6677839e-06
PDGFD,cnv_del,0.018017253
PDGFD,cnv_amp,-0.27298033
PDGFD,promoter,3.644571e-06
ORC6,mut_important,-3.0790136e-06
ORC6,cnv_del,0.07015457
ORC6,cnv_amp,-0.033406187
ORC6,promoter,-0.00010691208
ORC4,mut_important,1.6877534e-06
ORC4,cnv_del,0.022315226
ORC4,cnv_amp,-0.010707302
ORC4,promoter,-0.008498432
ORC5,mut_important,-1.3505125e-06
ORC5,cnv_del,-0.0088704005
ORC5,cnv_amp,0.013998885
ORC5,promoter,0.020686522
ORC2,mut_important,1.1732748e-06
ORC2,cnv_del,0.017166577
ORC2,cnv_amp,0.02675079
ORC2,promoter,-0.013850735
ORC3,mut_important,1.7880631e-06
ORC3,cnv_del,-0.0022314517
ORC3,cnv_amp,0.02361132
ORC3,promoter,-0.0010189472
ORC1,mut_important,-2.9241653e-06
ORC1,cnv_del,0.011699872
ORC1,cnv_amp,0.021163048
ORC1,promoter,0.000642274
DMKN,mut_important,4.5239126e-06
DMKN,cnv_del,0.009606675
DMKN,cnv_amp,0.027894229
DMKN,promoter,0.017773405
CSN1S2AP,mut_important,-1.4970767e-06
CSN1S2AP,cnv_del,-0.0034718711
CSN1S2AP,cnv_amp,-0.0013337851
CSN1S2AP,promoter,6.000614e-07
RCC1,mut_important,5.357615e-07
RCC1,cnv_del,-0.024042025
RCC1,cnv_amp,0.00946345
RCC1,promoter,-0.0021801298
RCC2,mut_important,-4.095242e-06
RCC2,cnv_del,0.004602073
RCC2,cnv_amp,0.010760706
RCC2,promoter,0.010637874
MIR194-1,mut_important,-9.823692e-07
MIR194-1,cnv_del,0.009582237
MIR194-1,cnv_amp,-0.015887871
MIR194-1,promoter,3.8465282e-07
MIR194-2,mut_important,1.7887844e-06
MIR194-2,cnv_del,-0.011725555
MIR194-2,cnv_amp,-0.0051245075
MIR194-2,promoter,-0.03117502
GSTK1,mut_important,1.2241304e-07
GSTK1,cnv_del,0.17591521
GSTK1,cnv_amp,-0.093330674
GSTK1,promoter,-5.5365053e-06
DUOXA1,mut_important,2.1828505e-06
DUOXA1,cnv_del,0.0039708996
DUOXA1,cnv_amp,-0.015438834
DUOXA1,promoter,-0.050887235
DUOXA2,mut_important,5.7503694e-06
DUOXA2,cnv_del,-0.008493113
DUOXA2,cnv_amp,-0.014558136
DUOXA2,promoter,-4.684088e-07
FHIT,mut_important,9.020426e-07
FHIT,cnv_del,-0.12489391
FHIT,cnv_amp,0.15153939
FHIT,promoter,-0.1410125
FTMT,mut_important,3.952055e-06
FTMT,cnv_del,-0.029869786
FTMT,cnv_amp,0.03349878
FTMT,promoter,0.016163932
TRAM1L1,mut_important,2.3419443e-06
TRAM1L1,cnv_del,-0.119824275
TRAM1L1,cnv_amp,0.18944941
TRAM1L1,promoter,-0.2690202
B2M,mut_important,-4.622688e-06
B2M,cnv_del,0.1293579
B2M,cnv_amp,0.10945779
B2M,promoter,9.630197e-07
AGL,mut_important,1.47575e-06
AGL,cnv_del,0.00030312623
AGL,cnv_amp,-0.030692976
AGL,promoter,0.004290412
MRGPRG-AS1,mut_important,2.2738925e-07
MRGPRG-AS1,cnv_del,0.046969514
MRGPRG-AS1,cnv_amp,-0.005203265
MRGPRG-AS1,promoter,5.9493245e-06
SQLE,mut_important,-3.4166342e-06
SQLE,cnv_del,0.029417686
SQLE,cnv_amp,-0.039870378
SQLE,promoter,-0.00084588607
NR0B2,mut_important,6.106428e-07
NR0B2,cnv_del,0.028373916
NR0B2,cnv_amp,0.0292862
NR0B2,promoter,-6.780695e-07
NR0B1,mut_important,7.517609e-07
NR0B1,cnv_del,0.1664718
NR0B1,cnv_amp,0.0043338775
NR0B1,promoter,-0.003924276
SPTLC2,mut_important,-3.2634052e-06
SPTLC2,cnv_del,-0.017268995
SPTLC2,cnv_amp,-0.14895372
SPTLC2,promoter,-0.049924746
SPTLC3,mut_important,2.889646e-06
SPTLC3,cnv_del,-0.08865136
SPTLC3,cnv_amp,0.18340747
SPTLC3,promoter,-5.332532e-06
SPTLC1,mut_important,3.8811145e-06
SPTLC1,cnv_del,0.18222758
SPTLC1,cnv_amp,0.120865025
SPTLC1,promoter,-2.673697e-06
ABCD1,mut_important,1.857909e-06
ABCD1,cnv_del,0.11229143
ABCD1,cnv_amp,0.052154243
ABCD1,promoter,-0.14727058
ABCD3,mut_important,-3.084982e-06
ABCD3,cnv_del,0.08234972
ABCD3,cnv_amp,0.0839336
ABCD3,promoter,-0.09442377
ABCD2,mut_important,-4.7950034e-06
ABCD2,cnv_del,-0.16497748
ABCD2,cnv_amp,0.0034805902
ABCD2,promoter,-0.014448934
ABCD4,mut_important,2.1352764e-06
ABCD4,cnv_del,-0.01453893
ABCD4,cnv_amp,0.05047848
ABCD4,promoter,-0.0038964027
C2CD3,mut_important,5.253511e-07
C2CD3,cnv_del,-0.005103581
C2CD3,cnv_amp,-0.0005899484
C2CD3,promoter,0.0003727334
C2CD2,mut_important,-5.6472472e-06
C2CD2,cnv_del,-0.01956871
C2CD2,cnv_amp,0.0066250307
C2CD2,promoter,0.0028889575
OSGEP,mut_important,3.4823136e-06
OSGEP,cnv_del,-0.003310798
OSGEP,cnv_amp,0.0063142497
OSGEP,promoter,-4.3078717e-07
C2CD5,mut_important,-7.864705e-06
C2CD5,cnv_del,0.021726493
C2CD5,cnv_amp,-0.056846287
C2CD5,promoter,-2.443434e-06
RRBP1,mut_important,6.4071764e-07
RRBP1,cnv_del,-0.1387727
RRBP1,cnv_amp,-0.12020897
RRBP1,promoter,0.05208186
BAK1,mut_important,3.6705683e-06
BAK1,cnv_del,-0.02081604
BAK1,cnv_amp,-0.30428135
BAK1,promoter,1.988964e-06
SBSN,mut_important,-2.9175717e-06
SBSN,cnv_del,-0.044795863
SBSN,cnv_amp,-0.01840376
SBSN,promoter,-4.274351e-07
CSN2,mut_important,2.2642243e-06
CSN2,cnv_del,-0.00394162
CSN2,cnv_amp,0.06768335
CSN2,promoter,6.8363e-07
CSN3,mut_important,2.0313942e-06
CSN3,cnv_del,-0.009051079
CSN3,cnv_amp,-0.0019918992
CSN3,promoter,2.7433766e-06
DGAT1,mut_important,-5.611372e-08
DGAT1,cnv_del,-0.067027636
DGAT1,cnv_amp,-0.038659975
DGAT1,promoter,0.02153793
KIR2DS4,mut_important,-6.7584756e-06
KIR2DS4,cnv_del,-0.21484108
KIR2DS4,cnv_amp,-0.17144588
KIR2DS4,promoter,1.6016296e-06
DGAT2,mut_important,-2.757962e-07
DGAT2,cnv_del,0.0021692112
DGAT2,cnv_amp,0.052970894
DGAT2,promoter,-0.03936788
RNU5F-1,mut_important,8.482717e-07
RNU5F-1,cnv_del,0.0032214818
RNU5F-1,cnv_amp,0.014046077
RNU5F-1,promoter,-1.639006e-06
GRAP2,mut_important,-3.0768292e-06
GRAP2,cnv_del,-0.00026808406
GRAP2,cnv_amp,-0.018161785
GRAP2,promoter,-2.5289169e-06
SOBP,mut_important,-2.2021572e-07
SOBP,cnv_del,-0.103998296
SOBP,cnv_amp,0.09497211
SOBP,promoter,-0.038802166
DSEL,mut_important,-4.1145515e-07
DSEL,cnv_del,-0.005041175
DSEL,cnv_amp,0.00683715
DSEL,promoter,-0.011330079
TRAM1,mut_important,1.1564313e-06
TRAM1,cnv_del,-0.23770769
TRAM1,cnv_amp,-0.046122137
TRAM1,promoter,-0.07435049
GRAPL,mut_important,9.584355e-07
GRAPL,cnv_del,-0.013471552
GRAPL,cnv_amp,0.0017221479
GRAPL,promoter,-6.51841e-07
GATAD2B,mut_important,9.1459833e-07
GATAD2B,cnv_del,0.038669646
GATAD2B,cnv_amp,-0.031870123
GATAD2B,promoter,0.024421545
CNTFR,mut_important,-2.538522e-07
CNTFR,cnv_del,0.15408534
CNTFR,cnv_amp,0.09291056
CNTFR,promoter,-0.15000968
TACR3,mut_important,-1.8260581e-06
TACR3,cnv_del,0.14423966
TACR3,cnv_amp,-0.25315326
TACR3,promoter,0.23749535
TACR2,mut_important,2.0098805e-06
TACR2,cnv_del,-0.4482554
TACR2,cnv_amp,-0.18742326
TACR2,promoter,0.095933676
TACR1,mut_important,1.951078e-06
TACR1,cnv_del,-0.15554708
TACR1,cnv_amp,-0.03557907
TACR1,promoter,0.06877792
KCNH5,mut_important,-3.7679905e-07
KCNH5,cnv_del,0.003962427
KCNH5,cnv_amp,0.001484078
KCNH5,promoter,0.010427325
KCNH4,mut_important,-9.573762e-07
KCNH4,cnv_del,-0.0023555206
KCNH4,cnv_amp,0.01447247
KCNH4,promoter,-5.3694725e-06
KCNH7,mut_important,-3.3042381e-06
KCNH7,cnv_del,-0.009877569
KCNH7,cnv_amp,0.011781193
KCNH7,promoter,3.3479184e-06
KCNH6,mut_important,2.1087868e-07
KCNH6,cnv_del,0.013239226
KCNH6,cnv_amp,-0.011396475
KCNH6,promoter,-1.1421264e-06
KCNH1,mut_important,-2.032008e-06
KCNH1,cnv_del,0.0117309475
KCNH1,cnv_amp,0.020789178
KCNH1,promoter,-0.017344592
KCNH3,mut_important,5.755213e-06
KCNH3,cnv_del,0.00047557655
KCNH3,cnv_amp,0.001808158
KCNH3,promoter,0.0012101599
KCNH2,mut_important,-3.048441e-06
KCNH2,cnv_del,0.033777703
KCNH2,cnv_amp,0.021758178
KCNH2,promoter,0.006816203
KCNH8,mut_important,2.8426948e-06
KCNH8,cnv_del,0.0019154511
KCNH8,cnv_amp,0.0059755365
KCNH8,promoter,0.022325438
SLC28A2,mut_important,4.8082e-06
SLC28A2,cnv_del,-0.017510412
SLC28A2,cnv_amp,-0.0058869286
SLC28A2,promoter,-2.9143e-07
SERBP1,mut_important,6.299084e-06
SERBP1,cnv_del,-0.00041333644
SERBP1,cnv_amp,-0.0109375985
SERBP1,promoter,0.008637086
ZNF296,mut_important,2.3387204e-06
ZNF296,cnv_del,-0.052947517
ZNF296,cnv_amp,-0.012234293
ZNF296,promoter,-0.010665164
PIK3CB,mut_important,7.67316e-06
PIK3CB,cnv_del,0.09728368
PIK3CB,cnv_amp,0.0049699107
PIK3CB,promoter,2.1715755e-06
ZNF292,mut_important,2.8499542e-07
ZNF292,cnv_del,0.00032798736
ZNF292,cnv_amp,3.6984482e-05
ZNF292,promoter,-0.001296158
SLC28A1,mut_important,3.4353036e-07
SLC28A1,cnv_del,0.039946467
SLC28A1,cnv_amp,0.0159019
SLC28A1,promoter,-5.870631e-07
NUP133,mut_important,-3.1422204e-07
NUP133,cnv_del,0.009329695
NUP133,cnv_amp,0.044360854
NUP133,promoter,-5.8527717e-06
PRNP,mut_important,5.571559e-06
PRNP,cnv_del,0.07163545
PRNP,cnv_amp,-0.04336912
PRNP,promoter,-0.0076808464
NDUFAF5,mut_important,-9.0187757e-07
NDUFAF5,cnv_del,0.11490435
NDUFAF5,cnv_amp,0.008356625
NDUFAF5,promoter,7.194078e-07
KIAA0586,mut_important,2.650794e-06
KIAA0586,cnv_del,0.0005474706
KIAA0586,cnv_amp,0.0012661604
KIAA0586,promoter,0.0012648059
NDUFAF7,mut_important,3.7032687e-06
NDUFAF7,cnv_del,0.30821744
NDUFAF7,cnv_amp,-0.2698002
NDUFAF7,promoter,-0.088918224
NDUFAF6,mut_important,-8.8318586e-07
NDUFAF6,cnv_del,-0.5520347
NDUFAF6,cnv_amp,0.00835038
NDUFAF6,promoter,5.6725944e-06
NDUFAF1,mut_important,-1.3200105e-07
NDUFAF1,cnv_del,0.124303654
NDUFAF1,cnv_amp,0.06802422
NDUFAF1,promoter,0.042833883
NDUFAF3,mut_important,-3.3358301e-06
NDUFAF3,cnv_del,0.007867819
NDUFAF3,cnv_amp,0.026060013
NDUFAF3,promoter,0.03312446
NDUFAF2,mut_important,-1.8583999e-06
NDUFAF2,cnv_del,0.21911061
NDUFAF2,cnv_amp,-0.011054633
NDUFAF2,promoter,-0.06453841
OR2H2,mut_important,3.3373096e-06
OR2H2,cnv_del,0.008188656
OR2H2,cnv_amp,-0.0081656035
OR2H2,promoter,-3.8986695e-06
TRAM2,mut_important,-9.906532e-07
TRAM2,cnv_del,-0.026608326
TRAM2,cnv_amp,0.018917492
TRAM2,promoter,0.007755921
SZT2,mut_important,3.1949537e-06
SZT2,cnv_del,0.002453723
SZT2,cnv_amp,-0.00146864
SZT2,promoter,0.00023918581
FAM71E1,mut_important,5.136345e-06
FAM71E1,cnv_del,0.00082923257
FAM71E1,cnv_amp,0.00069232844
FAM71E1,promoter,9.416417e-07
SNORD18C,mut_important,-4.7254307e-06
SNORD18C,cnv_del,-0.010534937
SNORD18C,cnv_amp,-0.025136279
SNORD18C,promoter,1.0834008e-06
SNORD18B,mut_important,1.6705053e-05
SNORD18B,cnv_del,-0.0053751995
SNORD18B,cnv_amp,-0.0032446973
SNORD18B,promoter,-1.9951142e-07
BARX2,mut_important,-7.0081114e-06
BARX2,cnv_del,-0.029641654
BARX2,cnv_amp,-0.009054313
BARX2,promoter,-0.018095076
PRND,mut_important,-2.8386148e-06
PRND,cnv_del,-0.023802588
PRND,cnv_amp,0.008923721
PRND,promoter,-0.011321875
CABYR,mut_important,-3.9196543e-06
CABYR,cnv_del,-0.007927854
CABYR,cnv_amp,-0.00026802986
CABYR,promoter,-0.0008084858
BARX1,mut_important,1.0101774e-06
BARX1,cnv_del,-0.0058498364
BARX1,cnv_amp,0.015372515
BARX1,promoter,-0.026173571
SH2B2,mut_important,-2.5906131e-06
SH2B2,cnv_del,-0.15624835
SH2B2,cnv_amp,0.19844605
SH2B2,promoter,1.8696002e-07
PRKAR1A,mut_important,-4.2292772e-06
PRKAR1A,cnv_del,0.003920415
PRKAR1A,cnv_amp,-0.008838929
PRKAR1A,promoter,0.00020567636
PRKAR1B,mut_important,2.6863636e-06
PRKAR1B,cnv_del,-0.040209826
PRKAR1B,cnv_amp,-0.00043780444
PRKAR1B,promoter,0.0027060122
C19orf18,mut_important,-4.5215525e-06
C19orf18,cnv_del,-0.008018724
C19orf18,cnv_amp,-0.010383006
C19orf18,promoter,-7.4084182e-06
SAR1A,mut_important,-1.6096451e-06
SAR1A,cnv_del,0.4131531
SAR1A,cnv_amp,0.394966
SAR1A,promoter,0.18829139
SAR1B,mut_important,8.2538406e-07
SAR1B,cnv_del,0.03165411
SAR1B,cnv_amp,-0.012464179
SAR1B,promoter,-0.0073124818
C19orf12,mut_important,-7.6242077e-06
C19orf12,cnv_del,-0.012172326
C19orf12,cnv_amp,0.0014757665
C19orf12,promoter,-0.0069954526
NIPSNAP1,mut_important,8.2599155e-07
NIPSNAP1,cnv_del,-0.028902777
NIPSNAP1,cnv_amp,-0.003609911
NIPSNAP1,promoter,-0.009192296
MIR19B2,mut_important,-3.084987e-06
MIR19B2,cnv_del,0.28538388
MIR19B2,cnv_amp,0.046362277
MIR19B2,promoter,5.833029e-06
DCAKD,mut_important,7.600955e-06
DCAKD,cnv_del,-0.0014093671
DCAKD,cnv_amp,0.0017281822
DCAKD,promoter,0.0020531293
TSPO2,mut_important,3.5594967e-06
TSPO2,cnv_del,0.01943897
TSPO2,cnv_amp,-0.022974461
TSPO2,promoter,-8.4325654e-07
UNK,mut_important,-6.486946e-06
UNK,cnv_del,-0.0031313635
UNK,cnv_amp,0.03451972
UNK,promoter,0.007398581
PGLYRP3,mut_important,-2.8405595e-06
PGLYRP3,cnv_del,0.0008088407
PGLYRP3,cnv_amp,0.002421992
PGLYRP3,promoter,7.702043e-06
PGLYRP1,mut_important,1.4594098e-06
PGLYRP1,cnv_del,-0.063478395
PGLYRP1,cnv_amp,-0.02683007
PGLYRP1,promoter,-0.025441218
ACRV1,mut_important,8.4176133e-07
ACRV1,cnv_del,-0.00011500217
ACRV1,cnv_amp,-0.00016201299
ACRV1,promoter,-1.7240975e-06
PGLYRP4,mut_important,-4.409988e-06
PGLYRP4,cnv_del,0.014062958
PGLYRP4,cnv_amp,0.0073682647
PGLYRP4,promoter,-7.859965e-06
BIN1,mut_important,-7.230595e-08
BIN1,cnv_del,0.20823503
BIN1,cnv_amp,0.21324477
BIN1,promoter,-0.44485772
BIN3,mut_important,-9.4005327e-07
BIN3,cnv_del,-0.0013098009
BIN3,cnv_amp,-0.006333448
BIN3,promoter,-0.0006741435
BIN2,mut_important,9.06684e-07
BIN2,cnv_del,-0.012011744
BIN2,cnv_amp,-0.008150146
BIN2,promoter,-0.05222996
RGS22,mut_important,-2.5970465e-07
RGS22,cnv_del,0.0064686267
RGS22,cnv_amp,-0.04034153
RGS22,promoter,-0.0020629307
RGS20,mut_important,3.6725464e-06
RGS20,cnv_del,-0.0008934244
RGS20,cnv_amp,0.0013957281
RGS20,promoter,-0.0016237936
FAM86C2P,mut_important,4.011467e-06
FAM86C2P,cnv_del,0.007744954
FAM86C2P,cnv_amp,0.008215186
FAM86C2P,promoter,0.0043404032
PIPSL,mut_important,2.375213e-06
PIPSL,cnv_del,-0.0005539544
PIPSL,cnv_amp,-0.018675106
PIPSL,promoter,-2.5731156e-06
LTB4R,mut_important,-1.142079e-06
LTB4R,cnv_del,0.2798489
LTB4R,cnv_amp,0.29193938
LTB4R,promoter,0.12561801
TIMM50,mut_important,1.7508189e-06
TIMM50,cnv_del,0.0012785058
TIMM50,cnv_amp,-0.01796335
TIMM50,promoter,6.0021493e-06
UTS2,mut_important,1.8269102e-06
UTS2,cnv_del,0.1119667
UTS2,cnv_amp,-0.049048413
UTS2,promoter,-8.481926e-07
ALKBH6,mut_important,-3.3641782e-06
ALKBH6,cnv_del,0.038154967
ALKBH6,cnv_amp,0.011299953
ALKBH6,promoter,-7.2629878e-06
PLB1,mut_important,-7.854458e-06
PLB1,cnv_del,0.03496138
PLB1,cnv_amp,-0.17021257
PLB1,promoter,-4.2596685e-06
SASH3,mut_important,1.0792157e-06
SASH3,cnv_del,-0.03381609
SASH3,cnv_amp,-0.0255122
SASH3,promoter,-0.009495808
SASH1,mut_important,-3.278045e-06
SASH1,cnv_del,-0.016497148
SASH1,cnv_amp,0.0027116402
SASH1,promoter,-0.031232428
ALKBH5,mut_important,-4.161244e-07
ALKBH5,cnv_del,-0.015885217
ALKBH5,cnv_amp,-0.0041083577
ALKBH5,promoter,-0.0027499134
CYB5A,mut_important,-4.0088344e-06
CYB5A,cnv_del,0.015029846
CYB5A,cnv_amp,-0.019644117
CYB5A,promoter,-0.0037487918
CYB5B,mut_important,1.0386334e-06
CYB5B,cnv_del,0.11231651
CYB5B,cnv_amp,0.024722878
CYB5B,promoter,4.221464e-06
RALB,mut_important,2.5905608e-06
RALB,cnv_del,-0.14367944
RALB,cnv_amp,-0.2090639
RALB,promoter,0.11046055
IGDCC3,mut_important,1.034916e-06
IGDCC3,cnv_del,0.037552558
IGDCC3,cnv_amp,0.021239005
IGDCC3,promoter,-7.2744283e-06
IGDCC4,mut_important,2.7167658e-07
IGDCC4,cnv_del,-0.039972015
IGDCC4,cnv_amp,-0.018676156
IGDCC4,promoter,-7.4506625e-07
HLA-DMA,mut_important,5.64541e-08
HLA-DMA,cnv_del,-0.0193522
HLA-DMA,cnv_amp,-0.12908974
HLA-DMA,promoter,2.6160774e-06
SYTL5,mut_important,-8.689062e-07
SYTL5,cnv_del,-0.0062920814
SYTL5,cnv_amp,-0.005743716
SYTL5,promoter,-2.8636487e-06
SYTL4,mut_important,3.1636896e-06
SYTL4,cnv_del,-0.0019333126
SYTL4,cnv_amp,-0.0018576311
SYTL4,promoter,-0.012029117
PCK1,mut_important,3.5437813e-07
PCK1,cnv_del,-0.118141815
PCK1,cnv_amp,-0.052286338
PCK1,promoter,4.3762752e-06
SYTL1,mut_important,4.9987775e-06
SYTL1,cnv_del,-0.016155293
SYTL1,cnv_amp,0.0016871925
SYTL1,promoter,-0.004002235
SYTL3,mut_important,4.7628832e-06
SYTL3,cnv_del,0.0052976883
SYTL3,cnv_amp,-0.004736889
SYTL3,promoter,-6.2759653e-07
SYTL2,mut_important,-1.4611874e-06
SYTL2,cnv_del,-0.009988209
SYTL2,cnv_amp,-0.008772206
SYTL2,promoter,-0.004534713
OR51Q1,mut_important,5.829202e-06
OR51Q1,cnv_del,-0.0058093136
OR51Q1,cnv_amp,0.040888045
OR51Q1,promoter,-1.1803078e-06
OR10K2,mut_important,3.9836965e-07
OR10K2,cnv_del,-0.0031819378
OR10K2,cnv_amp,0.031933915
OR10K2,promoter,8.6441867e-07
OR10K1,mut_important,7.566217e-06
OR10K1,cnv_del,0.004311269
OR10K1,cnv_amp,-0.040235627
OR10K1,promoter,5.8653823e-06
OR10G4,mut_important,5.4096236e-06
OR10G4,cnv_del,0.00028416107
OR10G4,cnv_amp,-0.0026276873
OR10G4,promoter,-3.329415e-06
FAM182B,mut_important,-5.901603e-07
FAM182B,cnv_del,0.001977468
FAM182B,cnv_amp,0.0011438834
FAM182B,promoter,-3.0269373e-07
VOPP1,mut_important,9.392659e-07
VOPP1,cnv_del,-0.018881354
VOPP1,cnv_amp,-0.005604527
VOPP1,promoter,0.007154667
PLEKHH3,mut_important,5.1620586e-06
PLEKHH3,cnv_del,0.013536759
PLEKHH3,cnv_amp,-0.0021267838
PLEKHH3,promoter,-0.0009960693
PLEKHH2,mut_important,-6.7678693e-06
PLEKHH2,cnv_del,0.0017363788
PLEKHH2,cnv_amp,-0.007676756
PLEKHH2,promoter,0.0062385346
PLEKHH1,mut_important,-4.3310183e-06
PLEKHH1,cnv_del,-0.00094348215
PLEKHH1,cnv_amp,0.00017040555
PLEKHH1,promoter,-0.0011721792
ESRP2,mut_important,-3.97053e-07
ESRP2,cnv_del,-0.009903157
ESRP2,cnv_amp,-0.0020321943
ESRP2,promoter,-0.0027880855
ESRP1,mut_important,7.199273e-07
ESRP1,cnv_del,-0.0054865563
ESRP1,cnv_amp,-0.047150027
ESRP1,promoter,-0.02156331
ZMPSTE24,mut_important,-8.8558454e-07
ZMPSTE24,cnv_del,-0.012861441
ZMPSTE24,cnv_amp,0.08966611
ZMPSTE24,promoter,-0.02153057
MRPL36,mut_important,-4.1447493e-06
MRPL36,cnv_del,-0.06754412
MRPL36,cnv_amp,0.05745012
MRPL36,promoter,-0.062189568
MRPL37,mut_important,3.7134237e-07
MRPL37,cnv_del,0.0019262574
MRPL37,cnv_amp,0.003305363
MRPL37,promoter,0.0013822498
MRPL34,mut_important,4.5202187e-06
MRPL34,cnv_del,0.042355698
MRPL34,cnv_amp,0.14186366
MRPL34,promoter,-0.008608935
MRPL35,mut_important,-5.299837e-07
MRPL35,cnv_del,-0.0012646486
MRPL35,cnv_amp,-0.0027080355
MRPL35,promoter,0.002975544
MRPL32,mut_important,1.3792237e-07
MRPL32,cnv_del,-0.0063608503
MRPL32,cnv_amp,-0.017704139
MRPL32,promoter,9.0927057e-07
MRPL33,mut_important,-4.959847e-07
MRPL33,cnv_del,-0.13025807
MRPL33,cnv_amp,0.10199287
MRPL33,promoter,0.014624905
MRPL30,mut_important,-2.9152268e-06
MRPL30,cnv_del,-0.013895075
MRPL30,cnv_amp,0.018979881
MRPL30,promoter,0.0049481415
CLEC17A,mut_important,-3.420061e-06
CLEC17A,cnv_del,-0.0020801818
CLEC17A,cnv_amp,-0.0010275195
CLEC17A,promoter,1.3559611e-07
MRPL38,mut_important,-1.7379007e-06
MRPL38,cnv_del,0.0010569196
MRPL38,cnv_amp,-0.013234894
MRPL38,promoter,-0.01356539
MRPL39,mut_important,7.8620005e-06
MRPL39,cnv_del,0.034703318
MRPL39,cnv_amp,0.07090121
MRPL39,promoter,0.026053833
FAM92B,mut_important,2.9071134e-07
FAM92B,cnv_del,-0.012094851
FAM92B,cnv_amp,0.0021005524
FAM92B,promoter,-2.9912694e-06
DMRTC1,mut_important,-6.810846e-07
DMRTC1,cnv_del,0.015011855
DMRTC1,cnv_amp,-0.012469018
DMRTC1,promoter,-1.0633678e-06
DMRTC2,mut_important,5.764193e-07
DMRTC2,cnv_del,-0.011492728
DMRTC2,cnv_amp,-0.00093017763
DMRTC2,promoter,-0.008020392
THOC3,mut_important,-1.6085072e-06
THOC3,cnv_del,0.06681572
THOC3,cnv_amp,0.010185862
THOC3,promoter,4.8327042e-06
THOC2,mut_important,-3.595695e-06
THOC2,cnv_del,0.055680197
THOC2,cnv_amp,0.015920045
THOC2,promoter,0.020217337
THOC1,mut_important,-1.6657514e-06
THOC1,cnv_del,0.00022398366
THOC1,cnv_amp,-0.018797366
THOC1,promoter,-0.0013661493
THOC7,mut_important,1.0283177e-06
THOC7,cnv_del,-0.15876903
THOC7,cnv_amp,0.072319776
THOC7,promoter,-0.016449923
THOC6,mut_important,-1.3265735e-06
THOC6,cnv_del,-0.0026026738
THOC6,cnv_amp,-0.028207872
THOC6,promoter,-3.7926984e-06
THOC5,mut_important,6.9865155e-07
THOC5,cnv_del,-0.0048660333
THOC5,cnv_amp,0.021787867
THOC5,promoter,5.5543733e-06
MIR128-1,mut_important,7.642928e-06
MIR128-1,cnv_del,-0.06230161
MIR128-1,cnv_amp,0.03934712
MIR128-1,promoter,-6.2610975e-06
MIR128-2,mut_important,4.4725994e-06
MIR128-2,cnv_del,0.031450022
MIR128-2,cnv_amp,-0.003978153
MIR128-2,promoter,3.66545e-06
ZNF670,mut_important,-1.4672522e-06
ZNF670,cnv_del,0.048353065
ZNF670,cnv_amp,0.017156953
ZNF670,promoter,-0.0027814368
RNF103,mut_important,-4.519877e-06
RNF103,cnv_del,0.00029176616
RNF103,cnv_amp,5.05629e-05
RNF103,promoter,0.0024530743
MTRR,mut_important,3.89373e-06
MTRR,cnv_del,-0.00019112986
MTRR,cnv_amp,-0.010353651
MTRR,promoter,-0.00063406583
MAVS,mut_important,9.275595e-09
MAVS,cnv_del,-0.27054945
MAVS,cnv_amp,0.47004828
MAVS,promoter,0.058821563
TEX19,mut_important,2.9207572e-06
TEX19,cnv_del,-0.014075188
TEX19,cnv_amp,0.013076273
TEX19,promoter,-2.5828188e-06
RECQL5,mut_important,5.407035e-06
RECQL5,cnv_del,0.0013969796
RECQL5,cnv_amp,-0.010972838
RECQL5,promoter,-0.0041242414
RECQL4,mut_important,6.651994e-07
RECQL4,cnv_del,-0.0013341197
RECQL4,cnv_amp,-0.04319775
RECQL4,promoter,0.00020950986
FOXP1,mut_important,0.2746046
FOXP1,cnv_del,-0.020981869
