,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2
C00517,1.9360194e-05,2.0,1.9360194e-05,-0.10938695,0.15653254
C00518,0.00045361512,3.0,0.00045361512,-0.09560433,-0.12871674
C00519,-1.2475041e-05,2.0,-1.2475041e-05,-0.110397354,0.1562567
C00522,8.422339e-05,2.0,8.422339e-05,-0.10732828,0.15709457
C00523,0.00017720279,2.0,0.00017720279,-0.104377255,0.1579002
C00524,0.00043392545,3.0,0.00043392545,-0.09622925,-0.12888733
C00526,-2.421457e-07,3.0,-2.421457e-07,-0.1100091,-0.13264923
C00527,-3.6416157e-05,4.0,-3.6416157e-05,-0.1111572,-0.4219746
C00530,-0.0008159628,3.0,-0.0008159628,-0.13589889,-0.13971712
C00532,3.0082192e-06,2.0,3.0082192e-06,-0.109905936,0.15639088
C00533,0.38072574,37.0,0.010289885,0.21658455,-6.6602125
C00534,5.8147743e-06,3.0,5.8147743e-06,-0.10981686,-0.13259675
C00535,0.07597653,6.0,0.07597653,2.301383,-0.34137592
C00536,-0.00041519233,2.0,-0.00041519233,-0.12317901,0.15276733
C00541,1.4233544e-05,2.0,1.4233544e-05,-0.10954966,0.15648814
C00544,8.904963e-06,3.0,8.904963e-06,-0.10971878,-0.13256997
C00545,-4.9422633e-06,2.0,-4.9422633e-06,-0.11015827,0.15632197
C00546,-0.00016064938,4.0,-0.00016064938,-0.11510019,-0.42305103
C00547,0.11788729,14.0,0.11788729,3.6315694,-2.2903311
C00550,0.00012281333,4.0,0.00012281333,-0.106103495,-0.42059493
C00551,3.235597e-05,2.0,3.235597e-05,-0.10897448,0.15664516
C00552,6.5572436e-05,2.0,6.5572436e-05,-0.10792024,0.15693296
C00555,4.4749544e-07,3.0,4.4749544e-07,-0.10998721,-0.13264325
C00558,0.0006058062,4.0,0.0006058062,-0.090774,-0.41641
C00559,0.00059300713,3.0,0.00059300713,-0.09118023,-0.12750895
C00568,-0.0001599735,2.0,-0.0001599735,-0.11507874,0.15497869
C00570,-0.00068199896,2.0,-0.00068199896,-0.13164707,0.15045555
C00573,-0.0010048284,3.0,-0.0010048284,-0.1418932,-0.14135356
C00575,0.24377851,72.0,0.0033858127,-0.0025406473,-17.962225
C00577,2.6392165e-05,5.0,2.6392165e-05,-0.10916377,-0.71044236
C00580,1.0179986e-06,2.0,1.0179986e-06,-0.1099691,0.15637363
C00581,-8.077902e-07,2.0,-8.077902e-07,-0.110027045,0.15635781
C00582,-0.00011068364,2.0,-0.00011068364,-0.11351435,0.15540577
C00583,2.9309362e-05,2.0,2.9309362e-05,-0.10907117,0.15661874
C00584,0.48632583,18.0,0.48632583,15.325272,-0.2540029
C00588,0.00036568698,3.0,0.00036568698,-0.098395035,-0.12947859
C00593,-1.665039e-05,2.0,-1.665039e-05,-0.11052987,0.15622053
C00596,-0.00010850832,2.0,-0.00010850832,-0.11344531,0.15542462
C00601,-7.428115e-06,2.0,-7.428115e-06,-0.110237174,0.15630044
C00603,-0.00031169795,2.0,-0.00031169795,-0.119894244,0.15366407
C00605,2.4970317e-05,2.0,2.4970317e-05,-0.10920889,0.15658115
C00606,0.0013244485,3.0,0.0013244485,-0.06796534,-0.121171296
C00607,7.091406e-05,4.0,7.091406e-05,-0.1077507,-0.42104462
C00617,3.762762e-05,3.0,3.762762e-05,-0.10880717,-0.13232109
C00618,6.0178536e-05,3.0,6.0178536e-05,-0.10809143,-0.1321257
C00620,0.00011783499,3.0,0.00011783499,-0.1062615,-0.13162613
C00621,7.432406e-07,2.0,7.432406e-07,-0.10997782,0.15637124
C00623,-0.000495697,2.0,-0.000495697,-0.1257341,0.15206978
C00624,-1.1943083e-05,3.0,-1.1943083e-05,-0.11038046,-0.1327506
C00627,5.915703e-07,2.0,5.915703e-07,-0.10998263,0.15636992
C00628,-1.9122115e-05,2.0,-1.9122115e-05,-0.11060832,0.15619911
C00631,-0.0012186527,7.0,-0.0012186527,-0.14867967,-1.2992541
C00632,-1.9547952e-05,2.0,-1.9547952e-05,-0.11062183,0.15619543
C00634,-7.158353e-05,3.0,-7.158353e-05,-0.112273365,-0.13326736
C00636,-1.694895e-06,3.0,-1.694895e-06,-0.11005521,-0.1326618
C00637,-9.072402e-05,2.0,-9.072402e-05,-0.11288086,0.15557872
C00638,-0.000555953,5.0,-0.000555953,-0.12764655,-0.7154881
C00639,-0.013230299,8.0,-0.013230299,-0.5299118,-1.6923423
C00640,2.0246276e-05,2.0,2.0246276e-05,-0.109358825,0.15654023
C00641,-0.0008590483,6.0,-0.0008590483,-0.13726635,-1.0071262
C00642,-0.00030137773,3.0,-0.00030137773,-0.1195667,-0.13525844
C00643,-0.00017809031,3.0,-0.00017809031,-0.11565374,-0.13419022
C00644,5.341032e-07,2.0,5.341032e-07,-0.10998446,0.15636942
C00645,-8.933071e-05,2.0,-8.933071e-05,-0.11283664,0.15559079
C00647,2.5323496e-05,3.0,2.5323496e-05,-0.109197676,-0.1324277
C00652,2.0200958e-05,2.0,2.0200958e-05,-0.10936026,0.15653983
C00655,0.00044965209,2.0,0.00044965209,-0.09573011,0.16026086
C00658,9.7319614e-08,2.0,9.7319614e-08,-0.10999832,0.15636565
C00663,1.4706124e-05,2.0,1.4706124e-05,-0.10953466,0.15649222
C00664,-8.2559145e-06,2.0,-8.2559145e-06,-0.110263444,0.15629326
C00665,0.011953772,5.0,0.011953772,0.2693939,-0.60709625
C00666,2.2780778e-06,2.0,2.2780778e-06,-0.10992911,0.15638456
C00668,0.0017900771,7.0,0.0017900771,-0.05318697,-1.2731845
C00669,-0.0004329725,3.0,-0.0004329725,-0.123743325,-0.13639867
C00670,-0.0012199957,4.0,-0.0012199957,-0.1487223,-0.43222982
C00672,-1.9007019e-05,3.0,-1.9007019e-05,-0.110604666,-0.13281181
C00673,-0.00018003023,2.0,-0.00018003023,-0.11571531,0.15480492
C00674,0.00017633029,2.0,0.00017633029,-0.10440494,0.15789263
C00679,-9.181018e-06,2.0,-9.181018e-06,-0.1102928,0.15628524
C00680,1.01127554e-07,2.0,1.01127554e-07,-0.109998204,0.15636568
C00681,0.21878555,11.0,0.21878555,6.8339334,-0.54905117
C00683,-2.0707568e-05,3.0,-2.0707568e-05,-0.11065864,-0.13282654
C00684,9.055498e-06,2.0,9.055498e-06,-0.109714,0.15644327
C00685,1.1240418e-06,2.0,1.1240418e-06,-0.109965734,0.15637454
C00689,-0.0015115091,3.0,-0.0015115091,-0.15797451,-0.14574376
C00691,-2.9538342e-05,2.0,-2.9538342e-05,-0.110938914,0.15610886
C00692,2.085753e-07,2.0,2.085753e-07,-0.10999479,0.15636662
C00693,2.2477547e-05,2.0,2.2477547e-05,-0.10928801,0.15655957
C00695,6.3537827e-06,3.0,6.3537827e-06,-0.10979975,-0.13259207
C00696,-0.0029724673,7.0,-0.0029724673,-0.2043432,-1.3144501
C00697,2.511766e-05,2.0,2.511766e-05,-0.10920421,0.15658243
C00698,3.1322643e-06,18.0,3.1322643e-06,-0.109901994,-4.4677987
C00700,-3.0406722e-05,2.0,-3.0406722e-05,-0.110966474,0.15610133
C00704,0.750191,17.0,0.750191,23.699966,2.3212972
C00705,-2.9567088e-06,2.0,-2.9567088e-06,-0.110095255,0.15633918
C00707,-0.00014780782,2.0,-0.00014780782,-0.11469262,0.15508409
C00708,3.3013382e-06,2.0,3.3013382e-06,-0.10989663,0.15639341
C00712,2.366325e-06,3.0,2.366325e-06,-0.109926306,-0.13262661
C00714,0.00038616674,4.0,0.00038616674,-0.09774504,-0.41831306
C00718,4.4716966e-05,2.0,4.4716966e-05,-0.10858216,0.15675226
C00719,2.2172215e-05,2.0,2.2172215e-05,-0.10929769,0.15655692
C00721,-8.5895896e-05,2.0,-8.5895896e-05,-0.11272762,0.15562055
C00726,0.00038458774,2.0,0.00038458774,-0.09779515,0.1596971
C00734,7.330873e-06,2.0,7.330873e-06,-0.10976874,0.15642832
C00735,0.5392217,9.0,0.5392217,17.004108,2.8054266
C00739,-3.285048e-05,3.0,-3.285048e-05,-0.11104404,-0.13293177
C00740,-0.00035664256,3.0,-0.00035664256,-0.121320724,-0.13573729
C00741,1.7104992e-05,2.0,1.7104992e-05,-0.10945853,0.15651302
C00745,0.13850445,5.0,0.13850445,4.285928,0.48941582
C00748,2.3371887e-05,2.0,2.3371887e-05,-0.10925963,0.1565673
C00750,0.0012898087,6.0,0.0012898087,-0.069064766,-0.98850715
C00751,-4.3007465e-05,2.0,-4.3007465e-05,-0.111366406,0.15599217
C00752,-0.00024025487,2.0,-0.00024025487,-0.11762675,0.15428308
C00757,1.0182792e-05,2.0,1.0182792e-05,-0.109678224,0.15645303
C00760,-0.00029716012,3.0,-0.00029716012,-0.11943284,-0.1352219
C00762,0.22613907,5.0,0.22613907,7.067323,1.2487354
C00763,-8.063185e-07,3.0,-8.063185e-07,-0.110027,-0.13265412
C00777,0.26319876,8.0,0.26319876,8.243544,0.7028074
C00778,-0.00010815557,2.0,-0.00010815557,-0.11343411,0.15542768
C00780,0.1868118,11.0,0.1868118,5.8191333,-0.82609135
C00785,2.1705695e-07,2.0,2.1705695e-07,-0.10999452,0.15636669
C00788,0.22682673,8.0,0.22682673,7.0891485,0.38765797
C00789,-5.172313e-07,3.0,-5.172313e-07,-0.11001782,-0.13265161
C00791,3.8233114e-09,2.0,3.8233114e-09,-0.110001296,0.15636483
C00792,2.9037494e-06,2.0,2.9037494e-06,-0.109909244,0.15638997
C00793,0.0007723891,3.0,0.0007723891,-0.085486904,-0.12595467
C00794,5.5395263e-05,5.0,5.5395263e-05,-0.10824324,-0.710191
C00795,-7.304838e-05,2.0,-7.304838e-05,-0.11231986,0.15573186
C00798,-4.2318268e-07,2.0,-4.2318268e-07,-0.11001485,0.15636113
C00800,5.1636205e-05,3.0,5.1636205e-05,-0.10836255,-0.13219972
C00802,-0.001401699,2.0,-0.001401699,-0.1544893,0.14421964
C00804,2.1599526e-05,3.0,2.1599526e-05,-0.10931587,-0.13245997
C00805,-4.3261043e-06,2.0,-4.3261043e-06,-0.110138714,0.15632732
C00808,-9.620066e-06,2.0,-9.620066e-06,-0.11030674,0.15628146
C00809,-2.928663e-06,2.0,-2.928663e-06,-0.11009437,0.15633942
C00810,6.6522484e-06,2.0,6.6522484e-06,-0.10979028,0.15642244
C00811,-0.00010930774,3.0,-0.00010930774,-0.11347068,-0.13359423
C00813,1.3653111e-05,2.0,1.3653111e-05,-0.10956808,0.15648311
C00817,0.00010306739,2.0,0.00010306739,-0.1067302,0.15725784
C00818,-4.0916846e-05,2.0,-4.0916846e-05,-0.11130006,0.15601027
C00819,-2.926469e-06,2.0,-2.926469e-06,-0.110094294,0.15633944
C00820,-4.0926744e-07,2.0,-4.0926744e-07,-0.1100144,0.15636125
C00822,-4.5668352e-05,2.0,-4.5668352e-05,-0.11145086,0.15596911
C00823,-3.8131018e-06,2.0,-3.8131018e-06,-0.110122435,0.15633176
C00827,0.00013610991,2.0,0.00013610991,-0.10568148,0.15754414
C00828,1.1897937e-05,3.0,1.1897937e-05,-0.10962379,-0.13254403
C00829,1.3094663e-05,2.0,1.3094663e-05,-0.10958581,0.15647827
C00831,-4.729072e-05,2.0,-4.729072e-05,-0.11150235,0.15595505
C00835,0.00012212624,2.0,0.00012212624,-0.1061253,0.15742297
C00836,0.000811843,3.0,0.000811843,-0.0842347,-0.12561283
C00847,-7.6182937e-06,2.0,-7.6182937e-06,-0.1102432,0.1562988
C00853,-8.526535e-06,2.0,-8.526535e-06,-0.11027203,0.15629092
C00855,4.344596e-07,3.0,4.344596e-07,-0.109987624,-0.13264336
C00857,0.0001372756,2.0,0.0001372756,-0.10564449,0.15755425
C00860,-1.6236658e-06,2.0,-1.6236658e-06,-0.11005294,0.15635073
C00861,-4.121846e-05,2.0,-4.121846e-05,-0.111309625,0.15600766
C00864,-1.9171207e-06,4.0,-1.9171207e-06,-0.11006226,-0.42167565
C00865,0.0022155803,6.0,0.0022155803,-0.03968212,-0.98048574
C00868,3.7820287e-06,2.0,3.7820287e-06,-0.10988137,0.15639757
C00873,-0.00042169975,5.0,-0.00042169975,-0.12338555,-0.7143249
C00877,0.00012302189,6.0,0.00012302189,-0.10609688,-0.99861693
C00878,-1.1324901e-05,2.0,-1.1324901e-05,-0.110360846,0.15626667
C00879,8.6225045e-06,2.0,8.6225045e-06,-0.10972775,0.15643951
C00880,-0.00027234555,2.0,-0.00027234555,-0.11864526,0.15400502
C00881,1.5624231e-05,3.0,1.5624231e-05,-0.10950552,-0.13251173
C00882,-2.2616929e-05,2.0,-2.2616929e-05,-0.11071924,0.15616883
C00884,-1.5937537e-06,2.0,-1.5937537e-06,-0.11005199,0.15635099
C00885,1.5979398e-05,2.0,1.5979398e-05,-0.10949425,0.15650326
C00886,-9.918703e-06,2.0,-9.918703e-06,-0.11031622,0.15627886
C00887,0.00041781258,2.0,0.00041781258,-0.09674065,0.15998498
C00888,-3.1311845e-07,2.0,-3.1311845e-07,-0.11001135,0.15636209
C00894,0.00047779572,3.0,0.00047779572,-0.09483687,-0.12850721
C00898,-0.00050450483,2.0,-0.00050450483,-0.12601367,0.15199347
C00899,-5.600059e-05,2.0,-5.600059e-05,-0.11177879,0.15587959
C00903,-2.4236657e-05,2.0,-2.4236657e-05,-0.11077065,0.1561548
C00905,1.3155198e-05,2.0,1.3155198e-05,-0.109583884,0.15647878
C00909,-0.0002756526,3.0,-0.0002756526,-0.11875022,-0.13503554
C00919,2.3411922e-05,2.0,2.3411922e-05,-0.10925835,0.15656765
C00921,-0.00012525417,2.0,-0.00012525417,-0.1139768,0.15527952
C00922,0.00069376157,2.0,0.00069376157,-0.08798243,0.16237599
C00925,0.0024183877,6.0,0.0024183877,-0.03324531,-0.9787285
C00931,7.063972e-06,2.0,7.063972e-06,-0.109777205,0.15642601
C00935,-2.3378498e-05,2.0,-2.3378498e-05,-0.11074341,0.15616223
C00937,1.7384905e-06,2.0,1.7384905e-06,-0.10994623,0.15637986
C00942,0.05048662,17.0,0.05048662,1.4923704,-3.741367
C00951,0.16312002,13.0,0.16312002,5.06719,-1.6093953
C00954,-6.0791375e-05,2.0,-6.0791375e-05,-0.11193084,0.15583807
C00955,-9.657477e-05,2.0,-9.657477e-05,-0.11306655,0.15552801
C00956,-0.00012919237,2.0,-0.00012919237,-0.11410179,0.1552454
C00957,9.880633e-05,2.0,9.880633e-05,-0.10686544,0.15722093
C00958,8.933145e-06,2.0,8.933145e-06,-0.10971788,0.15644221
C00963,-2.1026865e-06,2.0,-2.1026865e-06,-0.11006815,0.15634659
C00965,0.0018521681,3.0,0.0018521681,-0.051216293,-0.11659881
C00966,1.3598575e-06,2.0,1.3598575e-06,-0.10995825,0.15637659
C00969,-5.242419e-06,2.0,-5.242419e-06,-0.110167794,0.15631938
C00971,1.8543109e-07,2.0,1.8543109e-07,-0.10999553,0.15636641
C00973,-5.0638187e-06,3.0,-5.0638187e-06,-0.11016213,-0.132691
C00975,-2.5262668e-06,2.0,-2.5262668e-06,-0.11008159,0.15634291
C00976,-0.00027413297,3.0,-0.00027413297,-0.11870199,-0.13502237
C00978,-6.17204e-05,2.0,-6.17204e-05,-0.11196032,0.15583003
C00979,-2.3541574e-05,4.0,-2.3541574e-05,-0.11074858,-0.42186305
C00984,1.06713505e-05,3.0,1.06713505e-05,-0.10966272,-0.13255467
C00986,1.1331559e-06,3.0,1.1331559e-06,-0.10996544,-0.1326373
C00988,5.33873e-05,2.0,5.33873e-05,-0.108306974,0.15682738
C00989,0.0001980948,2.0,0.0001980948,-0.10371417,0.15808122
C00990,6.611969e-05,2.0,6.611969e-05,-0.10790287,0.1569377
C00992,1.1471987e-05,2.0,1.1471987e-05,-0.109637305,0.1564642
C00993,-3.3827243e-07,2.0,-3.3827243e-07,-0.11001215,0.15636188
C00996,0.0011239086,2.0,0.0011239086,-0.074330196,0.16610302
C00999,0.00010581772,2.0,0.00010581772,-0.10664291,0.15728167
C01005,-1.6340544e-05,3.0,-1.6340544e-05,-0.110520035,-0.1327887
C01007,-1.7607422e-07,2.0,-1.7607422e-07,-0.110006995,0.15636328
C01010,-1.0272339e-05,2.0,-1.0272339e-05,-0.11032744,0.1562758
C01013,0.0016036917,4.0,0.0016036917,-0.059102573,-0.4077637
C01019,-0.00030166842,4.0,-0.00030166842,-0.119575925,-0.4242729
C01020,0.000326056,2.0,0.000326056,-0.099652864,0.15918995
C01024,1.8023861e-06,2.0,1.8023861e-06,-0.10994421,0.15638043
C01035,-8.8678024e-07,2.0,-8.8678024e-07,-0.110029556,0.15635711
C01036,-1.5174374e-05,2.0,-1.5174374e-05,-0.11048302,0.15623331
C01037,3.2588225e-06,2.0,3.2588225e-06,-0.10989798,0.15639304
C01040,-2.548645e-05,2.0,-2.548645e-05,-0.11081031,0.15614396
C01041,5.7203065e-06,2.0,5.7203065e-06,-0.10981985,0.15641436
C01043,2.9922753e-06,2.0,2.9922753e-06,-0.109906435,0.15639073
C01044,-4.0762297e-06,2.0,-4.0762297e-06,-0.11013078,0.15632947
C01045,-1.2202003e-05,2.0,-1.2202003e-05,-0.11038868,0.15625907
C01050,7.352099e-05,2.0,7.352099e-05,-0.10766796,0.15700184
C01051,-2.3428124e-06,2.0,-2.3428124e-06,-0.110075764,0.1563445
C01053,0.00038286697,2.0,0.00038286697,-0.09784977,0.1596822
C01054,1.5156646e-05,2.0,1.5156646e-05,-0.10952036,0.15649612
C01056,0.00040595248,2.0,0.00040595248,-0.09711707,0.15988223
C01059,0.00077966246,2.0,0.00077966246,-0.085256055,0.16312027
C01060,-0.00017312817,3.0,-0.00017312817,-0.11549625,-0.13414721
C01061,1.3112619e-05,2.0,1.3112619e-05,-0.10958524,0.15647842
C01063,2.1340645e-06,2.0,2.1340645e-06,-0.109933674,0.15638329
C01065,0.0015311914,2.0,0.0015311914,-0.061403625,0.16963197
C01068,4.6979403e-05,3.0,4.6979403e-05,-0.10851035,-0.13224006
C01073,4.308593e-06,2.0,4.308593e-06,-0.10986467,0.15640214
C01074,3.1701424e-05,2.0,3.1701424e-05,-0.10899525,0.15663949
C01077,-0.0003826735,2.0,-0.0003826735,-0.12214691,0.1530491
C01079,2.4540287e-07,2.0,2.4540287e-07,-0.10999362,0.15636693
C01081,-0.00010438245,2.0,-0.00010438245,-0.11331435,0.15546037
C01083,0.00053488027,3.0,0.00053488027,-0.093025096,-0.1280126
C01087,1.1010835e-05,2.0,1.1010835e-05,-0.109651946,0.15646021
C01088,0.00012830079,2.0,0.00012830079,-0.10592933,0.15747648
C01089,1.3024442e-05,3.0,1.3024442e-05,-0.10958803,-0.13253427
C01092,1.0133037e-06,2.0,1.0133037e-06,-0.10996925,0.15637358
C01094,-2.563208e-05,2.0,-2.563208e-05,-0.11081494,0.1561427
C01096,-7.290494e-05,2.0,-7.290494e-05,-0.112315305,0.15573311
C01097,3.9902567e-05,2.0,3.9902567e-05,-0.108734965,0.15671054
C01099,-1.1606197e-05,2.0,-1.1606197e-05,-0.11036977,0.15626423
C01100,1.365421e-06,2.0,1.365421e-06,-0.109958075,0.15637663
C01101,-7.4126583e-06,3.0,-7.4126583e-06,-0.110236675,-0.13271135
C01103,2.7824708e-06,2.0,2.7824708e-06,-0.109913096,0.15638891
C01107,-5.8602724e-05,2.0,-5.8602724e-05,-0.11186138,0.15585703
C01110,3.3268563e-07,3.0,3.3268563e-07,-0.10999085,-0.13264424
C01111,-8.224952e-05,2.0,-8.224952e-05,-0.11261189,0.15565214
C01113,-5.0367303e-06,2.0,-5.0367303e-06,-0.110161275,0.15632117
C01114,-9.516452e-06,2.0,-9.516452e-06,-0.11030345,0.15628235
C01115,-1.5383524e-05,2.0,-1.5383524e-05,-0.11048967,0.15623151
C01118,0.0001891652,3.0,0.0001891652,-0.10399759,-0.13100807
C01120,0.121805094,3.0,0.121805094,3.755915,0.92274636
C01124,7.80555e-06,3.0,7.80555e-06,-0.10975367,-0.13257949
C01126,-7.0007254e-06,2.0,-7.0007254e-06,-0.110223606,0.15630415
C01127,1.3954065e-05,2.0,1.3954065e-05,-0.10955853,0.1564857
C01131,-6.8957095e-05,2.0,-6.8957095e-05,-0.11219001,0.1557673
C01132,0.0005182834,3.0,0.0005182834,-0.09355185,-0.1281564
C01134,-7.731466e-05,2.0,-7.731466e-05,-0.112455264,0.1556949
C01137,-8.1870596e-05,3.0,-8.1870596e-05,-0.112599865,-0.1333565
C01142,1.0669822e-06,2.0,1.0669822e-06,-0.109967545,0.15637404
C01143,-0.00014088594,2.0,-0.00014088594,-0.11447292,0.1551441
C01144,-0.00078320375,5.0,-0.00078320375,-0.13485916,-0.7174572
C01146,1.7356231e-05,3.0,1.7356231e-05,-0.10945055,-0.13249674
C01149,-0.00022957419,2.0,-0.00022957419,-0.11728776,0.15437564
C01151,0.000204937,3.0,0.000204937,-0.103497006,-0.13087143
C01152,-5.428208e-06,2.0,-5.428208e-06,-0.110173695,0.15631777
C01153,2.2845775e-06,2.0,2.2845775e-06,-0.109928906,0.1563846
C01157,-1.0242165e-05,4.0,-1.0242165e-05,-0.110326484,-0.4217478
C01159,-1.1948647e-05,2.0,-1.1948647e-05,-0.11038064,0.15626128
C01161,0.0006548201,6.0,0.0006548201,-0.08921837,-0.99400914
C01164,5.3312582e-05,2.0,5.3312582e-05,-0.10830934,0.15682673
C01165,-4.1204125e-06,2.0,-4.1204125e-06,-0.11013219,0.1563291
C01168,7.686783e-06,2.0,7.686783e-06,-0.109757446,0.1564314
C01170,-9.118109e-05,2.0,-9.118109e-05,-0.11289537,0.15557475
C01172,-6.5992e-05,5.0,-6.5992e-05,-0.1120959,-0.7112428
C01176,0.00022662581,5.0,0.00022662581,-0.10280864,-0.7087074
C01177,-0.0006594883,4.0,-0.0006594883,-0.1309326,-0.42737326
C01179,1.2716061e-05,3.0,1.2716061e-05,-0.109597825,-0.13253693
C01180,0.00012413661,3.0,0.00012413661,-0.106061496,-0.13157153
C01181,-1.02597805e-05,3.0,-1.02597805e-05,-0.110327035,-0.13273601
C01182,2.9011586e-05,3.0,2.9011586e-05,-0.10908062,-0.13239574
C01185,0.00016794547,2.0,0.00016794547,-0.10467107,0.15781999
C01186,0.0010532528,2.0,0.0010532528,-0.0765727,0.16549082
C01189,1.1887847e-05,2.0,1.1887847e-05,-0.10962411,0.15646781
C01190,0.00044078962,2.0,0.00044078962,-0.09601139,0.16018407
C01194,0.0021146846,9.0,0.0021146846,-0.042884406,-1.8483958
C01198,-1.2002004e-05,2.0,-1.2002004e-05,-0.11038233,0.1562608
C01203,3.1448308e-05,3.0,3.1448308e-05,-0.10900329,-0.13237463
C01204,-0.0004744265,3.0,-0.0004744265,-0.12505901,-0.13675785
C01205,-1.6108357e-06,2.0,-1.6108357e-06,-0.11005253,0.15635085
C01209,1.1422315e-05,3.0,1.1422315e-05,-0.109638885,-0.13254815
C01210,-0.0001811279,2.0,-0.0001811279,-0.11575014,0.15479541
C01211,5.132564e-06,2.0,5.132564e-06,-0.109838516,0.15640926
C01213,5.1520456e-05,3.0,5.1520456e-05,-0.10836622,-0.13220072
C01215,6.3678164e-07,2.0,6.3678164e-07,-0.1099812,0.15637033
C01216,-0.00010534844,2.0,-0.00010534844,-0.11334501,0.15545198
C01217,0.0001959633,2.0,0.0001959633,-0.10378182,0.15806276
C01218,6.051469e-06,2.0,6.051469e-06,-0.10980935,0.15641724
C01219,0.00013045047,2.0,0.00013045047,-0.105861105,0.15749511
C01220,6.730201e-05,3.0,6.730201e-05,-0.10786534,-0.13206397
C01222,-0.0004318145,3.0,-0.0004318145,-0.12370657,-0.13638863
C01226,-3.646562e-05,2.0,-3.646562e-05,-0.11115878,0.15604885
C01227,0.13302712,5.0,0.13302712,4.112086,0.44195694
C01228,0.00586467,2.0,0.00586467,0.076134674,0.20717987
C01230,-0.00033572098,2.0,-0.00033572098,-0.12065671,0.15345591
C01231,0.00012370519,2.0,0.00012370519,-0.10607518,0.15743665
C01233,-0.0007521958,3.0,-0.0007521958,-0.13387501,-0.13916461
C01234,7.845403e-05,2.0,7.845403e-05,-0.107511394,0.15704457
C01235,-0.00013093816,2.0,-0.00013093816,-0.11415719,0.15523027
C01236,2.8894328e-05,2.0,2.8894328e-05,-0.109084345,0.15661517
C01241,-0.0010145208,2.0,-0.0010145208,-0.14220083,0.14757437
C01243,1.2933659e-05,3.0,1.2933659e-05,-0.10959091,-0.13253506
C01245,0.01964434,82.0,0.00023956512,-0.10239796,-22.79438
C01246,0.00031077117,2.0,0.00031077117,-0.100137986,0.1590575
C01249,-6.0688188e-05,2.0,-6.0688188e-05,-0.11192757,0.15583895
C01250,1.9055502e-05,3.0,1.9055502e-05,-0.109396614,-0.132482
C01251,-2.8456407e-05,2.0,-2.8456407e-05,-0.110904574,0.15611823
C01252,6.270195e-05,2.0,6.270195e-05,-0.10801134,0.1569081
C01259,0.002312314,2.0,0.002312314,-0.036611933,0.17640008
C01260,-5.1209216e-05,2.0,-5.1209216e-05,-0.111626714,0.15592109
C01261,0.001304691,2.0,0.001304691,-0.06859242,0.16766945
C01262,0.00016719618,3.0,0.00016719618,-0.10469485,-0.13119844
C01264,8.792364e-06,2.0,8.792364e-06,-0.10972235,0.15644097
C01267,1.0289277e-08,2.0,1.0289277e-08,-0.11000109,0.15636489
C01268,-6.1541737e-06,2.0,-6.1541737e-06,-0.11019673,0.15631147
C01270,-1.9615499e-07,2.0,-1.9615499e-07,-0.110007636,0.1563631
C01271,9.462332e-06,2.0,9.462332e-06,-0.10970109,0.1564468
C01272,0.00083778775,3.0,0.00083778775,-0.08341125,-0.12538801
C01277,2.8071102e-07,4.0,2.8071102e-07,-0.1099925,-0.4216566
C01279,-0.00018140131,3.0,-0.00018140131,-0.11575883,-0.13421889
C01284,-0.00019485138,3.0,-0.00019485138,-0.11618571,-0.13433543
C01286,-0.00014050558,2.0,-0.00014050558,-0.114460856,0.15514737
C01290,0.0001535315,2.0,0.0001535315,-0.10512854,0.15769508
C01297,0.00040952407,2.0,0.00040952407,-0.09700371,0.15991317
C01300,-0.00022745984,2.0,-0.00022745984,-0.117220655,0.15439396
C01301,-2.779893e-06,2.0,-2.779893e-06,-0.110089645,0.15634072
C01304,0.00082674826,3.0,0.00082674826,-0.083761625,-0.12548368
C01312,0.0016176951,7.0,0.0016176951,-0.058658127,-1.2746781
C01319,-0.00024239621,2.0,-0.00024239621,-0.11769471,0.15426452
C01322,-1.2597179e-06,2.0,-1.2597179e-06,-0.11004139,0.15635388
C01327,-0.0010581295,3.0,-0.0010581295,-0.1435849,-0.14181541
C01330,0.115159534,44.0,0.002617262,-0.026933325,-10.984323
C01342,-4.6365913e-05,2.0,-4.6365913e-05,-0.111472994,0.15596306
C01344,-3.9435043e-05,2.0,-3.9435043e-05,-0.11125302,0.15602311
C01345,-5.9736733e-05,2.0,-5.9736733e-05,-0.111897364,0.15584719
C01346,-5.647085e-06,2.0,-5.647085e-06,-0.11018064,0.15631586
C01352,0.004908245,3.0,0.004908245,0.045779135,-0.09011909
C01353,0.0026397556,7.0,0.0026397556,-0.026219415,-1.2658224
C01355,0.00017787587,3.0,0.00017787587,-0.10435589,-0.1311059
