,coef,coef_graph,coef_combined,coef_combined_zscore,coef_combined2,layer
GLUD2,1.4340339e-05,4.0,1.4340339e-05,-0.025453666,-0.33144438,1
GLUL,0.019375786,6.0,0.019375786,0.53820956,-0.37494108,1
GLYAT,0.0,0.0,0.0,-0.02587115,0.21428101,1
GLYATL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GLYATL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GLYATL3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GLYCAM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GLYCTK,4.4411336e-05,3.0,4.4411336e-05,-0.02457822,-0.19461417,1
GLYR1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GM2A,7.890728e-06,1.0,7.890728e-06,-0.02564143,0.07790069,1
GMCL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMDS,0.00031642956,2.0,0.00031642956,-0.016659044,-0.054916665,1
GMEB1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMEB2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMFB,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMFG,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMIP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GML,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMNC,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMNN,0.0,0.0,0.0,-0.02587115,0.21428101,1
GMPPA,1.4493644e-05,2.0,1.4493644e-05,-0.025449201,-0.05849488,1
GMPPB,0.00042021635,2.0,0.00042021635,-0.013637534,-0.053686697,1
GMPR,-5.345652e-05,1.0,-5.345652e-05,-0.027427413,0.07717367,1
GMPR2,0.028483799,1.0,0.028483799,0.80336803,0.4153664,1
GMPS,0.0442307,2.0,0.0442307,1.2618022,0.4655078,1
GNA11,0.0008594905,17.0,0.0008594905,-0.0008490947,-2.0955884,1
GNA12,-0.0029491328,10.0,-0.0029491328,-0.11172826,-1.1854072,1
GNA13,-0.031214658,11.0,-0.031214658,-0.934613,-1.6568536,1
GNA14,0.0029332382,3.0,0.0029332382,0.05952322,-0.16037892,1
GNA15,0.00036031735,4.0,0.00036031735,-0.015381353,-0.32734424,1
GNAI1,0.0009698398,38.0,2.55221e-05,-0.025128135,-4.960231,1
GNAI2,-0.028846165,38.0,-0.0007591096,-0.047970854,-5.313578,1
GNAI3,0.0040573482,38.0,0.00010677232,-0.022762723,-4.923641,1
GNAL,0.00014199501,6.0,0.00014199501,-0.021737298,-0.60287917,1
GNAO1,-0.043011293,18.0,-0.043011293,-1.2780445,-2.7519715,1
GNAQ,0.012864449,45.0,0.00028587665,-0.017548522,-5.7745852,1
GNAS,0.00011680689,47.0,2.485253e-06,-0.0257988,-6.198604,1
GNAT1,-5.2749132e-05,1.0,-5.2749132e-05,-0.027406817,0.077182055,1
GNAT2,3.2355362e-07,1.0,3.2355362e-07,-0.02586173,0.07781102,1
GNAT3,2.9168827e-05,2.0,2.9168827e-05,-0.025021968,-0.05832097,1
GNAZ,-1.247218e-07,1.0,-1.247218e-07,-0.025874782,0.077805705,1
GNB1,-0.0038155988,20.0,-0.0038155988,-0.13695338,-2.560414,1
GNB1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
GNB2,0.0029184392,18.0,0.0029184392,0.059092384,-2.207662,1
GNB3,-0.032538,19.0,-0.032538,-0.973139,-2.7643273,1
GNB4,0.10843721,18.0,0.10843721,3.1310248,-0.9571675,1
GNB5,-0.025840828,18.0,-0.025840828,-0.7781665,-2.5484855,1
GNE,0.004283623,1.0,0.004283623,0.09883651,0.12857205,1
GNG10,0.0041056564,18.0,0.0041056564,0.09365544,-2.1935923,1
GNG11,0.015692255,18.0,0.015692255,0.43097216,-2.0562806,1
GNG12,0.36233884,20.0,0.36233884,10.522778,1.7788523,1
GNG13,-0.23238875,20.0,-0.23238875,-6.7913265,-5.269216,1
GNG2,-0.0016111559,18.0,-0.0016111559,-0.07277619,-2.2613418,1
GNG3,-0.2078711,18.0,-0.2078711,-6.0775523,-4.7057114,1
GNG4,0.002355438,18.0,0.002355438,0.04270192,-2.214334,1
GNG5,0.01359307,18.0,0.01359307,0.3698593,-2.081158,1
GNG7,0.031478364,19.0,0.031478364,0.8905478,-2.0056744,1
GNG8,0.009647294,18.0,0.009647294,0.25498727,-2.1279187,1
GNGT1,0.00087244186,19.0,0.00087244186,-0.0004720456,-2.3683827,1
GNGT2,0.0016513424,18.0,0.0016513424,0.022203822,-2.2226782,1
GNL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GNL2,0.0,1.0,0.0,-0.02587115,0.07780718,1
GNL3,0.0,1.0,0.0,-0.02587115,0.07780718,1
GNL3L,0.0,1.0,0.0,-0.02587115,0.07780718,1
GNLY,0.0,0.0,0.0,-0.02587115,0.21428101,1
GNMT,0.0,0.0,0.0,-0.02587115,0.21428101,1
GNPAT,0.0045105517,2.0,0.0045105517,0.105443016,-0.005212458,1
GNPDA1,0.0012839853,1.0,0.0012839853,0.01150908,0.09302359,1
GNPDA2,2.3570517e-05,1.0,2.3570517e-05,-0.025184952,0.07808651,1
GNPNAT1,0.0001257124,1.0,0.0001257124,-0.022211328,0.079296984,1
GNPTAB,2.7019467e-05,1.0,2.7019467e-05,-0.025084542,0.078127384,1
GNPTG,-0.00044741566,1.0,-0.00044741566,-0.038896613,0.07250489,1
GNRH1,0.0021993723,3.0,0.0021993723,0.038158428,-0.16907589,1
GNRH2,0.00022609488,3.0,0.00022609488,-0.019288925,-0.19246106,1
GNRHR,-2.5287489e-05,2.0,-2.5287489e-05,-0.026607336,-0.058966324,1
GNRHR2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GNS,-9.723273e-06,2.0,-9.723273e-06,-0.026154222,-0.058781873,1
GOLGA1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA2P5,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA4,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA5,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA6A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA6C,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA6L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA6L10,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA6L6,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA7,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA7B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8CP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8DP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8EP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8F,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8G,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8S,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGA8T,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLGB1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLIM4,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLM1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLPH3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLPH3L,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLT1A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOLT1B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GON4L,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOPC,0.0,0.0,0.0,-0.02587115,0.21428101,1
GORAB,0.0,1.0,0.0,-0.02587115,0.07780718,1
GORASP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GORASP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GOSR1,0.0,1.0,0.0,-0.02587115,0.07780718,1
GOSR2,0.0,1.0,0.0,-0.02587115,0.07780718,1
GOT1,-3.5515427e-06,5.0,-3.5515427e-06,-0.025974546,-0.46813023,1
GOT1L1,-0.00356904,5.0,-0.00356904,-0.1297754,-0.51038456,1
GOT2,-0.0021564676,6.0,-0.0021564676,-0.088651665,-0.6301181,1
GP1BA,-0.0006662045,4.0,-0.0006662045,-0.045266137,-0.33950946,1
GP1BB,-0.0034480263,3.0,-0.0034480263,-0.12625238,-0.23600277,1
GP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GP5,-1.3931215e-06,3.0,-1.3931215e-06,-0.02591171,-0.195157,1
GP6,0.00010162325,2.0,0.00010162325,-0.022912627,-0.057462316,1
GP9,9.30181e-05,3.0,9.30181e-05,-0.023163145,-0.19403814,1
GPA33,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPAA1,4.137751e-06,1.0,4.137751e-06,-0.02575069,0.07785621,1
GPALPP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPAM,0.0021093716,2.0,0.0021093716,0.03553827,-0.033668652,1
GPANK1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPAT2,7.849781e-05,2.0,7.849781e-05,-0.02358587,-0.05773638,1
GPATCH1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH11,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH2L,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH4,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPATCH8,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPBAR1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPBP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPBP1L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPC1,2.8949004e-05,2.0,2.8949004e-05,-0.025028368,-0.058323573,1
GPC2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPC3,0.000306804,1.0,0.000306804,-0.01693927,0.081443086,1
GPC4,2.593971e-05,1.0,2.593971e-05,-0.025115976,0.07811459,1
GPC5,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPC6,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPCPD1,-0.0027074197,2.0,-0.0027074197,-0.10469135,-0.09075206,1
GPD1,-0.00014939008,1.0,-0.00014939008,-0.030220293,0.07603677,1
GPD1L,0.00019868476,1.0,0.00019868476,-0.020086909,0.08016178,1
GPD2,0.0016533489,1.0,0.0016533489,0.022262238,0.09740089,1
GPER1,1.6267935e-05,1.0,1.6267935e-05,-0.025397548,0.07799997,1
GPHA2,3.454678e-05,2.0,3.454678e-05,-0.024865402,-0.058257237,1
GPHB5,0.01571165,2.0,0.01571165,0.43153682,0.12753084,1
GPHN,-2.1847301e-05,2.0,-2.1847301e-05,-0.026507184,-0.058925558,1
GPI,0.00051711954,4.0,0.00051711954,-0.010816424,-0.32548597,1
GPIHBP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPKOW,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPLD1,-5.735863e-07,1.0,-5.735863e-07,-0.025887849,0.07780038,1
GPM6A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPM6B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPN3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPNMB,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR101,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR107,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR108,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR119,4.8682952e-05,2.0,4.8682952e-05,-0.02445386,-0.058089707,1
GPR12,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR132,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR135,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR137,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR137B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR137C,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR139,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR141,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR142,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR143,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR146,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR148,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR149,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR15,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR150,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR151,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR152,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR153,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR155,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR156,-0.0006720739,1.0,-0.0006720739,-0.04543701,0.06984249,1
GPR157,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR158,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR160,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR161,6.5662265e-05,1.0,6.5662265e-05,-0.023959547,0.07858534,1
GPR162,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR17,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR171,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR173,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR174,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR176,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR179,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR18,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR180,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR182,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR183,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR19,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR20,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR21,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR22,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR25,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR26,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR27,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR31,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR32,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR34,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR35,0.002138844,1.0,0.002138844,0.03639629,0.10315446,1
GPR37,-9.494407e-05,2.0,-9.494407e-05,-0.028635226,-0.05979182,1
GPR37L1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR39,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR4,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR45,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR50,-5.4146003e-05,1.0,-5.4146003e-05,-0.027447484,0.0771655,1
GPR52,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR55,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR6,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR61,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR62,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR63,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR65,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR68,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR75,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR78,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR82,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR83,-0.006134607,1.0,-0.006134607,-0.2044659,0.0051064575,1
GPR84,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR85,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR87,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR88,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR89A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPR89B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRASP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRC5A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRC5B,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRC5C,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRC5D,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRC6A,-0.0053771865,1.0,-0.0053771865,-0.18241537,0.0140825845,1
GPRIN1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRIN2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPRIN3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPS2,-0.00018340614,1.0,-0.00018340614,-0.03121059,0.07563365,1
GPSM1,7.479859e-07,1.0,7.479859e-07,-0.025849376,0.07781605,1
GPSM2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GPSM3,3.8392172e-06,1.0,3.8392172e-06,-0.025759382,0.07785268,1
GPT,-2.854091e-06,1.0,-2.854091e-06,-0.025954241,0.077773355,1
GPT2,2.1250982e-05,1.0,2.1250982e-05,-0.025252478,0.078059025,1
GPX1,-0.0023989435,5.0,-0.0023989435,-0.095710784,-0.4965178,1
GPX2,0.018449888,5.0,0.018449888,0.5112542,-0.24944004,1
GPX3,0.014348337,5.0,0.014348337,0.39184716,-0.29804716,1
GPX4,0.0065306746,3.0,0.0065306746,0.16425417,-0.11774598,1
GPX5,1.7430844e-05,5.0,1.7430844e-05,-0.025363691,-0.46788156,1
GPX6,0.0003440567,5.0,0.0003440567,-0.015854744,-0.46401075,1
GPX7,0.011845605,5.0,0.011845605,0.31898597,-0.32770687,1
GPX8,0.0025379101,5.0,0.0025379101,0.048014168,-0.4380116,1
GRAMD1A,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRAMD1C,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRAMD4,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRAP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRAP2,-1.9219031e-07,1.0,-1.9219031e-07,-0.025876746,0.07780491,1
GRAPL,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRASP,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRB10,3.503974e-05,1.0,3.503974e-05,-0.02485105,0.07822244,1
GRB14,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRB2,-0.009261535,46.0,-0.00020133771,-0.031732626,-6.1732726,1
GRB7,0.0,0.0,0.0,-0.02587115,0.21428101,1
GREB1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GREB1L,0.0,0.0,0.0,-0.02587115,0.21428101,1
GREM1,0.0,1.0,0.0,-0.02587115,0.07780718,1
GREM2,0.0,1.0,0.0,-0.02587115,0.07780718,1
GRHL1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRHL2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRHL3,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRHPR,0.00017818355,2.0,0.00017818355,-0.020683754,-0.056555003,1
GRIA1,0.0020345654,14.0,0.0020345654,0.033360463,-1.6722411,1
GRIA2,0.014332528,15.0,0.014332528,0.39138693,-1.6629728,1
GRIA3,0.0268967,13.0,0.0268967,0.7571634,-1.2411281,1
GRIA4,0.0021558972,10.0,0.0021558972,0.036892753,-1.1249079,1
GRID1,0.00019371153,1.0,0.00019371153,-0.020231692,0.08010284,1
GRID2,0.00078663084,2.0,0.00078663084,-0.0029702326,-0.049344346,1
GRIK1,-8.218828e-05,2.0,-8.218828e-05,-0.02826387,-0.05964065,1
GRIK1-AS1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRIK2,-0.00018736368,2.0,-0.00018736368,-0.031325806,-0.060887076,1
GRIK3,0.0020538704,2.0,0.0020538704,0.033922482,-0.03432639,1
GRIK4,0.00021350803,2.0,0.00021350803,-0.019655364,-0.056136377,1
GRIK5,0.0007567522,2.0,0.0007567522,-0.0038400793,-0.04969844,1
GRIN1,-0.00013529818,18.0,-0.00013529818,-0.029810041,-2.2438514,1
GRIN2A,0.0028147178,19.0,0.0028147178,0.056072775,-2.345365,1
GRIN2B,0.19702703,19.0,0.19702703,5.71011,-0.04377057,1
GRIN2C,-0.03698297,15.0,-0.03698297,-1.1025438,-2.2711086,1
GRIN2D,0.030604487,15.0,0.030604487,0.86510694,-1.470135,1
GRIN3A,-3.9078735e-05,9.0,-3.9078735e-05,-0.027008837,-1.0144465,1
GRIN3B,-0.00039224912,9.0,-0.00039224912,-0.03729057,-1.0186318,1
GRINA,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRIP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRIP2,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRIPAP1,0.0,0.0,0.0,-0.02587115,0.21428101,1
GRK1,0.019968692,3.0,0.019968692,0.55547065,0.041506875,1
GRK4,-0.00069309055,3.0,-0.00069309055,-0.04604886,-0.20335425,1
