,,coef
DPRX,cnv_del,0.0
DPRX,cnv_amp,0.0
DPRX,promoter,0.0
ACSM5,mut_important,0.0
ACSM5,cnv_del,0.0
ACSM5,cnv_amp,-0.00095353514
ACSM5,promoter,0.0
LDB2,mut_important,0.0
LDB2,cnv_del,0.0
LDB2,cnv_amp,0.0
LDB2,promoter,0.0
MSANTD3,mut_important,0.0
MSANTD3,cnv_del,0.0
MSANTD3,cnv_amp,0.0
MSANTD3,promoter,0.0
BBX,mut_important,0.0
BBX,cnv_del,0.0
BBX,cnv_amp,0.0
BBX,promoter,0.0
LDB1,mut_important,0.0
LDB1,cnv_del,0.0
LDB1,cnv_amp,0.0
LDB1,promoter,0.0
PALM,mut_important,0.0
PALM,cnv_del,0.0
PALM,cnv_amp,0.0
PALM,promoter,0.0
TERF2IP,mut_important,0.0
TERF2IP,cnv_del,0.0
TERF2IP,cnv_amp,0.0
TERF2IP,promoter,0.0
SSH1,mut_important,0.0
SSH1,cnv_del,0.0
SSH1,cnv_amp,1.940194e-06
SSH1,promoter,5.7886173e-06
CENPW,mut_important,0.0
CENPW,cnv_del,0.0
CENPW,cnv_amp,0.0
CENPW,promoter,0.0
CENPV,mut_important,0.0
CENPV,cnv_del,0.0
CENPV,cnv_amp,0.0
CENPV,promoter,0.0
CENPU,mut_important,0.0
CENPU,cnv_del,0.0
CENPU,cnv_amp,0.0
CENPU,promoter,0.0
CENPT,mut_important,0.0
CENPT,cnv_del,0.0
CENPT,cnv_amp,0.0
CENPT,promoter,0.0
PPY,mut_important,0.0
PPY,cnv_del,0.0
PPY,cnv_amp,-3.2194177e-05
PPY,promoter,0.0
CENPQ,mut_important,0.0
CENPQ,cnv_del,0.0
CENPQ,cnv_amp,0.0
CENPQ,promoter,0.0
CENPP,mut_important,0.0
CENPP,cnv_del,0.0
CENPP,cnv_amp,0.0
CENPP,promoter,0.0
SPRY3,mut_important,0.0
SPRY3,cnv_del,0.0
SPRY3,cnv_amp,0.0
SPRY3,promoter,0.0
LIN9,mut_important,0.0
LIN9,cnv_del,0.0
LIN9,cnv_amp,-0.00019058934
LIN9,promoter,6.3055813e-07
SPRY2,mut_important,0.0
SPRY2,cnv_del,0.0
SPRY2,cnv_amp,0.0
SPRY2,promoter,0.0
RNASE12,mut_important,0.0
RNASE12,cnv_del,0.0
RNASE12,cnv_amp,0.0
RNASE12,promoter,0.0
PLEKHA4,mut_important,0.0
PLEKHA4,cnv_del,0.0
PLEKHA4,cnv_amp,0.0
PLEKHA4,promoter,0.0
ADGRG6,mut_important,0.0
ADGRG6,cnv_del,0.0
ADGRG6,cnv_amp,0.0
ADGRG6,promoter,0.0
PHACTR2,mut_important,0.0
PHACTR2,cnv_del,0.0
PHACTR2,cnv_amp,0.0
PHACTR2,promoter,0.0
PLEKHA7,mut_important,0.0
PLEKHA7,cnv_del,0.0
PLEKHA7,cnv_amp,0.0
PLEKHA7,promoter,0.0
ADGRG2,mut_important,0.0
ADGRG2,cnv_del,0.0
ADGRG2,cnv_amp,0.0
ADGRG2,promoter,0.0
ADGRG1,mut_important,0.0
ADGRG1,cnv_del,0.0
ADGRG1,cnv_amp,0.0
ADGRG1,promoter,0.0
PLEKHA3,mut_important,0.0
PLEKHA3,cnv_del,0.0
PLEKHA3,cnv_amp,0.0
PLEKHA3,promoter,0.0
SLC9B1,mut_important,0.0
SLC9B1,cnv_del,0.0
SLC9B1,cnv_amp,0.0
SLC9B1,promoter,0.0
SLC9B2,mut_important,0.0
SLC9B2,cnv_del,0.0
SLC9B2,cnv_amp,0.0
SLC9B2,promoter,0.0
PLEKHA8,mut_important,0.0
PLEKHA8,cnv_del,0.0
PLEKHA8,cnv_amp,0.0
PLEKHA8,promoter,0.0
IFI27L1,mut_important,0.0
IFI27L1,cnv_del,0.0
IFI27L1,cnv_amp,0.0
IFI27L1,promoter,0.0
RFESD,mut_important,0.0
RFESD,cnv_del,0.0
RFESD,cnv_amp,0.0
RFESD,promoter,0.0
EID2B,mut_important,0.0
EID2B,cnv_del,0.0
EID2B,cnv_amp,0.0
EID2B,promoter,0.0
ESRRG,mut_important,0.0
ESRRG,cnv_del,0.0
ESRRG,cnv_amp,0.0
ESRRG,promoter,0.0
SEC62,mut_important,0.0
SEC62,cnv_del,0.0
SEC62,cnv_amp,1.4048331e-07
SEC62,promoter,-2.0206055e-08
HCN4,mut_important,0.0
HCN4,cnv_del,0.0
HCN4,cnv_amp,4.3422446e-07
HCN4,promoter,-0.00021663345
DHX38,mut_important,0.0
DHX38,cnv_del,0.0
DHX38,cnv_amp,0.0
DHX38,promoter,0.0
GMNN,mut_important,0.0
GMNN,cnv_del,0.0
GMNN,cnv_amp,0.0
GMNN,promoter,0.0
TRIB1,mut_important,0.0
TRIB1,cnv_del,0.0
TRIB1,cnv_amp,0.0
TRIB1,promoter,0.0
TRIB2,mut_important,0.0
TRIB2,cnv_del,0.0
TRIB2,cnv_amp,0.0
TRIB2,promoter,0.0
TRIB3,mut_important,0.0
TRIB3,cnv_del,0.0
TRIB3,cnv_amp,-0.00043280717
TRIB3,promoter,-1.0164146e-05
DHX30,mut_important,0.0
DHX30,cnv_del,0.0
DHX30,cnv_amp,0.0
DHX30,promoter,0.0
DHX32,mut_important,0.0
DHX32,cnv_del,0.0
DHX32,cnv_amp,0.0
DHX32,promoter,0.0
DHX33,mut_important,0.0
DHX33,cnv_del,0.0
DHX33,cnv_amp,0.0
DHX33,promoter,2.4722904e-06
DHX34,mut_important,0.0
DHX34,cnv_del,0.0
DHX34,cnv_amp,0.0
DHX34,promoter,0.0
DHX35,mut_important,0.0
DHX35,cnv_del,0.0
DHX35,cnv_amp,0.0
DHX35,promoter,0.0
DHX36,mut_important,0.0
DHX36,cnv_del,0.0
DHX36,cnv_amp,0.0
DHX36,promoter,0.0
DHX37,mut_important,0.0
DHX37,cnv_del,0.0
DHX37,cnv_amp,0.0
DHX37,promoter,0.0
LCE1F,mut_important,0.0
LCE1F,cnv_del,0.0
LCE1F,cnv_amp,0.0
LCE1F,promoter,0.0
LCE1D,mut_important,0.0
LCE1D,cnv_del,0.0
LCE1D,cnv_amp,0.0
LCE1D,promoter,0.0
LCE1E,mut_important,0.0
LCE1E,cnv_del,0.0
LCE1E,cnv_amp,0.0
LCE1E,promoter,0.0
LCE1B,mut_important,0.0
LCE1B,cnv_del,0.0
LCE1B,cnv_amp,0.0
LCE1B,promoter,0.0
CABIN1,mut_important,0.0
CABIN1,cnv_del,0.0
CABIN1,cnv_amp,0.0
CABIN1,promoter,0.0
LCE1A,mut_important,0.0
LCE1A,cnv_del,0.0
LCE1A,cnv_amp,0.0
LCE1A,promoter,0.0
LAYN,mut_important,0.0
LAYN,cnv_del,0.0
LAYN,cnv_amp,0.0
LAYN,promoter,0.0
OR6C4,mut_important,0.0
OR6C4,cnv_del,0.0
OR6C4,cnv_amp,2.5283642e-09
OR6C4,promoter,0.0
KMT2D,mut_important,0.0
KMT2D,cnv_del,0.0
KMT2D,cnv_amp,0.0
KMT2D,promoter,0.0
B3GNTL1,mut_important,0.0
B3GNTL1,cnv_del,0.0
B3GNTL1,cnv_amp,0.0
B3GNTL1,promoter,0.0
LUM,mut_important,0.0
LUM,cnv_del,1.7572827e-06
LUM,cnv_amp,3.0828112e-06
LUM,promoter,0.0
VN1R2,mut_important,0.0
VN1R2,cnv_del,0.0
VN1R2,cnv_amp,0.0
VN1R2,promoter,0.0
TPTE,mut_important,0.0
TPTE,cnv_del,0.0
TPTE,cnv_amp,0.0
TPTE,promoter,0.0
VN1R1,mut_important,0.0
VN1R1,cnv_del,0.0
VN1R1,cnv_amp,0.0
VN1R1,promoter,0.0
ZNF768,mut_important,0.0
ZNF768,cnv_del,0.0
ZNF768,cnv_amp,7.1606046e-06
ZNF768,promoter,-3.436759e-07
VN1R4,mut_important,0.0
VN1R4,cnv_del,0.0
VN1R4,cnv_amp,0.0
VN1R4,promoter,0.0
VN1R5,mut_important,0.0
VN1R5,cnv_del,0.0
VN1R5,cnv_amp,0.0
VN1R5,promoter,0.0
ZNF765,mut_important,0.0
ZNF765,cnv_del,0.0
ZNF765,cnv_amp,2.451581e-06
ZNF765,promoter,-9.2225554e-07
ZNF764,mut_important,0.0
ZNF764,cnv_del,0.0
ZNF764,cnv_amp,-0.00024370562
ZNF764,promoter,-9.068088e-06
ZNF766,mut_important,0.0
ZNF766,cnv_del,0.0
ZNF766,cnv_amp,-2.4979554e-06
ZNF766,promoter,-6.36594e-06
ZNF761,mut_important,0.0
ZNF761,cnv_del,0.0
ZNF761,cnv_amp,1.1988765e-05
ZNF761,promoter,0.0009534414
ZNF763,mut_important,0.0
ZNF763,cnv_del,0.0
ZNF763,cnv_amp,4.0330224e-06
ZNF763,promoter,1.0929341e-05
PGBD1,mut_important,0.0
PGBD1,cnv_del,0.0
PGBD1,cnv_amp,0.0
PGBD1,promoter,0.0
PDE6A,mut_important,0.0
PDE6A,cnv_del,0.0
PDE6A,cnv_amp,0.0
PDE6A,promoter,0.0
OR2V1,mut_important,0.0
OR2V1,cnv_del,0.0
OR2V1,cnv_amp,7.086019e-08
OR2V1,promoter,0.0
OR2V2,mut_important,0.0
OR2V2,cnv_del,0.0
OR2V2,cnv_amp,4.564314e-08
OR2V2,promoter,0.0
VNN2,mut_important,0.0
VNN2,cnv_del,0.0
VNN2,cnv_amp,4.0045816e-07
VNN2,promoter,0.0
SPATA5,mut_important,0.0
SPATA5,cnv_del,0.0
SPATA5,cnv_amp,0.0
SPATA5,promoter,0.0
VNN1,mut_important,0.0
VNN1,cnv_del,0.0
VNN1,cnv_amp,-8.938112e-07
VNN1,promoter,0.0
RPP25,mut_important,0.0
RPP25,cnv_del,0.0
RPP25,cnv_amp,0.0
RPP25,promoter,0.0
PMCH,mut_important,0.0
PMCH,cnv_del,0.0
PMCH,cnv_amp,0.0
PMCH,promoter,0.0
ECSIT,mut_important,0.0
ECSIT,cnv_del,0.0
ECSIT,cnv_amp,1.7743691e-06
ECSIT,promoter,1.3029463e-06
CLDN24,mut_important,0.0
CLDN24,cnv_del,2.7349979e-05
CLDN24,cnv_amp,0.0
CLDN24,promoter,0.0
KLRG1,mut_important,0.0
KLRG1,cnv_del,0.0
KLRG1,cnv_amp,0.0
KLRG1,promoter,0.0
KDM5A,mut_important,0.0
KDM5A,cnv_del,0.0
KDM5A,cnv_amp,0.0
KDM5A,promoter,0.0
FAM185A,mut_important,0.0
FAM185A,cnv_del,0.0
FAM185A,cnv_amp,0.0
FAM185A,promoter,0.0
KLRG2,mut_important,0.0
KLRG2,cnv_del,0.0
KLRG2,cnv_amp,0.0
KLRG2,promoter,0.0
HACD1,mut_important,0.0
HACD1,cnv_del,0.0
HACD1,cnv_amp,0.0
HACD1,promoter,2.863483e-05
SUCLG2,mut_important,0.0
SUCLG2,cnv_del,0.0
SUCLG2,cnv_amp,0.0
SUCLG2,promoter,2.3631683e-08
HACD3,mut_important,0.0
HACD3,cnv_del,0.0
HACD3,cnv_amp,0.0
HACD3,promoter,-6.3463136e-07
ZSCAN12,mut_important,0.0
ZSCAN12,cnv_del,0.0
ZSCAN12,cnv_amp,0.0
ZSCAN12,promoter,0.0
SUPT6H,mut_important,0.0
SUPT6H,cnv_del,0.0
SUPT6H,cnv_amp,0.0
SUPT6H,promoter,0.0
HACD4,mut_important,0.0
HACD4,cnv_del,0.0
HACD4,cnv_amp,0.0
HACD4,promoter,-1.1695631e-05
APOBEC2,mut_important,0.0
APOBEC2,cnv_del,0.0
APOBEC2,cnv_amp,0.0
APOBEC2,promoter,0.0
TBC1D10B,mut_important,0.0
TBC1D10B,cnv_del,0.0
TBC1D10B,cnv_amp,0.0
TBC1D10B,promoter,0.0
C18orf32,mut_important,0.0
C18orf32,cnv_del,0.0
C18orf32,cnv_amp,0.0
C18orf32,promoter,0.0
MARK3,mut_important,0.0
MARK3,cnv_del,0.0
MARK3,cnv_amp,0.0
MARK3,promoter,0.0
PRIM2,mut_important,0.0
PRIM2,cnv_del,0.0
PRIM2,cnv_amp,0.0
PRIM2,promoter,0.0
CDKL4,mut_important,0.0
CDKL4,cnv_del,0.0
CDKL4,cnv_amp,0.0
CDKL4,promoter,0.0
ZNF501,mut_important,0.0
ZNF501,cnv_del,0.0
ZNF501,cnv_amp,0.0
ZNF501,promoter,0.0
ZNF500,mut_important,0.0
ZNF500,cnv_del,0.0
ZNF500,cnv_amp,0.0
ZNF500,promoter,0.0
ZNF503,mut_important,0.0
ZNF503,cnv_del,0.0
ZNF503,cnv_amp,0.0
ZNF503,promoter,0.0
WDYHV1,mut_important,0.0
WDYHV1,cnv_del,0.0
WDYHV1,cnv_amp,0.0
WDYHV1,promoter,0.0
ZNF507,mut_important,0.0
ZNF507,cnv_del,0.0
ZNF507,cnv_amp,0.0
ZNF507,promoter,0.0
ZNF506,mut_important,0.0
ZNF506,cnv_del,0.0
ZNF506,cnv_amp,1.3004283e-05
ZNF506,promoter,6.503455e-05
NOP9,mut_important,0.0
NOP9,cnv_del,0.0
NOP9,cnv_amp,0.0
NOP9,promoter,0.0
GPBP1,mut_important,0.0
GPBP1,cnv_del,0.0
GPBP1,cnv_amp,0.0
GPBP1,promoter,0.0
ENOX2,mut_important,0.0
ENOX2,cnv_del,0.0
ENOX2,cnv_amp,0.0
ENOX2,promoter,0.0
TREM1,mut_important,0.0
TREM1,cnv_del,0.0
TREM1,cnv_amp,0.0
TREM1,promoter,0.0
TREM2,mut_important,0.0
TREM2,cnv_del,0.0
TREM2,cnv_amp,2.327881e-06
TREM2,promoter,0.0
ANO8,mut_important,0.0
ANO8,cnv_del,0.0
ANO8,cnv_amp,0.0
ANO8,promoter,0.0
RPL41,mut_important,0.0
RPL41,cnv_del,0.0
RPL41,cnv_amp,1.0302441e-06
RPL41,promoter,0.0
ANO9,mut_important,0.0
ANO9,cnv_del,0.0
ANO9,cnv_amp,0.0
ANO9,promoter,0.0
MYH2,mut_important,0.0
MYH2,cnv_del,0.0
MYH2,cnv_amp,0.0
MYH2,promoter,0.0
AZI2,mut_important,0.0
AZI2,cnv_del,0.0
AZI2,cnv_amp,-2.0977823e-05
AZI2,promoter,4.6752516e-06
GREB1,mut_important,0.0
GREB1,cnv_del,0.0
GREB1,cnv_amp,0.0
GREB1,promoter,0.0
MYH1,mut_important,0.0
MYH1,cnv_del,0.0
MYH1,cnv_amp,0.0
MYH1,promoter,0.0
MYH6,mut_important,0.0
MYH6,cnv_del,0.0
MYH6,cnv_amp,4.1434805e-06
MYH6,promoter,0.0
MYH7,mut_important,0.0
MYH7,cnv_del,0.0
MYH7,cnv_amp,1.4209195e-06
MYH7,promoter,0.0
MYH4,mut_important,0.0
MYH4,cnv_del,0.0
MYH4,cnv_amp,0.0
MYH4,promoter,0.0
RACGAP1,mut_important,0.0
RACGAP1,cnv_del,0.0
RACGAP1,cnv_amp,0.0
RACGAP1,promoter,0.0
FAM167B,mut_important,0.0
FAM167B,cnv_del,0.0
FAM167B,cnv_amp,0.0
FAM167B,promoter,0.0
FAM167A,mut_important,0.0
FAM167A,cnv_del,0.0
FAM167A,cnv_amp,0.0
FAM167A,promoter,0.0
PSG9,mut_important,0.0
PSG9,cnv_del,0.0
PSG9,cnv_amp,0.0
PSG9,promoter,0.0
BACE1,mut_important,0.0
BACE1,cnv_del,0.0
BACE1,cnv_amp,0.0
BACE1,promoter,-4.1911667e-06
ANO5,mut_important,0.0
ANO5,cnv_del,0.0
ANO5,cnv_amp,0.0
ANO5,promoter,0.0
VGLL2,mut_important,0.0
VGLL2,cnv_del,0.0
VGLL2,cnv_amp,0.0
VGLL2,promoter,0.0
ZNF431,mut_important,0.0
ZNF431,cnv_del,0.0
ZNF431,cnv_amp,4.681774e-06
ZNF431,promoter,-2.998987e-06
CADM4,mut_important,0.0
CADM4,cnv_del,0.0
CADM4,cnv_amp,0.0
CADM4,promoter,0.0
VGLL1,mut_important,0.0
VGLL1,cnv_del,0.0
VGLL1,cnv_amp,0.0
VGLL1,promoter,0.0
CADM2,mut_important,0.0
CADM2,cnv_del,0.0
CADM2,cnv_amp,0.0
CADM2,promoter,0.0
ARSH,mut_important,0.0
ARSH,cnv_del,0.0
ARSH,cnv_amp,0.0
ARSH,promoter,0.0
VGLL4,mut_important,0.0
VGLL4,cnv_del,0.0
VGLL4,cnv_amp,0.0
VGLL4,promoter,0.0
ABRACL,mut_important,0.0
ABRACL,cnv_del,0.0
ABRACL,cnv_amp,0.0
ABRACL,promoter,0.0
FGD5,mut_important,0.0
FGD5,cnv_del,0.0
FGD5,cnv_amp,0.0
FGD5,promoter,0.0
FGD4,mut_important,0.0
FGD4,cnv_del,0.0
FGD4,cnv_amp,0.0
FGD4,promoter,0.0
KRTAP5-6,mut_important,0.0
KRTAP5-6,cnv_del,0.0
KRTAP5-6,cnv_amp,0.0
KRTAP5-6,promoter,0.0
FGD6,mut_important,0.0
FGD6,cnv_del,0.0
FGD6,cnv_amp,0.0
FGD6,promoter,0.0
FGD1,mut_important,0.0
FGD1,cnv_del,3.2094445e-06
FGD1,cnv_amp,1.0899785e-06
FGD1,promoter,-9.8965094e-05
ZNF433,mut_important,0.0
ZNF433,cnv_del,0.0
ZNF433,cnv_amp,4.5660055e-08
ZNF433,promoter,4.823032e-07
FGD3,mut_important,0.0
FGD3,cnv_del,0.0
FGD3,cnv_amp,-4.8180273e-06
FGD3,promoter,0.00019477973
FGD2,mut_important,0.0
FGD2,cnv_del,0.0
FGD2,cnv_amp,0.0
FGD2,promoter,0.0
INIP,mut_important,0.0
INIP,cnv_del,0.0
INIP,cnv_amp,0.0
INIP,promoter,0.0
C9orf57,mut_important,0.0
C9orf57,cnv_del,0.0
C9orf57,cnv_amp,0.0
C9orf57,promoter,0.0
CEP250,mut_important,0.0
CEP250,cnv_del,0.0
CEP250,cnv_amp,0.0
CEP250,promoter,0.0
KRTAP5-8,mut_important,0.0
KRTAP5-8,cnv_del,0.0
KRTAP5-8,cnv_amp,0.0
KRTAP5-8,promoter,0.0
KRTAP5-9,mut_important,0.0
KRTAP5-9,cnv_del,0.0
KRTAP5-9,cnv_amp,0.0
KRTAP5-9,promoter,0.0
VTN,mut_important,0.0
VTN,cnv_del,0.0
VTN,cnv_amp,-0.00013880387
VTN,promoter,0.0
OR8K1,mut_important,0.0
OR8K1,cnv_del,0.0
OR8K1,cnv_amp,-3.975126e-08
OR8K1,promoter,0.0
ANO2,mut_important,0.0
ANO2,cnv_del,0.0
ANO2,cnv_amp,-1.4109997e-07
ANO2,promoter,-1.2924648e-06
MERTK,mut_important,0.0
MERTK,cnv_del,0.0
MERTK,cnv_amp,0.0
MERTK,promoter,0.0
UHRF1,mut_important,0.0
UHRF1,cnv_del,0.0
UHRF1,cnv_amp,0.0
UHRF1,promoter,0.0
UHRF2,mut_important,0.0
UHRF2,cnv_del,0.0
UHRF2,cnv_amp,0.0
UHRF2,promoter,0.0
TTC23L,mut_important,0.0
TTC23L,cnv_del,0.0
TTC23L,cnv_amp,0.0
TTC23L,promoter,0.0
CNNM1,mut_important,0.0
CNNM1,cnv_del,0.0
CNNM1,cnv_amp,0.0
CNNM1,promoter,0.0
CNNM3,mut_important,0.0
CNNM3,cnv_del,0.0
CNNM3,cnv_amp,0.0
CNNM3,promoter,0.0
NPAP1,mut_important,0.0
NPAP1,cnv_del,0.0
NPAP1,cnv_amp,0.0
NPAP1,promoter,0.0
CNNM4,mut_important,0.0
CNNM4,cnv_del,0.0
CNNM4,cnv_amp,0.0
CNNM4,promoter,0.0
POLR1A,mut_important,0.0
POLR1A,cnv_del,0.0
POLR1A,cnv_amp,0.0
POLR1A,promoter,0.0
HHLA2,mut_important,0.0
HHLA2,cnv_del,0.0
HHLA2,cnv_amp,0.0
HHLA2,promoter,0.0
HHLA3,mut_important,0.0
HHLA3,cnv_del,0.0
HHLA3,cnv_amp,0.0
HHLA3,promoter,0.0
PIP5K1A,mut_important,0.0
PIP5K1A,cnv_del,0.0
PIP5K1A,cnv_amp,0.00032140187
PIP5K1A,promoter,0.0
HHLA1,mut_important,0.0
HHLA1,cnv_del,0.0
HHLA1,cnv_amp,0.0
HHLA1,promoter,0.0
KEAP1,mut_important,0.0
KEAP1,cnv_del,0.0
KEAP1,cnv_amp,1.9069794e-05
KEAP1,promoter,1.7158588e-06
MYO9B,mut_important,0.0
MYO9B,cnv_del,0.0
MYO9B,cnv_amp,0.0
MYO9B,promoter,0.0
MYO9A,mut_important,0.0
MYO9A,cnv_del,0.0
MYO9A,cnv_amp,0.0
MYO9A,promoter,0.0
KRTAP23-1,mut_important,0.0
KRTAP23-1,cnv_del,0.0
KRTAP23-1,cnv_amp,0.0
KRTAP23-1,promoter,0.0
ZBTB8OS,mut_important,0.0
ZBTB8OS,cnv_del,0.0
ZBTB8OS,cnv_amp,0.0
ZBTB8OS,promoter,0.0
DSCC1,mut_important,0.0
DSCC1,cnv_del,0.0
DSCC1,cnv_amp,0.0
DSCC1,promoter,0.0
SMN2,mut_important,0.0
SMN2,cnv_del,0.0
SMN2,cnv_amp,0.0
SMN2,promoter,0.0
POLA2,mut_important,0.0
POLA2,cnv_del,0.0
POLA2,cnv_amp,0.0
POLA2,promoter,0.0
POLA1,mut_important,0.0
POLA1,cnv_del,0.0
POLA1,cnv_amp,0.0
POLA1,promoter,0.0
ZNF717,mut_important,0.0
ZNF717,cnv_del,0.0
ZNF717,cnv_amp,2.2464583e-06
ZNF717,promoter,5.4989837e-06
PHF10,mut_important,0.0
PHF10,cnv_del,0.0
PHF10,cnv_amp,0.0
PHF10,promoter,-4.0803474e-07
PHF11,mut_important,0.0
PHF11,cnv_del,0.0
PHF11,cnv_amp,0.0
PHF11,promoter,0.0
PHF12,mut_important,0.0
PHF12,cnv_del,0.0
PHF12,cnv_amp,0.0
PHF12,promoter,0.0
PHF13,mut_important,0.0
PHF13,cnv_del,0.0
PHF13,cnv_amp,0.0
PHF13,promoter,0.0
TDRKH,mut_important,0.0
TDRKH,cnv_del,0.0
TDRKH,cnv_amp,0.0
TDRKH,promoter,0.0
ZNF862,mut_important,0.0
ZNF862,cnv_del,0.0
ZNF862,cnv_amp,0.0
ZNF862,promoter,0.0
PRKX,mut_important,0.0
PRKX,cnv_del,0.0
PRKX,cnv_amp,0.0
PRKX,promoter,0.0
PHF19,mut_important,0.0
PHF19,cnv_del,0.0
PHF19,cnv_amp,0.0
PHF19,promoter,0.0
FBRSL1,mut_important,0.0
FBRSL1,cnv_del,0.0
FBRSL1,cnv_amp,0.0
FBRSL1,promoter,0.0
EBPL,mut_important,0.0
EBPL,cnv_del,0.0
EBPL,cnv_amp,0.0
EBPL,promoter,0.0
PRSS1,mut_important,0.0
PRSS1,cnv_del,0.0
PRSS1,cnv_amp,-2.9490013e-06
PRSS1,promoter,0.0
SLC5A1,mut_important,0.0
SLC5A1,cnv_del,0.0
SLC5A1,cnv_amp,0.0
SLC5A1,promoter,0.0
PRSS3,mut_important,0.0
PRSS3,cnv_del,0.0
PRSS3,cnv_amp,6.230759e-06
PRSS3,promoter,-0.00043860573
MEGF9,mut_important,0.0
MEGF9,cnv_del,0.0
MEGF9,cnv_amp,0.0
MEGF9,promoter,0.0
SLC5A4,mut_important,0.0
SLC5A4,cnv_del,0.0
SLC5A4,cnv_amp,0.0
SLC5A4,promoter,0.0
SLC5A5,mut_important,0.0
SLC5A5,cnv_del,0.0
SLC5A5,cnv_amp,-3.371213e-07
SLC5A5,promoter,-2.6852442e-06
SLC5A6,mut_important,0.0
SLC5A6,cnv_del,0.0
SLC5A6,cnv_amp,5.2638075e-05
SLC5A6,promoter,0.0
TSLP,mut_important,0.0
TSLP,cnv_del,0.0
TSLP,cnv_amp,0.0
TSLP,promoter,0.0
PRSS8,mut_important,0.0
PRSS8,cnv_del,0.0
PRSS8,cnv_amp,0.0
PRSS8,promoter,0.0
TIA1,mut_important,0.0
TIA1,cnv_del,0.0
TIA1,cnv_amp,0.0
TIA1,promoter,0.0
UBN2,mut_important,0.0
UBN2,cnv_del,0.0
UBN2,cnv_amp,0.0
UBN2,promoter,0.0
UBN1,mut_important,0.0
UBN1,cnv_del,0.0
UBN1,cnv_amp,0.0
UBN1,promoter,0.0
PNLIPRP1,mut_important,0.0
PNLIPRP1,cnv_del,0.0
PNLIPRP1,cnv_amp,0.0
PNLIPRP1,promoter,0.0
PNLIPRP3,mut_important,0.0
PNLIPRP3,cnv_del,0.0
PNLIPRP3,cnv_amp,0.0
PNLIPRP3,promoter,0.0
PNLIPRP2,mut_important,0.0
PNLIPRP2,cnv_del,0.0
PNLIPRP2,cnv_amp,0.0
PNLIPRP2,promoter,0.0
RAVER1,mut_important,0.0
RAVER1,cnv_del,0.0
RAVER1,cnv_amp,0.0
RAVER1,promoter,0.0
RAVER2,mut_important,0.0
RAVER2,cnv_del,0.0
RAVER2,cnv_amp,0.0
RAVER2,promoter,0.0
PHLDB2,mut_important,0.0
PHLDB2,cnv_del,0.0
PHLDB2,cnv_amp,0.0
PHLDB2,promoter,0.0
NAA40,mut_important,0.0
NAA40,cnv_del,0.0
NAA40,cnv_amp,0.0
NAA40,promoter,0.0
ALX1,mut_important,0.0
ALX1,cnv_del,0.0
ALX1,cnv_amp,0.0
ALX1,promoter,0.0
RB1,mut_important,0.00043070415
RB1,cnv_del,0.00016491083
RB1,cnv_amp,0.00011007723
RB1,promoter,1.7446011e-05
ALX4,mut_important,0.0
ALX4,cnv_del,0.0
ALX4,cnv_amp,0.0
ALX4,promoter,0.0
FAM81B,mut_important,0.0
FAM81B,cnv_del,0.0
FAM81B,cnv_amp,0.0
FAM81B,promoter,0.0
UCN,mut_important,0.0
UCN,cnv_del,0.0
UCN,cnv_amp,-3.9497434e-05
UCN,promoter,-0.0008622087
HIP1R,mut_important,0.0
HIP1R,cnv_del,0.0
HIP1R,cnv_amp,0.0
HIP1R,promoter,0.0
ZBTB3,mut_important,0.0
ZBTB3,cnv_del,0.0
ZBTB3,cnv_amp,0.0
ZBTB3,promoter,0.0
ZBTB2,mut_important,0.0
ZBTB2,cnv_del,0.0
ZBTB2,cnv_amp,0.0
ZBTB2,promoter,0.0
ZBTB1,mut_important,0.0
ZBTB1,cnv_del,0.0
ZBTB1,cnv_amp,0.0
ZBTB1,promoter,0.0
CARD18,mut_important,0.0
CARD18,cnv_del,0.0
CARD18,cnv_amp,0.0
CARD18,promoter,0.0
MAT2A,mut_important,0.0
MAT2A,cnv_del,0.0
MAT2A,cnv_amp,-3.825967e-07
MAT2A,promoter,-1.7123024e-06
ZBTB6,mut_important,0.0
ZBTB6,cnv_del,0.0
ZBTB6,cnv_amp,0.0
ZBTB6,promoter,0.0
ZBTB5,mut_important,0.0
ZBTB5,cnv_del,0.0
ZBTB5,cnv_amp,0.0
ZBTB5,promoter,0.0
MAT2B,mut_important,0.0
MAT2B,cnv_del,0.0
MAT2B,cnv_amp,6.6610906e-10
MAT2B,promoter,5.112912e-08
NR4A2,mut_important,0.0
NR4A2,cnv_del,0.0
NR4A2,cnv_amp,0.0
NR4A2,promoter,-5.884673e-07
NR4A3,mut_important,0.0
NR4A3,cnv_del,0.0
NR4A3,cnv_amp,0.0
NR4A3,promoter,0.0
CARD11,mut_important,0.0
CARD11,cnv_del,0.0
CARD11,cnv_amp,1.9956165e-06
CARD11,promoter,0.0014603192
NBR1,mut_important,0.0
NBR1,cnv_del,0.0
NBR1,cnv_amp,0.0
NBR1,promoter,0.0
CARD17,mut_important,0.0
CARD17,cnv_del,0.0
CARD17,cnv_amp,0.0
CARD17,promoter,0.0
CARD16,mut_important,0.0
CARD16,cnv_del,0.0
CARD16,cnv_amp,0.0
CARD16,promoter,0.0
CARD14,mut_important,0.0
CARD14,cnv_del,0.0
CARD14,cnv_amp,-2.8479626e-06
CARD14,promoter,1.3061175e-05
CASC3,mut_important,0.0
