,coef
MAP6,0.0
MAP7,0.0
MAP4,0.0
C8G,0.0032635303
TEAD3,0.0
TEAD2,0.0
TEAD1,0.0
MAP9,0.0
C1orf185,0.0
DEPDC1,0.0
TEAD4,0.0
PTPN22,0.0
PTPN23,0.0
FAM180B,0.0
PTPN21,0.0
PLEKHF1,0.0
PLEKHF2,0.0
BRI3,0.0
GPSM3,4.0334435e-05
CHIT1,-0.012398718
NAA16,0.0
PPL,0.0
APEX1,0.0
APEX2,0.0
SERPINI1,0.0
SERPINI2,0.0
SPOCD1,0.0
FANK1,0.0
KMT2C,-0.0016818024
KMT2B,2.5700037e-05
KMT2A,0.0011318761
ESRRA,0.0
KMT2E,0.0019265353
ESRRB,0.0
CLDN23,-0.001221041
CLDN22,0.00033795246
CYP4V2,0.0
CLDN20,-0.00090041006
PSMC3IP,0.0
CLEC11A,0.0
MTPN,0.0
RAB34,0.0
EPHA10,0.0
HJURP,0.0
SPICE1,0.0
TIE1,0.0
ZNF718,0.00020972326
DMRTA2,0.0
THG1L,0.0
ZNF716,0.0001510766
DMRTA1,0.0
ZNF710,0.0
ZNF711,0.0
ZNF860,0.00016111576
ZNF713,0.0003623834
NFAM1,0.0
YY1AP1,0.0
TOM1L2,0.0
MAPT,0.00014572772
ANTXRL,0.0
HLA-DQA1,-0.0010849984
HLA-DQA2,8.064079e-07
ZNF512B,0.0
ASB10,0.0
SMIM13,0.0
ASB12,0.0
ASB13,0.0
ASB14,0.0
ASB15,0.0
ASB16,0.0
MYOM2,0.0
UTS2B,1.8045923e-05
RPP38,0.0
DHCR7,0.00061044196
CASP10,-0.0041585714
CASP12,0.00015146019
AFG3L2,-0.00011687477
CASP14,0.0
TATDN3,0.0
SERPINB9,-0.00025931976
XAGE2,0.0
UTS2R,6.179265e-05
C18orf63,0.0
MSR1,-1.2543559e-05
EARS2,0.001371996
NBEAL2,0.0
AVIL,0.0
TCHHL1,0.0
ZFP1,-2.249082e-06
ZFP2,0.0
OR4K14,-4.685631e-05
NSMF,0.0
ANKMY1,0.0
MPST,0.0011969967
MYCBP2,0.0
SERPINB8,0.0
PTBP3,0.0
PTBP2,0.0
PTBP1,0.0
NNT,-2.154036e-05
SMIM19,0.0
DOK7,0.0
CD22,9.072143e-06
HK2,-0.0020336076
HK3,0.009381064
HK1,0.0011105944
CT62,0.0
ZNF445,0.0
CACNA2D2,-0.0016881919
CACNA2D3,0.0066921776
ATP2B3,0.15471815
CACNA2D1,0.002858317
ATP2B4,0.0008359342
MRPL1,0.0
HAL,-4.0754192e-05
LAX1,0.0
FN1,-0.0027798878
TBX3,0.0
TFPI2,0.0
MSRA,0.0
SUPT4H1,0.0
MOB3A,0.0
XRN1,0.0
CYP27C1,5.717474e-05
TBX6,0.0
RBBP8NL,0.0
TNF,-0.0007288728
CTNND2,-4.3343836e-05
RAET1L,-9.785028e-06
BATF,3.34396e-05
RFC3,0.0
OR6T1,4.889712e-05
TRIM6,0.0
CTNND1,-0.001104196
PABPC1,0.0
MACF1,0.0
PABPC4,0.0
PABPC5,0.0
PHLPP2,-0.00024013058
CCDC15,0.0
BCORL1,0.0
DQX1,0.0
EED,0.0
MAPKAPK5,-0.00024638083
MAPKAPK3,1.6406202e-05
MAPKAPK2,-0.0007010459
PDHX,0.0
C3AR1,0.00046348962
MAST4,0.0
KDM4A,0.0
GOLPH3,0.0
SAMD5,0.0
PIK3R5,-0.034266327
SAMD7,0.0
PIK3R3,0.1286785
SAMD1,0.0
PIK3R1,-0.019658625
SAMD3,0.0
PDHB,-0.0001003782
SH3GL2,0.0002918743
SAMD8,0.0
SAMD9,0.0
PTPRN2,0.0012037301
TMEM38A,0.0
TIAL1,0.0
SLC10A2,0.00208431
KCNH4,0.0
OR4A5,2.6431795e-05
TMEM38B,0.0
HEXIM1,0.0
DENND5B,0.0
DENND5A,0.0
HEXIM2,0.0
TNC,0.0063821534
C18orf25,0.0
ELFN1,0.0
MSGN1,0.0
ARMCX6,0.0
ZNF532,0.0
LRRC18,0.0
LRRC19,0.0
ZNF705B,0.0
LRRC17,0.0
LRRC14,0.0
LRRC15,0.0
ZNF442,-1.4732038e-05
LRRC10,0.0
MEP1A,5.455681e-05
SLC51A,-2.1928245e-05
SLC51B,0.0011918496
DCAF13,0.0
CRLS1,1.1965417e-06
OR10J1,7.644736e-06
FAM111B,0.0
GCSH,0.0017092334
TOMM40L,-0.0009079164
ARMC8,0.0
FMO3,6.589232e-05
CCL3,0.0019787492
TMEM202,0.0
SHROOM2,0.0
IDS,1.1107846e-05
SPANXC,0.0
ARMC6,0.0
SVOP,0.0
NFATC3,0.0058555203
GLIPR1L1,0.0
SNTN,0.0
TNFAIP8L3,0.0
IDE,-0.00014754896
NCAM1,7.4776863e-06
NCAM2,-0.000276299
ARMCX4,0.0
SORL1,0.0
FAHD2B,0.0
FAHD2A,0.0
DROSHA,-0.00031514413
OR6Q1,7.848017e-05
TNFAIP8L1,0.0
CCDC107,0.0
CCDC106,0.0
CGA,-0.0007498613
FCGR2C,-0.0034244785
PCED1B,0.0
POLD1,0.0
POLD2,0.0
POLD3,0.0
POLD4,0.0
OR10J3,0.0
LIN54,-0.00030899214
PML,-1.9635412e-05
REEP3,0.0
REEP2,0.0
DLC1,0.0
ARMCX3,0.0
REEP6,0.0
SEC22C,0.0
CECR2,0.0
MRM1,0.0
SREK1IP1,0.0
TSKS,0.0
NUB1,0.0
ARL6IP6,0.0
ARL6IP5,0.0
ARL6IP4,0.0
ARL6IP1,0.0
CHRNA4,0.24127936
CHRNA5,0.00030508637
CHRNA6,-0.016438186
CHRNA7,-0.020242395
FER,0.0
CHRNA1,0.00010667092
CHRNA2,0.00011399792
CHRNA3,0.002444138
SAV1,0.0
PLN,-0.019911971
MLST8,-0.0023436076
CHRNA9,0.0013823214
MAPK8IP2,1.1082116e-05
MAPK8IP3,-0.00014415695
STAU1,0.0
CEP152,0.0
DICER1,0.0
ID4,0.0
ID2,0.0
ID3,0.0
NAA15,0.0
TSACC,0.0
MGME1,0.0
TIGD3,0.0
SLFNL1,0.0
ZNF865,0.0
LRBA,0.0
HP1BP3,0.0
CHGA,0.0
CHGB,0.0
S100A7,0.0
PDCD6IP,4.6268333e-06
MSN,0.0002859725
LENEP,0.0
FOPNL,0.0
MSC,0.0
OPLAH,0.00035473733
SEC31A,3.71403e-05
XBP1,-0.0031481658
UBOX5,0.0
ANKRD6,0.0
ANKRD7,0.0
TMEM17,0.0
ANKRD2,0.0
AQR,0.0
SPATA9,0.0
GLI2,0.008458856
GLI3,0.013673656
GLI1,-0.003010476
AQP12B,0.0
GLI4,0.0
FSHR,0.0023680534
DISP1,-9.0276635e-06
MPPE1,-6.333224e-05
DISP2,0.0
YME1L1,0.0
PEF1,0.0
ZFP57,-2.4810312e-05
LONP2,0.0
COL8A2,-0.0007581451
COL8A1,-3.703281e-05
HNRNPA1L2,5.451456e-07
CEP170,0.0
TLR8,0.00018311257
GTF2E1,0.0
ORC6,0.0
ORC4,0.0
ORC5,0.0
ORC2,0.0
ORC3,0.0
AP5Z1,0.0
ORC1,0.0
DMKN,0.0
MARCO,-1.3970955e-06
TIGD4,0.0
PRPS2,0.00042557597
DLG1,0.0002371282
WNT16,0.007270739
RCC1,0.0
RCC2,0.0
AARD,0.0
CWH43,0.0
SIGLEC8,0.0
CD5L,0.0
TCP11L1,0.0
DNM1L,-0.005263677
SIGLEC6,0.0
SIGLEC7,0.0
FOLR1,0.00046071797
FOLR2,8.190628e-05
FOLR3,0.00060192996
HIF3A,0.0
SSPN,0.0
C3orf80,0.0
FGFR1OP2,0.0
NCBP1,2.8916094e-05
NCBP2,0.0
PHOSPHO1,7.4875675e-06
CCZ1B,0.0
PROCA1,0.0
ELANE,-0.009498094
TRAM1L1,4.991789e-05
LAPTM5,1.5968856e-06
ARFRP1,0.0
AGL,-5.5258344e-05
AGK,-0.00023729856
SQLE,0.00049893465
HSFX2,0.0
CLPSL2,0.0
VRTN,0.0
CASKIN1,0.0
NR0B2,-0.0015445963
NR0B1,-5.463774e-05
HSPA4,-0.0016973335
NT5DC3,0.0
ODF3L1,0.0
SPTLC2,-0.0003231288
SPTLC3,0.0042098397
DRAP1,0.0
MEI1,0.0
ABCD3,7.13038e-05
KDM2B,0.0
RARS2,0.00081032305
ABCD4,-0.0004275815
ARHGAP19,0.0
SIRPG,9.929628e-07
CBLB,0.00079849036
ZNF45,-5.6778476e-06
SIRPD,0.0
ZNF43,-6.5255767e-06
SIRPA,0.0022391644
TYW1B,0.0
ZNF48,0.0
MYBL2,0.0020563547
TRAPPC9,0.0
TRAPPC8,0.0
AP5B1,0.0
TMLHE,0.0009020329
TRAPPC1,0.0
TRAPPC3,0.0
TRAPPC2,0.0
TRAPPC5,0.0
TRAPPC4,0.0
PRPH,-0.0007443239
PPP1R14C,0.0
L3MBTL2,0.0
ANGPT4,0.00050339877
CSN2,0.0009970638
CSN3,0.0
PLEK2,0.0
MRPL37,0.0
PNISR,0.0
ST6GALNAC3,7.834514e-05
ATL2,0.0
TSNAXIP1,0.0
ATL1,0.0
CYP2U1,0.00012988623
LILRB5,2.9678597e-05
LILRB4,-0.00029101231
LILRB3,7.593816e-07
LILRB2,0.00013073982
LILRB1,0.00038200893
DGAT1,0.0063127354
KIR2DS4,0.0003260949
PGR,-0.0045886976
MTCP1,-0.010314871
ZNF385D,0.0
GRAP2,-0.00020565541
SOBP,0.0
PSMG1,0.0
PSMG2,0.0
PSMG3,0.0
KSR1,0.01273801
KSR2,-9.805198e-05
DSEL,-7.975589e-05
TRAM1,0.0043265764
NOP56,-0.0003023109
PPIH,0.0
GRAPL,0.0
GATAD2B,0.0
CNTFR,0.0
TACR3,3.4583776e-05
TACR2,-0.0011773531
TACR1,-0.0063928906
KCNH5,0.0
OR5T1,4.3138603e-05
KCNH7,0.0
KCNH6,0.0
KCNH1,0.0
KCNH3,0.0
KCNH2,0.0
PPIC,0.0
KCNH8,0.0
PPTC7,0.0
SLC28A2,0.0
OR5T2,6.257362e-05
CCDC85A,0.0
PIK3CA,-4.0331993
ZNF296,0.0
C9orf116,0.0
MANSC1,0.0
SLC28A1,0.0
NUP133,0.00010410065
PRNP,-0.011168626
LIN37,-5.4880755e-05
NDUFAF5,-8.2313476e-05
NDUFAF4,-3.0266387e-05
NDUFAF7,-4.895158e-05
NDUFAF6,0.0011449705
FOXM1,0.00077614374
ZER1,0.0
NDUFAF3,9.086551e-05
FKTN,7.8269994e-07
OR2H2,-2.6666908e-06
AMER1,0.0
OR2H1,8.06498e-05
SUN1,0.0
GDAP2,0.0
GDAP1,0.0
FAHD1,0.0011580965
AP3D1,-7.4351186e-07
PTTG1,6.9714035e-05
SZT2,0.0
DIP2C,0.0
ILDR2,0.0
ILDR1,0.0
GLTP,0.0
FAM71E2,0.0
TMEM59,0.0
SULT1A1,0.00051796
SULT1A3,0.0025488662
SULT1A2,0.0025030111
BARX2,0.0
PRND,0.0
CABYR,0.0
BARX1,0.0
NOL9,0.0
NOL8,0.0
CHTF18,0.0
SH2B1,-0.00014627184
NOL4,0.0
NOL7,0.0
NOL6,0.0
OLIG2,0.0
OLIG3,0.0
NOL3,0.0
OLIG1,0.0
CLDN10,0.0017504325
NIPSNAP1,0.0
IRX6,0.0
FAM156B,0.0
FAM156A,0.0
USP1,0.0
TMEM52,0.0
CYP3A4,0.0041510435
DCAKD,0.0
SPAG9,0.0
CLPTM1,0.0
MLN,0.00028510712
CDC45,0.0
TSPO2,0.0
CDC40,0.0
CDC42,-0.0030105254
UNK,0.0
NADSYN1,2.9413263e-06
PGLYRP3,0.0
PGLYRP1,0.0
ACRV1,0.0
CHAF1B,0.0
BIN1,-0.00043057045
PIN1,-2.256071e-07
BIN3,0.0
BIN2,0.0
RGS22,0.0
RGS20,0.0
DPYD,0.0047821486
UBTF,0.0
DPYS,0.09378331
CDCA3,0.0
CDCA7,0.0
CDCA4,0.0
CDCA5,0.0
CDCA8,0.0
PIN4,0.0
GFAP,0.0
UTS2,0.00035879784
MUC7,0.00025037816
RSF1,0.0
ALKBH6,0.0
TBX22,0.0
KCNF1,0.0
ALKBH7,0.0
MUC4,0.0
VPS51,0.0
SMOX,0.0019889441
CT47A7,0.0
TCL1B,-0.0074917306
TCL1A,-0.004692262
ALKBH5,0.0
RNF32,0.0
CYB5A,0.0
CYB5B,0.0
RALB,0.00024201334
POU3F3,0.0
VPS54,0.0
DMRTC1B,0.0
FAP,0.0
HLA-DMA,-0.0018885399
PCK2,-0.016053515
SYTL4,0.0
PCK1,0.11855106
AS3MT,0.0003980264
SYTL3,0.0
SYTL2,0.0
OR51Q1,6.1692415e-05
SPRED1,0.0
SPRED2,0.0
PTHLH,0.0
BRK1,0.00068442716
OR10K2,-0.0015634736
OR10K1,-0.0011733051
ISX,0.0
TNNC2,0.007054018
OR10G3,7.137681e-05
ASTL,0.0
PRL,-0.022840988
VOPP1,0.0
PLEKHH3,0.0
RORB,-0.0012149973
PLEKHH1,0.0
RELT,0.0
GUK1,-0.010583173
ESRP2,0.0
GSS,0.0009921686
RELN,3.2172886e-06
RELB,-0.00366826
RELA,-0.00614789
HDGF,0.0
PRX,0.0
ZMPSTE24,0.00061614544
MRPL36,0.0
TYRP1,-0.00012501355
CRISPLD1,0.0
MRPL35,0.0
MRPL32,0.0
MRPL33,0.0
MRPL30,0.0
CARD9,0.0012900662
CLEC17A,0.0
PTH2R,-0.0002131035
UBE2R2,0.0
CYYR1,0.0
FAM69C,0.0
FAM69B,0.0
KLK2,0.00032638237
KLK3,-0.0008072537
KLK4,0.0
KLK5,0.0
KLK6,0.0
KLK7,0.0
KLK8,0.0
KLK9,0.0
THOC1,0.0
THOC7,0.0
THOC6,0.0
THOC5,0.0
PRRG1,0.0
PRRG2,0.0
ZNF841,-7.488081e-05
UNC93B1,0.0
ZNF843,0.0
RHBDL2,0.0
RHBDL3,0.0
ZNF846,-1.2313477e-05
RHBDL1,0.0
SNN,0.0
HSD3B7,-5.2679177e-05
HSD3B1,-0.029046671
HSD3B2,0.019395856
MTRR,0.0
CD300C,0.0
CD300A,0.0
ERVMER34-1,0.0
CD300E,0.0
CLUAP1,0.0
FOXP3,-0.00019744241
COPS8,0.0
MAZ,0.0
RCCD1,0.0
SMPD3,0.00017094395
MSL2,0.0
MSL3,0.0
COPS2,0.0
COPS3,0.0
LBHD1,0.0
COPS6,0.0
TBR1,0.0
COPS4,0.0
COPS5,0.0
ZNF592,0.0
ZNF593,0.0
YTHDF1,0.0
ZNF596,5.7965666e-05
ZNF597,3.7039397e-05
MDGA2,0.0
ZNF595,1.7819384e-05
ZNF598,0.0
ZNF599,-6.902154e-05
MYCN,0.0
MYCL,0.0
PARPBP,0.0
ZFR2,0.0
C17orf67,0.0
ADCK5,0.0
PLCH2,-0.0077957856
TKT,-9.1608556e-05
PLCH1,0.008319976
VEZF1,0.0
NLK,-0.0024032802
FDFT1,0.0006921823
FAM135A,0.0
FAM135B,0.0
NLN,1.0034735e-05
IGF2,0.00010320601
NUDT9,5.2717474e-05
IGF1,-0.023233246
DLG4,-0.0028772275
DLD,0.009102308
NUDT1,0.0
NUDT2,0.0041355714
NUDT3,0.0
NUDT4,0.0
NUDT5,0.0016474279
NUDT6,0.0
NUDT7,0.0
DNAJB8,0.0
TK2,0.0067026513
TK1,0.0062231347
PHLDB1,0.0
COL16A1,-6.3484105e-05
PHLDB3,0.0
NTHL1,0.0
SPRY4,0.0
SST,-0.00015630128
OPN1MW2,0.0
CYP27A1,-4.3814423e-05
MEF2B,0.00077225163
MEF2A,-0.00013788092
FETUB,0.0
DDRGK1,0.0
MSLN,0.0
FBXL20,0.0
LCORL,0.0
FBXL22,0.0
SSB,-2.790342e-06
EPHX1,0.0015881442
EPHX2,5.8256177e-05
EPHX3,0.0009991961
EPHX4,-0.0018409119
ZNF333,0.0002404522
ZNF330,0.0
ZNF331,-2.4377478e-05
TEX15,0.0
RPLP2,-0.00012450607
RPLP1,6.305196e-05
RPLP0,-0.0003744647
TEX11,0.0
TEX10,0.0
TEX12,0.0
CSMD2,0.0
CSMD3,0.0
SLCO1B1,0.0007266867
CSMD1,0.0
CD300LB,0.0
MPDZ,-1.715823e-06
LRRC3B,0.0
CFAP20,0.0
CLDN17,-0.0015441076
ECD,0.0
NOTCH2NL,0.0
GPATCH11,0.0
THTPA,-9.616822e-05
CIB2,0.0
NDFIP2,0.0
NDFIP1,0.0
CIB1,0.0
PRIMA1,0.0
CIB4,0.0
THYN1,0.0
ZNF804B,0.0
MRPL38,0.0
FAM81A,0.0
AAMP,0.0
TRIL,0.0
TRIO,0.0
NTF3,0.0012153469
NTF4,-0.0002613213
MTMR12,0.0
MTMR11,0.0
MTMR10,0.0
UGDH,-0.000701008
RABL2A,0.0
NCAPH2,0.0
CELSR1,0.0
RABL2B,0.0
PTCHD4,0.0
PTCHD3,0.0
SLCO1A2,0.0016929538
TSEN54,0.0
NEK6,0.0
CNOT3,0.0
LRRC38,0.0
CXADR,0.0
CYP24A1,-0.0006461101
SAC3D1,0.0
MFSD10,0.0
LRRC30,0.0
LRRC31,0.0
LCP2,4.0268027e-05
LRRC34,0.0
LRRC36,0.0
LY6G5B,0.0
MFN2,0.0016867236
TCP1,0.0
ZNF33B,6.791562e-05
ZNF33A,-1.29796645e-05
FAM117A,0.0
FAM117B,0.0
TTC23,0.0
NAA50,0.0
MAD2L2,-4.7280733e-05
MAD2L1,0.00026073822
SVIL,0.0
TATDN2,0.0
KTN1,0.0
PRKCQ,-0.022567553
CEP57L1,0.0
IQSEC1,-0.00025370118
BMPER,0.0
SATB2,0.0
C20orf194,0.0
SVIP,6.988322e-05
CLCNKB,-9.563071e-05
LRP2BP,0.0
IQSEC3,-0.00050653226
FAM90A1,0.0
CCDC168,0.0
CCDC160,0.0
CCDC167,0.0
KRTAP6-2,0.0
KRTAP6-1,0.0
APOA1,-0.0023000063
SATB1,0.0
VPREB3,0.0
OXSR1,0.0
GPRASP1,0.0
ST3GAL3,-1.5442325e-05
ST3GAL2,0.00011650278
ST3GAL1,0.00953203
ST3GAL6,4.020959e-05
ST3GAL5,-4.5199254e-06
ST3GAL4,-0.00038194953
NINJ1,0.0
NINJ2,0.0
GALNS,0.00023048485
ZNF451,0.0
NEK2,0.0
NPSR1,-0.00045564212
FABP2,0.00024028179
C16orf72,0.0
TJAP1,-1.21832145e-05
SLC16A9,0.0
SLC16A8,0.0
CYP7B1,0.0012490737
MAGEA10,0.0
SLC16A1,0.0
EMC9,0.0
SLC16A3,0.038284514
SLC16A2,0.00078674295
SLC16A5,0.0
ENO2,0.00034234006
SLC16A7,0.0
SLC16A6,0.0
ARHGAP30,0.0
ARHGAP31,0.0
ARHGAP32,0.0
ARHGAP33,0.0
BCKDHB,0.0006612665
ARHGAP35,2.8326953e-05
ARHGAP36,0.0
BCKDHA,0.00014457913
WIPF3,-4.115056e-05
ARHGAP39,0.0
SMIM10L2B,0.0
CMKLR1,0.0
MON1A,0.0
MON1B,0.0
DYNLL1,-9.322614e-06
LYVE1,0.0
DYNLL2,9.7281314e-05
PRDM5,0.0
KHDC1,0.0
UQCRQ,-0.002638295
RBM4B,0.0
HECTD1,0.0
UQCRH,0.024349334
UQCRB,0.049345028
CACNA1H,-0.0038414684
CACNA1I,0.0027830205
GPS2,0.00010670841
CACNA1A,0.017601306
CACNA1B,-0.05017991
CACNA1C,0.020664847
CACNA1D,-0.04675849
CACNA1E,-0.01000171
CACNA1F,0.022252886
CACNA1G,-0.00030355633
PTAFR,-0.0014112162
LAMA2,-0.029245375
LYPLA1,-5.277369e-05
GLO1,3.8302701e-07
TMEM178A,0.0
CACNA1S,-0.40758294
LSS,0.0015784594
FCAR,4.6821192e-08
FLCN,-9.3814815e-05
KIF19,0.0
BMP8A,3.3582935e-05
BMP8B,0.00023303433
PRDM7,0.0049749124
MC2R,-0.00030149298
RPL26,-1.31103425e-05
SLC15A2,0.0
SLC15A3,0.0
SLC15A1,0.00040612053
ANGPTL1,0.0
SLC15A4,0.0
CARHSP1,0.0
RBM41,0.0
RBM42,0.0
RBM43,0.0
RBM44,0.0
RBM45,0.0
RBM46,0.0
RBM47,0.0
RBM48,0.0
NPY1R,0.0038677242
PQBP1,0.0
UBFD1,0.0
TTC14,0.0
TTC17,0.0
TTC16,0.0
TTC13,0.0
SLC22A17,0.0
TTC19,0.0
GRIK2,0.0006220877
SLBP,0.0
EPGN,0.0
RRAS2,-0.012431158
HIF1A,0.0023923153
DEFB110,0.0
SLC31A1,0.0008417507
SLC31A2,0.0
ZFP92,0.00011860843
ZFP90,-2.1929602e-05
ZFP91,0.0
RICTOR,9.32581e-06
PPM1G,0.0
THEM6,0.0
PPM1E,0.0
THEM4,-8.4390515e-05
ABCF3,0.0
ABCF2,-0.00027874383
ABCF1,0.0
RNF148,0.0
EGR2,-0.00041088634
EGR3,-0.0004041747
PPM1M,0.0
EGR1,-0.0005375822
PPM1K,0.0
PPM1J,0.0
EGR4,0.0
PPM1H,0.0
ABCA9,-5.1311385e-05
PJA1,0.0
GAST,0.0040709903
PJA2,0.0
CHEK2,-0.0023016476
NSMCE1,0.0
ZNF526,0.0
DALRD3,0.0
UPF3B,0.0
PRKAB2,-0.0100726
ZCRB1,0.0
MGAT4C,-5.9720118e-05
PRKAB1,0.0003459938
SIKE1,4.186986e-07
PPP1R3D,-0.00013400911
BARHL2,0.0
PAX5,0.0
PAX4,0.0
PAX7,0.0
PAX6,0.0
PAX1,0.0
PAX3,0.0
PAX2,0.0
PTPN3,0.0
PTPN2,0.0
PTH2,0.0024772678
PAX9,0.0
PAX8,0.018017113
PTPN5,-5.3445972e-05
PTPN4,0.0
GINS2,0.0
GINS3,0.0
GINS1,0.0
PROK1,0.0
GINS4,0.0
PROK2,0.0
DDR2,0.0
DDR1,0.0
BARHL1,0.0
LRCH4,0.0
C19orf48,0.0
NNMT,-0.0019356561
LRCH1,0.0
LRCH2,0.0
LRCH3,0.0
MBD3L1,0.0
MBD3L2,0.0
MBD3L3,0.0
MBD3L4,0.0
EPG5,0.0
PTDSS1,3.1432708e-07
PTDSS2,7.8807905e-05
AGBL4,0.0
AGBL2,0.0
AGBL1,0.0
ZNF502,0.0
MLIP,0.0
IL37,0.0
C15orf39,0.0
RBM12B,0.0
BAZ1B,0.0
ALG10B,-0.00021903367
ARRB2,0.0004043461
ARRB1,-0.0024747446
CHCHD10,-6.7808496e-06
ADPRH,0.0
FSTL1,0.0
ADPRM,-1.2537535e-05
OR6M1,1.2839297e-05
CNTD2,0.0
PILRA,4.624459e-07
HPDL,0.0
GPNMB,0.0
SLC7A13,0.0
PSMA2,0.0011623361
PSMA3,-0.0003074881
GTF2A1L,0.0
TPPP2,0.0
PSMA6,-0.0016301068
PSMA7,0.00041060714
OBSL1,0.0
PSMA5,0.00013193043
SLC22A18AS,0.0
DSG3,0.0
ZNF107,-0.00019808013
DSG1,0.0
ZNF101,0.00011264747
ZNF100,-9.100223e-05
DSG4,0.0
ENC1,0.0
KIF16B,0.0
FBXO47,0.0
FBXO46,0.0
FBXO41,0.0
FBXO40,0.0
FBXO43,0.0015948822
FBXO42,0.0
GAL3ST3,0.0
DCDC2B,0.0
ABCA2,4.6831847e-05
FBXO48,0.0
SH3BP5L,0.0
KRTAP15-1,0.0
CATIP,0.0
SNRPB2,0.0
SERGEF,0.0
ARHGEF39,0.0
ADIG,0.0
DET1,0.0
CP,-6.434288e-05
RMND5A,0.0
RMND5B,0.0
NRBF2,-0.0015131439
SFRP2,1.8676461e-05
KCNJ2,0.002021811
KCNJ1,-0.015058031
SFRP1,3.2185133e-05
TRAFD1,0.0
KCNJ6,0.0002075652
KCNJ5,0.0071524377
KCNJ4,-4.4821103e-05
SEPT11,0.0
KCNJ9,-0.010559356
KCNJ8,0.0003761254
NECAB2,0.0
C9orf131,0.0
ATAD5,0.0
AGPAT5,0.00010829237
AGPAT4,-0.0005651582
COL1A2,-0.022141138
RALGAPA2,0.0009634075
AGPAT1,-0.000276459
COL1A1,0.0014931322
SET,0.0
KIAA1217,0.0
KIAA1210,0.0
KIAA1211,0.0
DPY19L2,0.0
MYOCD,0.0
OR2J2,4.2300784e-05
OR2J3,5.7538025e-05
CMYA5,0.0
ACTL6A,-1.1693488e-07
PEX19,0.0
GAL3ST1,-1.8664446e-06
TMEM156,0.0
LACRT,0.0
FOXO6,0.0008017879
FOXO4,-0.0144219445
NIP7,0.0
PEX10,0.0
PEX13,0.0
PEX12,0.0
TMEM158,0.0
PEX14,0.0
ANGEL1,0.0
PEX16,0.0
EIF1B,0.0
TMEM190,0.0
PP2D1,0.0
GAL3ST2,0.0
NUF2,0.0
UNCX,0.0
CDC27,0.00022688766
GAL3ST4,0.0
PRRC2C,0.0
FAM219A,0.0
PRRC2A,0.0
AADAT,0.00053414033
SIGIRR,0.0
COG7,0.0
COG6,0.0
AADAC,0.0
ANXA8L1,0.0
C19orf33,0.0
EPCAM,0.0
PGA3,0.0038163573
PGA4,7.647377e-05
C19orf38,0.0
OSTF1,0.0
VCX3A,0.0
PPP1CB,-0.0010089006
PPP1CC,-0.020888409
DRAXIN,0.0
MPPED1,0.0
MPPED2,0.0
HTR4,0.00047420317
C11orf24,0.0
DCST2,0.0
DCST1,0.0
FOXP1,0.0
COL6A1,0.0034284752
WBP2,0.0
COL6A3,-3.205796e-05
COL6A2,0.0006874503
COL6A5,0.00017988066
RFXANK,-0.0003729724
COL6A6,0.00055035827
KLK12,0.0
KLK13,0.0
KLK10,0.0
KLK11,0.0
METTL2A,0.0
KLK14,0.0
KLK15,0.0
FAM71D,0.0
GHRH,0.00063324627
ZNF326,0.0
FAM71C,0.0
CACNG1,0.00076698384
FAM71A,0.0
C12orf43,0.0
OGG1,0.0
C3orf33,0.0
GPR21,0.0
ALLC,-1.0459244e-06
ARHGDIG,0.00012337405
VSIG10,0.0
C12orf45,0.0
PRRT1,0.0
OR10H3,0.0001461133
DENND3,0.0
SLC34A3,-0.0008967572
SLC34A2,-0.00011463772
OR2AE1,-8.45588e-06
SASH1,0.0
CREBRF,0.0
PPP1R16A,0.0
PPP1R16B,0.0
PLLP,0.0
BLNK,0.001018766
NLRX1,-0.0006934473
TOPAZ1,0.0
UAP1L1,0.0019171356
ARHGDIA,-0.004625879
ADORA3,0.0002927783
NAE1,0.00020753144
FUT10,0.0
USH1C,0.0
KIAA1841,0.0
UBR2,0.0
UBR1,0.0
UBR7,0.0
HSDL1,0.0
HSDL2,0.0
UBR4,-0.00024507756
SOCS5,-0.0010284941
SOCS4,0.0011066917
CALN1,0.0
SOCS6,8.460881e-05
SOCS1,0.0008895934
TMA16,0.0
SOCS2,-0.00086260564
PPP2CA,-0.012034119
NFXL1,0.0
PPP2CB,-7.608889e-05
CCNY,0.0
KCNT1,0.0
CSTL1,0.0
CCNC,0.0
ZNF467,0.0
CCNH,0.0
CCNI,0.0
CCNJ,0.0
VPS72,0.0
CDSN,0.0
TBRG1,0.0
TBRG4,0.0
COPA,0.0
OR2A12,4.2566295e-05
GSK3B,-0.0019521695
LYSMD1,0.0
IL1R2,-0.0028892285
IL1R1,-0.0008790726
PTN,0.0
JMY,0.0
LRRK1,0.0
LRRK2,-0.00071192253
MSTO1,0.0
PLEKHJ1,0.0
ABHD15,0.0
COPE,0.0
ABHD10,0.0
ABHD11,0.0
ABHD12,0.0
ABHD13,0.0
MAEA,0.0
NGRN,0.0
CRMP1,0.0
TGFB1I1,0.0
FN3K,0.0
PTS,0.00012984317
MEGF8,7.3666265e-06
MRPL10,0.0
MRPL11,0.0
MRPL12,0.0
MRPL13,0.0
MRPL14,0.0
MRPL15,0.0
MRPL16,0.0
MRPL17,0.0
MRPL18,0.0
MRPL19,0.0
CDC25A,-0.0070802076
RNF44,0.0
RNF43,0.00031296868
PLA1A,0.0008535844
