,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
NELFE,mut_important,0.0,0.0,0.0,0.0,0.0
NELFE,cnv_del,0.0,0.0,0.0,0.0,0.0
NELFE,cnv_amp,0.0,0.0,0.0,0.0,0.0
NELFE,promoter,0.0,0.0,0.0,0.0,0.0
ZDHHC16,mut_important,0.0,0.0,0.0,0.0,0.0
ZDHHC16,cnv_del,0.0,0.0,0.0,0.0,0.0
ZDHHC16,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZDHHC16,promoter,0.0,0.0,0.0,0.0,0.0
CD226,mut_important,0.0,0.0,0.0,0.0,0.0
CD226,cnv_del,0.0,0.0,0.0,0.0,0.0
CD226,cnv_amp,0.0,0.0,0.0,0.0,0.0
CD226,promoter,0.0,0.0,0.0,0.0,0.0
LIFR,mut_important,0.0,0.0,0.0,0.0,0.0
LIFR,cnv_del,0.0,0.0,0.0,0.0,0.0
LIFR,cnv_amp,0.0,0.0,0.0,0.0,0.0
LIFR,promoter,0.0,0.0,0.0,0.0,0.0
EMILIN2,mut_important,0.0,0.0,0.0,0.0,0.0
EMILIN2,cnv_del,0.0,0.0,0.0,0.0,0.0
EMILIN2,cnv_amp,0.0,0.0,0.0,0.0,0.0
EMILIN2,promoter,0.0,0.0,0.0,0.0,0.0
DLEC1,mut_important,0.0,0.0,0.0,0.0,0.0
DLEC1,cnv_del,0.0,0.0,0.0,0.0,0.0
DLEC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DLEC1,promoter,0.0,0.0,0.0,0.0,0.0
ADIPOQ,mut_important,0.0,0.0,0.0,0.0,0.0
ADIPOQ,cnv_del,0.0,0.0,0.0,0.0,0.0
ADIPOQ,cnv_amp,2.7176537e-05,2.0221778e-05,2.3426092e-07,8.280971e-06,0.0
ADIPOQ,promoter,0.0,0.0,0.0,0.0,0.0
C22orf46,mut_important,0.0,0.0,0.0,0.0,0.0
C22orf46,cnv_del,0.0,0.0,0.0,0.0,0.0
C22orf46,cnv_amp,0.0,0.0,0.0,0.0,0.0
C22orf46,promoter,0.0,0.0,0.0,0.0,0.0
HKDC1,mut_important,0.0,0.0,0.0,0.0,0.0
HKDC1,cnv_del,0.0,0.0,0.0,0.0,0.0
HKDC1,cnv_amp,4.6184974e-05,0.0,0.00055970525,0.00011154332,2.236863e-07
HKDC1,promoter,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,mut_important,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,cnv_del,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAP1GAP2,promoter,0.0,0.0,0.0,0.0,0.0
PRPS1,mut_important,0.0,0.0,0.0,0.0,0.0
PRPS1,cnv_del,0.0,0.0,0.0,0.0,0.0
PRPS1,cnv_amp,0.00014054631,0.00040194692,2.4063993e-05,4.9060734e-05,2.405773e-05
PRPS1,promoter,0.0018971555,0.022286203,0.00057697814,9.5023046e-05,0.0016646507
STK25,mut_important,0.0,0.0,0.0,0.0,0.0
STK25,cnv_del,0.0,0.0,0.0,0.0,0.0
STK25,cnv_amp,0.0,0.0,0.0,0.0,0.0
STK25,promoter,0.0,0.0,0.0,0.0,0.0
SLC25A6,mut_important,0.0,0.0,0.0,0.0,0.0
SLC25A6,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC25A6,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC25A6,promoter,6.0748152e-06,7.3571864e-05,2.857772e-05,2.3559176e-05,0.00017048158
PRKAG1,mut_important,0.0,0.0,0.0,0.0,0.0
PRKAG1,cnv_del,0.0,0.0,0.0,0.0,0.0
PRKAG1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRKAG1,promoter,5.754582e-06,3.5237445e-05,2.931506e-05,7.427354e-05,5.8860966e-05
CRBN,mut_important,0.0,0.0,0.0,0.0,0.0
CRBN,cnv_del,0.0,0.0,0.0,0.0,0.0
CRBN,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRBN,promoter,0.0,0.0,0.0,0.0,0.0
FAM76A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM76A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM76A,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM76A,promoter,0.0,0.0,0.0,0.0,0.0
IRX5,mut_important,0.0,0.0,0.0,0.0,0.0
IRX5,cnv_del,0.0,0.0,0.0,0.0,0.0
IRX5,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRX5,promoter,0.0,0.0,0.0,0.0,0.0
IRX4,mut_important,0.0,0.0,0.0,0.0,0.0
IRX4,cnv_del,0.0,0.0,0.0,0.0,0.0
IRX4,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRX4,promoter,0.0,0.0,0.0,0.0,0.0
OR9I1,mut_important,0.0,0.0,0.0,0.0,0.0
OR9I1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR9I1,cnv_amp,6.6436847e-09,3.1542288e-05,1.1631906e-05,1.1530632e-06,8.570733e-07
OR9I1,promoter,0.0,0.0,0.0,0.0,0.0
IRX1,mut_important,0.0,0.0,0.0,0.0,0.0
IRX1,cnv_del,0.0,0.0,0.0,0.0,0.0
IRX1,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRX1,promoter,0.0,0.0,0.0,0.0,0.0
IRX3,mut_important,0.0,0.0,0.0,0.0,0.0
IRX3,cnv_del,0.0,0.0,0.0,0.0,0.0
IRX3,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRX3,promoter,0.0,0.0,0.0,0.0,0.0
PLSCR4,mut_important,0.0,0.0,0.0,0.0,0.0
PLSCR4,cnv_del,0.0,0.0,0.0,0.0,0.0
PLSCR4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PLSCR4,promoter,0.0,0.0,0.0,0.0,0.0
SLPI,mut_important,0.0,0.0,0.0,0.0,0.0
SLPI,cnv_del,0.0,0.0,0.0,0.0,0.0
SLPI,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLPI,promoter,0.0,0.0,0.0,0.0,0.0
PRKAG2,mut_important,0.0,0.0,0.0,0.0,0.0
PRKAG2,cnv_del,7.1785726e-05,0.0027232114,6.8503377e-06,0.0,7.470133e-05
PRKAG2,cnv_amp,5.035367e-05,0.0014868196,1.5826787e-05,2.5935071e-06,0.0004157226
PRKAG2,promoter,4.6341924e-05,7.9322446e-05,3.219355e-06,6.882892e-07,3.9002094e-05
JRKL,mut_important,0.0,0.0,0.0,0.0,0.0
JRKL,cnv_del,0.0,0.0,0.0,0.0,0.0
JRKL,cnv_amp,0.0,0.0,0.0,0.0,0.0
JRKL,promoter,0.0,0.0,0.0,0.0,0.0
MUC2,mut_important,0.0,0.0,0.0,0.0,0.0
MUC2,cnv_del,0.0,0.0,0.0,0.0,0.0
MUC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
MUC2,promoter,0.0004090126,0.0015407244,0.00011449807,0.00024299079,0.0013687636
MUC1,mut_important,0.0,0.0,0.0,0.0,0.0
MUC1,cnv_del,0.0,0.0,0.0,0.0,0.0
MUC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MUC1,promoter,0.0,0.0,0.0,0.0,0.0
CRB1,mut_important,0.0,0.0,0.0,0.0,0.0
CRB1,cnv_del,0.0,0.0,0.0,0.0,0.0
CRB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRB1,promoter,0.0,0.0,0.0,0.0,0.0
MUC6,mut_important,0.0,0.0,0.0,0.0,0.0
MUC6,cnv_del,0.0,0.0,0.0,0.0,0.0
MUC6,cnv_amp,0.0,0.0,0.0,0.0,0.0
MUC6,promoter,0.0,0.0,0.0,0.0,0.0
CRB3,mut_important,0.0,0.0,0.0,0.0,0.0
CRB3,cnv_del,1.6131617e-07,1.8774948e-05,1.6796184e-05,2.4042492e-07,0.0
CRB3,cnv_amp,2.0797236e-07,3.083902e-09,3.3926248e-05,9.56971e-08,1.0489018e-05
CRB3,promoter,1.829222e-06,4.832228e-05,0.000112830865,1.7140251e-06,1.29095115e-05
CRB2,mut_important,0.0,0.0,0.0,0.0,0.0
CRB2,cnv_del,0.0,0.0,0.0,0.0,0.0
CRB2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRB2,promoter,0.0,0.0,0.0,0.0,0.0
CEP89,mut_important,0.0,0.0,0.0,0.0,0.0
CEP89,cnv_del,0.0,0.0,0.0,0.0,0.0
CEP89,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEP89,promoter,0.0,0.0,0.0,0.0,0.0
GC,mut_important,0.0,0.0,0.0,0.0,0.0
GC,cnv_del,0.0,0.0,0.0,0.0,0.0
GC,cnv_amp,0.0,0.0,0.0,0.0,0.0
GC,promoter,0.0,0.0,0.0,0.0,0.0
MINK1,mut_important,0.0,0.0,0.0,0.0,0.0
MINK1,cnv_del,0.0,0.0,0.0,0.0,0.0
MINK1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MINK1,promoter,0.0,0.0,0.0,0.0,0.0
CEP83,mut_important,0.0,0.0,0.0,0.0,0.0
CEP83,cnv_del,0.0,0.0,0.0,0.0,0.0
CEP83,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEP83,promoter,0.0,0.0,0.0,0.0,0.0
CEP85,mut_important,0.0,0.0,0.0,0.0,0.0
CEP85,cnv_del,0.0,0.0,0.0,0.0,0.0
CEP85,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEP85,promoter,0.0,0.0,0.0,0.0,0.0
PYROXD2,mut_important,0.0,0.0,0.0,0.0,0.0
PYROXD2,cnv_del,0.0,0.0,0.0,0.0,0.0
PYROXD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PYROXD2,promoter,0.0,0.0,0.0,0.0,0.0
PTRH2,mut_important,0.0,0.0,0.0,0.0,0.0
PTRH2,cnv_del,0.0,0.0,0.0,0.0,0.0
PTRH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTRH2,promoter,0.0,0.0,0.0,0.0,0.0
PTRH1,mut_important,0.0,0.0,0.0,0.0,0.0
PTRH1,cnv_del,0.0,0.0,0.0,0.0,0.0
PTRH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTRH1,promoter,0.0,0.0,0.0,0.0,0.0
HNRNPDL,mut_important,0.0,0.0,0.0,0.0,0.0
HNRNPDL,cnv_del,0.0,0.0,0.0,0.0,0.0
HNRNPDL,cnv_amp,0.0,0.0,0.0,0.0,0.0
HNRNPDL,promoter,0.0,0.0,0.0,0.0,0.0
STAC3,mut_important,0.0,0.0,0.0,0.0,0.0
STAC3,cnv_del,0.0,0.0,0.0,0.0,0.0
STAC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
STAC3,promoter,0.0,0.0,0.0,0.0,0.0
SLC25A4,mut_important,0.0,0.0,0.0,0.0,0.0
SLC25A4,cnv_del,6.0777897e-05,0.0001201484,0.0,5.298712e-05,0.0022842896
SLC25A4,cnv_amp,0.00026312788,1.1198217e-05,0.00068102335,0.0,0.0018502972
SLC25A4,promoter,0.00031462347,4.074424e-05,0.00019739236,0.00011584005,0.0005278636
C14orf93,mut_important,0.0,0.0,0.0,0.0,0.0
C14orf93,cnv_del,0.0,0.0,0.0,0.0,0.0
C14orf93,cnv_amp,0.0,0.0,0.0,0.0,0.0
C14orf93,promoter,0.0,0.0,0.0,0.0,0.0
CLEC2D,mut_important,0.0,0.0,0.0,0.0,0.0
CLEC2D,cnv_del,0.0,0.0,0.0,0.0,0.0
CLEC2D,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLEC2D,promoter,0.0,0.0,0.0,0.0,0.0
TSTA3,mut_important,0.0,0.0,0.0,0.0,0.0
TSTA3,cnv_del,0.0,0.0,0.0,0.0,0.0
TSTA3,cnv_amp,0.0,0.0,0.0,0.0,0.0
TSTA3,promoter,0.0,0.0,0.0,0.0,0.0
ANP32E,mut_important,0.0,0.0,0.0,0.0,0.0
ANP32E,cnv_del,0.0,0.0,0.0,0.0,0.0
ANP32E,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANP32E,promoter,0.0,0.0,0.0,0.0,0.0
PHKG1,mut_important,0.0,0.0,0.0,0.0,0.0
PHKG1,cnv_del,0.0,0.0,0.0,0.0,0.0
PHKG1,cnv_amp,4.7635902e-05,0.0013042716,4.0562645e-05,2.0515557e-05,6.649532e-06
PHKG1,promoter,0.0045060436,0.026897257,0.003062506,1.9904079e-05,6.421611e-05
CTBP1,mut_important,0.0,0.0,0.0,0.0,0.0
CTBP1,cnv_del,1.571618e-05,1.0153265e-05,0.0,3.6915699e-06,3.1787788e-06
CTBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CTBP1,promoter,2.175514e-06,2.3067043e-06,3.6008507e-06,4.882386e-05,2.389198e-06
CTBP2,mut_important,0.0,0.0,0.0,0.0,0.0
CTBP2,cnv_del,0.0,0.0,0.0,0.0,0.0
CTBP2,cnv_amp,0.0,3.306593e-06,4.171592e-06,4.339327e-05,4.5847748e-05
CTBP2,promoter,1.1881287e-05,1.7803362e-07,1.9015799e-05,1.9945734e-05,2.078897e-05
UNC93A,mut_important,0.0,0.0,0.0,0.0,0.0
UNC93A,cnv_del,0.0,0.0,0.0,0.0,0.0
UNC93A,cnv_amp,0.0,0.0,0.0,0.0,0.0
UNC93A,promoter,0.0,0.0,0.0,0.0,0.0
TSG101,mut_important,0.0,0.0,0.0,0.0,0.0
TSG101,cnv_del,0.0,0.0,0.0,0.0,0.0
TSG101,cnv_amp,0.0,0.0,0.0,0.0,0.0
TSG101,promoter,7.7161076e-08,8.8166635e-05,4.1843423e-06,9.843636e-07,3.8340886e-07
ITPK1,mut_important,0.0,0.0,0.0,0.0,0.0
ITPK1,cnv_del,0.0,0.0,0.0,0.0,0.0
ITPK1,cnv_amp,0.00020810228,3.3299234e-06,1.0416589e-05,5.542537e-05,0.0071802596
ITPK1,promoter,0.00011957876,5.5693617e-06,4.046278e-06,3.9465616e-05,0.0018343296
GOLGA8T,mut_important,0.0,0.0,0.0,0.0,0.0
GOLGA8T,cnv_del,0.0,0.0,0.0,0.0,0.0
GOLGA8T,cnv_amp,0.0,0.0,0.0,0.0,0.0
GOLGA8T,promoter,0.0,0.0,0.0,0.0,0.0
HACL1,mut_important,0.0,0.0,0.0,0.0,0.0
HACL1,cnv_del,0.0,0.0,0.0,0.0,0.0
HACL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
HACL1,promoter,0.0,0.0,0.0,0.0,0.0
MFSD11,mut_important,0.0,0.0,0.0,0.0,0.0
MFSD11,cnv_del,0.0,0.0,0.0,0.0,0.0
MFSD11,cnv_amp,0.0,0.0,0.0,0.0,0.0
MFSD11,promoter,0.0,0.0,0.0,0.0,0.0
GTF3C2,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C2,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C2,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C2,promoter,0.0,0.0,0.0,0.0,0.0
GTF3C1,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C1,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C1,promoter,0.0,0.0,0.0,0.0,0.0
MFSD12,mut_important,0.0,0.0,0.0,0.0,0.0
MFSD12,cnv_del,0.0,0.0,0.0,0.0,0.0
MFSD12,cnv_amp,0.0,0.0,0.0,0.0,0.0
MFSD12,promoter,0.0,0.0,0.0,0.0,0.0
GTF3C6,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C6,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C6,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C6,promoter,0.0,0.0,0.0,0.0,0.0
GTF3C5,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C5,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C5,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C5,promoter,0.0,0.0,0.0,0.0,0.0
GTF3C4,mut_important,0.0,0.0,0.0,0.0,0.0
GTF3C4,cnv_del,0.0,0.0,0.0,0.0,0.0
GTF3C4,cnv_amp,0.0,0.0,0.0,0.0,0.0
GTF3C4,promoter,0.0,0.0,0.0,0.0,0.0
APOA4,mut_important,0.0,0.0,0.0,0.0,0.0
APOA4,cnv_del,0.0,0.0,0.0,0.0,0.0
APOA4,cnv_amp,2.484484e-06,0.0,2.2000725e-06,1.8756393e-05,1.598371e-05
APOA4,promoter,0.0,0.0,0.0,0.0,0.0
APOA5,mut_important,0.0,0.0,0.0,0.0,0.0
APOA5,cnv_del,0.0,0.0,0.0,0.0,0.0
APOA5,cnv_amp,7.242461e-07,0.0,1.333277e-06,5.5279898e-08,0.00015264489
APOA5,promoter,0.0,0.0,0.0,0.0,0.0
OR5D13,mut_important,0.0,0.0,0.0,0.0,0.0
OR5D13,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5D13,cnv_amp,3.37933e-08,1.7233608e-06,3.4505774e-06,1.3513272e-06,6.089162e-06
OR5D13,promoter,0.0,0.0,0.0,0.0,0.0
CD99L2,mut_important,0.0,0.0,0.0,0.0,0.0
CD99L2,cnv_del,0.0,0.0,0.0,0.0,0.0
CD99L2,cnv_amp,3.3584314e-07,0.00014045357,0.00026224734,6.225145e-06,0.00016037811
CD99L2,promoter,3.4519874e-06,0.0002483166,0.0048180204,0.00010678604,0.0054715592
VPREB1,mut_important,0.0,0.0,0.0,0.0,0.0
VPREB1,cnv_del,0.0,0.0,0.0,0.0,0.0
VPREB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
VPREB1,promoter,0.0,0.0,0.0,0.0,0.0
OR5D14,mut_important,0.0,0.0,0.0,0.0,0.0
OR5D14,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5D14,cnv_amp,6.570957e-09,2.617294e-06,5.3725715e-05,1.6930547e-06,9.011912e-08
OR5D14,promoter,0.0,0.0,0.0,0.0,0.0
APOA2,mut_important,0.0,0.0,0.0,0.0,0.0
APOA2,cnv_del,0.0,0.0,0.0,0.0,0.0
APOA2,cnv_amp,0.00014431511,0.001366028,0.0004898226,5.387727e-05,0.0039500236
APOA2,promoter,0.0,0.0,0.0,0.0,0.0
OR5D16,mut_important,0.0,0.0,0.0,0.0,0.0
OR5D16,cnv_del,0.0,0.0,0.0,0.0,0.0
OR5D16,cnv_amp,2.3469166e-08,2.1795563e-06,2.9464492e-05,6.08344e-07,1.3390316e-08
OR5D16,promoter,0.0,0.0,0.0,0.0,0.0
XPO1,mut_important,0.0,0.0,0.0,0.0,0.0
XPO1,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO1,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO1,promoter,3.5402783e-07,3.2052367e-07,2.6877833e-06,1.9440465e-06,4.2288816e-06
XPO5,mut_important,0.0,0.0,0.0,0.0,0.0
XPO5,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO5,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO5,promoter,0.0,0.0,0.0,0.0,0.0
XPO4,mut_important,0.0,0.0,0.0,0.0,0.0
XPO4,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO4,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO4,promoter,0.0,0.0,0.0,0.0,0.0
XPO7,mut_important,0.0,0.0,0.0,0.0,0.0
XPO7,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO7,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO7,promoter,0.0,0.0,0.0,0.0,0.0
XPO6,mut_important,0.0,0.0,0.0,0.0,0.0
XPO6,cnv_del,0.0,0.0,0.0,0.0,0.0
XPO6,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPO6,promoter,0.0,0.0,0.0,0.0,0.0
TTR,mut_important,0.0,0.0,0.0,0.0,0.0
TTR,cnv_del,0.0,0.0,0.0,0.0,0.0
TTR,cnv_amp,1.4586294e-06,1.1822998e-05,3.3517898e-07,2.4646422e-06,0.000567956
TTR,promoter,0.0,0.0,0.0,0.0,0.0
TTK,mut_important,0.0,0.0,0.0,0.0,0.0
TTK,cnv_del,0.0,0.0,0.0,0.0,0.0
TTK,cnv_amp,0.0,0.0,0.0,0.0,0.0
TTK,promoter,0.0,0.0,0.0,0.0,0.0
ADRB3,mut_important,0.0,0.0,0.0,0.0,0.0
ADRB3,cnv_del,0.0,0.0,0.0,0.0,0.0
ADRB3,cnv_amp,0.00046034122,0.052105453,0.00039428755,0.003403044,0.037882384
ADRB3,promoter,0.0,0.0,0.0,0.0,0.0
MYPN,mut_important,0.0,0.0,0.0,0.0,0.0
MYPN,cnv_del,0.0,0.0,0.0,0.0,0.0
MYPN,cnv_amp,0.0,0.0,0.0,0.0,0.0
MYPN,promoter,0.0,0.0,0.0,0.0,0.0
TMEM263,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM263,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM263,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM263,promoter,0.0,0.0,0.0,0.0,0.0
TMEM260,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM260,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM260,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM260,promoter,0.0,0.0,0.0,0.0,0.0
TTL,mut_important,0.0,0.0,0.0,0.0,0.0
TTL,cnv_del,0.0,0.0,0.0,0.0,0.0
TTL,cnv_amp,0.0,0.0,0.0,0.0,0.0
TTL,promoter,0.0,0.0,0.0,0.0,0.0
SRFBP1,mut_important,0.0,0.0,0.0,0.0,0.0
SRFBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
SRFBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SRFBP1,promoter,0.0,0.0,0.0,0.0,0.0
GAR1,mut_important,0.0,0.0,0.0,0.0,0.0
GAR1,cnv_del,0.0,0.0,0.0,0.0,0.0
GAR1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GAR1,promoter,0.0,0.0,0.0,0.0,0.0
GAPT,mut_important,0.0,0.0,0.0,0.0,0.0
GAPT,cnv_del,0.0,0.0,0.0,0.0,0.0
GAPT,cnv_amp,0.0,0.0,0.0,0.0,0.0
GAPT,promoter,0.0,0.0,0.0,0.0,0.0
XPOT,mut_important,0.0,0.0,0.0,0.0,0.0
XPOT,cnv_del,0.0,0.0,0.0,0.0,0.0
XPOT,cnv_amp,0.0,0.0,0.0,0.0,0.0
XPOT,promoter,0.0,0.0,0.0,0.0,0.0
DNASE1L1,mut_important,0.0,0.0,0.0,0.0,0.0
DNASE1L1,cnv_del,0.0,0.0,0.0,0.0,0.0
DNASE1L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNASE1L1,promoter,0.0,0.0,0.0,0.0,0.0
DNASE1L2,mut_important,0.0,0.0,0.0,0.0,0.0
DNASE1L2,cnv_del,0.0,0.0,0.0,0.0,0.0
DNASE1L2,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNASE1L2,promoter,0.0,0.0,0.0,0.0,0.0
DNASE1L3,mut_important,0.0,0.0,0.0,0.0,0.0
DNASE1L3,cnv_del,0.0,0.0,0.0,0.0,0.0
DNASE1L3,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNASE1L3,promoter,0.0,0.0,0.0,0.0,0.0
PTCHD1,mut_important,0.0,0.0,0.0,0.0,0.0
PTCHD1,cnv_del,0.0,0.0,0.0,0.0,0.0
PTCHD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTCHD1,promoter,0.0,0.0,0.0,0.0,0.0
ZFYVE19,mut_important,0.0,0.0,0.0,0.0,0.0
ZFYVE19,cnv_del,0.0,0.0,0.0,0.0,0.0
ZFYVE19,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZFYVE19,promoter,0.0,0.0,0.0,0.0,0.0
EPS15L1,mut_important,0.0,0.0,0.0,0.0,0.0
EPS15L1,cnv_del,0.0,0.0,0.0,0.0,0.0
EPS15L1,cnv_amp,7.768005e-07,0.00010901689,4.9571995e-06,3.1297437e-05,0.0004333111
EPS15L1,promoter,3.2944814e-07,4.7462858e-05,2.8848895e-06,1.3812037e-05,6.708386e-05
GART,mut_important,0.0,0.0,0.0,0.0,0.0
GART,cnv_del,0.0,0.0,0.0,0.0,0.0
GART,cnv_amp,2.1155964e-05,9.257826e-06,0.0,6.90602e-06,0.00042864188
GART,promoter,1.8464268e-06,0.0005462566,3.871691e-05,6.60033e-06,5.4876124e-05
ZEB1,mut_important,0.0,0.0,0.0,0.0,0.0
ZEB1,cnv_del,0.0,0.0,0.0,0.0,0.0
ZEB1,cnv_amp,4.2205058e-05,0.0016471087,8.282068e-06,2.5439985e-07,1.760863e-05
ZEB1,promoter,1.2761883e-06,0.0004659532,1.2236016e-05,1.6067825e-06,6.630584e-05
ZEB2,mut_important,0.0,0.0,0.0,0.0,0.0
ZEB2,cnv_del,0.0,0.0,0.0,0.0,0.0
ZEB2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZEB2,promoter,0.0,0.0,0.0,0.0,0.0
TP53I11,mut_important,0.0,0.0,0.0,0.0,0.0
TP53I11,cnv_del,0.0,0.0,0.0,0.0,0.0
TP53I11,cnv_amp,0.0,0.0,0.0,0.0,0.0
TP53I11,promoter,0.0,0.0,0.0,0.0,0.0
SFT2D2,mut_important,0.0,0.0,0.0,0.0,0.0
SFT2D2,cnv_del,0.0,0.0,0.0,0.0,0.0
SFT2D2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SFT2D2,promoter,0.0,0.0,0.0,0.0,0.0
TP53I13,mut_important,0.0,0.0,0.0,0.0,0.0
TP53I13,cnv_del,0.0,0.0,0.0,0.0,0.0
TP53I13,cnv_amp,0.0,0.0,0.0,0.0,0.0
TP53I13,promoter,0.0,0.0,0.0,0.0,0.0
ATAD1,mut_important,0.0,0.0,0.0,0.0,0.0
ATAD1,cnv_del,0.0,0.0,0.0,0.0,0.0
ATAD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATAD1,promoter,0.0,0.0,0.0,0.0,0.0
DAP3,mut_important,0.0,0.0,0.0,0.0,0.0
DAP3,cnv_del,0.0,0.0,0.0,0.0,0.0
DAP3,cnv_amp,0.0,0.0,0.0,0.0,0.0
DAP3,promoter,0.0,0.0,0.0,0.0,0.0
C1orf74,mut_important,0.0,0.0,0.0,0.0,0.0
C1orf74,cnv_del,0.0,0.0,0.0,0.0,0.0
C1orf74,cnv_amp,0.0,0.0,0.0,0.0,0.0
C1orf74,promoter,0.0,0.0,0.0,0.0,0.0
ATAD2,mut_important,0.0,0.0,0.0,0.0,0.0
ATAD2,cnv_del,0.0,0.0,0.0,0.0,0.0
ATAD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATAD2,promoter,0.0,0.0,0.0,0.0,0.0
TCIRG1,mut_important,0.0,0.0,0.0,0.0,0.0
TCIRG1,cnv_del,0.0,0.0,0.0,0.0,0.0
TCIRG1,cnv_amp,3.526266e-05,0.0005923948,5.0526745e-05,0.0010039171,0.002043312
TCIRG1,promoter,1.1708127e-05,0.0035760554,0.022776287,0.0011760624,0.000883446
FRAT1,mut_important,0.0,0.0,0.0,0.0,0.0
FRAT1,cnv_del,0.0,0.0,0.0,0.0,0.0
FRAT1,cnv_amp,0.0,0.001064837,2.4151113e-05,4.9729506e-06,0.0012102895
FRAT1,promoter,9.3298395e-06,0.00050615106,7.866952e-05,8.49625e-06,0.002366014
FRAT2,mut_important,0.0,0.0,0.0,0.0,0.0
FRAT2,cnv_del,0.0,0.0,0.0,0.0,0.0
FRAT2,cnv_amp,0.0,0.00091385836,0.0006841732,0.0003545981,0.00094567717
