,,coef
FKBP6,mut_important,0.0
FKBP6,cnv_del,0.0
FKBP6,cnv_amp,0.0
FKBP6,promoter,0.0
OR6C76,mut_important,0.0
OR6C76,cnv_del,0.0
OR6C76,cnv_amp,0.0
OR6C76,promoter,0.0
IL17RD,mut_important,0.0
IL17RD,cnv_del,0.0
IL17RD,cnv_amp,0.0
IL17RD,promoter,0.0
SEC23IP,mut_important,0.0
SEC23IP,cnv_del,0.0
SEC23IP,cnv_amp,0.0
SEC23IP,promoter,0.0
HCRT,mut_important,0.0
HCRT,cnv_del,0.0
HCRT,cnv_amp,-1.6751026e-05
HCRT,promoter,0.0
KCTD6,mut_important,0.0
KCTD6,cnv_del,0.0
KCTD6,cnv_amp,0.0
KCTD6,promoter,0.0
HES2,mut_important,0.0
HES2,cnv_del,0.0
HES2,cnv_amp,0.0
HES2,promoter,2.9555666e-05
FKBP8,mut_important,0.0
FKBP8,cnv_del,0.0
FKBP8,cnv_amp,0.0
FKBP8,promoter,0.0
FKBP9,mut_important,0.0
FKBP9,cnv_del,0.0
FKBP9,cnv_amp,0.0
FKBP9,promoter,0.0
B2M,mut_important,0.0
B2M,cnv_del,0.0
B2M,cnv_amp,0.0
B2M,promoter,0.0
NAPSA,mut_important,0.0
NAPSA,cnv_del,0.0
NAPSA,cnv_amp,0.0
NAPSA,promoter,0.0
ZNF135,mut_important,0.0
ZNF135,cnv_del,0.0
ZNF135,cnv_amp,4.641999e-07
ZNF135,promoter,1.1487023e-05
PIK3R6,mut_important,0.0
PIK3R6,cnv_del,-5.1886287e-05
PIK3R6,cnv_amp,0.0
PIK3R6,promoter,0.0
ATF7IP,mut_important,0.0
ATF7IP,cnv_del,0.0
ATF7IP,cnv_amp,0.0
ATF7IP,promoter,0.0
PCDH1,mut_important,0.0
PCDH1,cnv_del,0.0
PCDH1,cnv_amp,0.0
PCDH1,promoter,0.0
NCR3LG1,mut_important,0.0
NCR3LG1,cnv_del,0.0
NCR3LG1,cnv_amp,0.0
NCR3LG1,promoter,0.0
PPME1,mut_important,0.0
PPME1,cnv_del,0.0
PPME1,cnv_amp,0.0
PPME1,promoter,0.0
GABARAP,mut_important,0.0
GABARAP,cnv_del,-1.6040428e-06
GABARAP,cnv_amp,0.0
GABARAP,promoter,-9.659e-06
PIK3R4,mut_important,0.0
PIK3R4,cnv_del,0.0
PIK3R4,cnv_amp,0.00014444772
PIK3R4,promoter,-0.00025148288
KCTD5,mut_important,0.0
KCTD5,cnv_del,0.0
KCTD5,cnv_amp,0.0
KCTD5,promoter,0.0
SV2A,mut_important,0.0
SV2A,cnv_del,0.0
SV2A,cnv_amp,-4.8380257e-06
SV2A,promoter,0.0
SV2C,mut_important,0.0
SV2C,cnv_del,0.0
SV2C,cnv_amp,0.0
SV2C,promoter,-1.1897194e-07
SV2B,mut_important,0.0
SV2B,cnv_del,-1.8839877e-06
SV2B,cnv_amp,1.8198657e-06
SV2B,promoter,4.5249726e-06
IFNA17,mut_important,0.0
IFNA17,cnv_del,0.0058473255
IFNA17,cnv_amp,0.008089323
IFNA17,promoter,0.0
IFNA16,mut_important,0.0
IFNA16,cnv_del,0.010662906
IFNA16,cnv_amp,0.012571991
IFNA16,promoter,0.0
PIK3R2,mut_important,0.0
PIK3R2,cnv_del,0.0
PIK3R2,cnv_amp,0.016996283
PIK3R2,promoter,-0.005864097
SYMPK,mut_important,0.0
SYMPK,cnv_del,0.0
SYMPK,cnv_amp,0.0
SYMPK,promoter,-4.871457e-09
MAN2C1,mut_important,0.0
MAN2C1,cnv_del,0.0
MAN2C1,cnv_amp,0.0
MAN2C1,promoter,0.0
WIPI2,mut_important,0.0
WIPI2,cnv_del,0.0
WIPI2,cnv_amp,-3.920128e-06
WIPI2,promoter,3.2275737e-05
WIPI1,mut_important,0.0
WIPI1,cnv_del,0.0
WIPI1,cnv_amp,-0.00018151096
WIPI1,promoter,6.549393e-05
ZNF639,mut_important,0.0
ZNF639,cnv_del,0.0
ZNF639,cnv_amp,0.0
ZNF639,promoter,0.0
SIVA1,mut_important,0.0
SIVA1,cnv_del,0.0
SIVA1,cnv_amp,0.0
SIVA1,promoter,0.0
EHF,mut_important,0.0
EHF,cnv_del,0.0
EHF,cnv_amp,0.0
EHF,promoter,0.0
ZNF638,mut_important,0.0
ZNF638,cnv_del,0.0
ZNF638,cnv_amp,0.0
ZNF638,promoter,0.0
CBLN2,mut_important,0.0
CBLN2,cnv_del,0.0
CBLN2,cnv_amp,0.0
CBLN2,promoter,0.0
TBCK,mut_important,0.0
TBCK,cnv_del,0.0
TBCK,cnv_amp,0.0
TBCK,promoter,0.0
IFT122,mut_important,0.0
IFT122,cnv_del,0.0
IFT122,cnv_amp,0.0
IFT122,promoter,0.0
UBR5,mut_important,0.0
UBR5,cnv_del,0.0
UBR5,cnv_amp,0.0
UBR5,promoter,0.0
BET1L,mut_important,0.0
BET1L,cnv_del,0.0
BET1L,cnv_amp,0.0
BET1L,promoter,0.0
CHN2,mut_important,0.0
CHN2,cnv_del,0.0
CHN2,cnv_amp,0.0
CHN2,promoter,0.0
FKBPL,mut_important,0.0
FKBPL,cnv_del,0.0
FKBPL,cnv_amp,0.0
FKBPL,promoter,0.0
GRB10,mut_important,0.0
GRB10,cnv_del,0.0
GRB10,cnv_amp,1.9289266e-06
GRB10,promoter,6.6339953e-06
GM2A,mut_important,0.0
GM2A,cnv_del,0.0
GM2A,cnv_amp,0.0
GM2A,promoter,0.0
PKDCC,mut_important,0.0
PKDCC,cnv_del,0.0
PKDCC,cnv_amp,0.0
PKDCC,promoter,0.0
POTEM,mut_important,0.0
POTEM,cnv_del,0.0
POTEM,cnv_amp,0.0
POTEM,promoter,0.0
PRRC1,mut_important,0.0
PRRC1,cnv_del,0.0
PRRC1,cnv_amp,0.0
PRRC1,promoter,0.0
CSRP1,mut_important,0.0
CSRP1,cnv_del,0.0
CSRP1,cnv_amp,0.0
CSRP1,promoter,0.0
CSRP3,mut_important,0.0
CSRP3,cnv_del,0.0
CSRP3,cnv_amp,0.0
CSRP3,promoter,0.0
CSRP2,mut_important,0.0
CSRP2,cnv_del,0.0
CSRP2,cnv_amp,0.0
CSRP2,promoter,0.0
NYAP1,mut_important,0.0
NYAP1,cnv_del,0.0
NYAP1,cnv_amp,0.0
NYAP1,promoter,0.0
APOBEC3G,mut_important,0.0
APOBEC3G,cnv_del,0.0
APOBEC3G,cnv_amp,0.0
APOBEC3G,promoter,2.143283e-06
NYAP2,mut_important,0.0
NYAP2,cnv_del,0.0
NYAP2,cnv_amp,0.0
NYAP2,promoter,0.0
GPR17,mut_important,0.0
GPR17,cnv_del,0.0
GPR17,cnv_amp,0.0
GPR17,promoter,0.0
ATP6V1D,mut_important,0.0
ATP6V1D,cnv_del,0.0
ATP6V1D,cnv_amp,0.0
ATP6V1D,promoter,8.896034e-06
HSD17B10,mut_important,0.0
HSD17B10,cnv_del,0.0
HSD17B10,cnv_amp,0.0
HSD17B10,promoter,0.00018156876
HSD17B11,mut_important,0.0
HSD17B11,cnv_del,0.0
HSD17B11,cnv_amp,0.0
HSD17B11,promoter,0.00020135859
ATP6V1A,mut_important,0.0
ATP6V1A,cnv_del,0.0003093763
ATP6V1A,cnv_amp,0.0011395322
ATP6V1A,promoter,0.0
RASL10A,mut_important,0.0
RASL10A,cnv_del,0.0
RASL10A,cnv_amp,0.0
RASL10A,promoter,0.0
HSD17B14,mut_important,0.0
HSD17B14,cnv_del,0.0
HSD17B14,cnv_amp,0.0
HSD17B14,promoter,0.0
DTL,mut_important,0.0
DTL,cnv_del,0.0
DTL,cnv_amp,0.0
DTL,promoter,0.0
SLC43A1,mut_important,0.0
SLC43A1,cnv_del,0.0
SLC43A1,cnv_amp,0.0
SLC43A1,promoter,0.0
APOBEC3A,mut_important,0.0
APOBEC3A,cnv_del,0.0
APOBEC3A,cnv_amp,0.0
APOBEC3A,promoter,0.0
HS1BP3,mut_important,0.0
HS1BP3,cnv_del,0.0
HS1BP3,cnv_amp,0.0
HS1BP3,promoter,0.0
ATP6V1H,mut_important,0.0
ATP6V1H,cnv_del,0.0
ATP6V1H,cnv_amp,0.004431525
ATP6V1H,promoter,9.7179254e-05
GPR19,mut_important,0.0
GPR19,cnv_del,0.0
GPR19,cnv_amp,0.0
GPR19,promoter,0.0
GPR18,mut_important,0.0
GPR18,cnv_del,0.0
GPR18,cnv_amp,0.0
GPR18,promoter,0.0
SLC26A6,mut_important,0.0
SLC26A6,cnv_del,1.6896229e-05
SLC26A6,cnv_amp,0.0
SLC26A6,promoter,1.2993638e-06
APOBEC3C,mut_important,0.0
APOBEC3C,cnv_del,0.0
APOBEC3C,cnv_amp,0.0
APOBEC3C,promoter,0.0
ADGRV1,mut_important,0.0
ADGRV1,cnv_del,0.0
ADGRV1,cnv_amp,0.0
ADGRV1,promoter,0.0
AMH,mut_important,0.0
AMH,cnv_del,0.0
AMH,cnv_amp,0.0
AMH,promoter,0.0
AK4,mut_important,0.0
AK4,cnv_del,0.0
AK4,cnv_amp,-2.5133315e-05
AK4,promoter,6.0197795e-05
SPTSSA,mut_important,0.0
SPTSSA,cnv_del,0.0
SPTSSA,cnv_amp,0.0
SPTSSA,promoter,0.0
HOXA6,mut_important,0.0
HOXA6,cnv_del,0.0
HOXA6,cnv_amp,0.0
HOXA6,promoter,0.0
ARNTL,mut_important,0.0
ARNTL,cnv_del,0.0
ARNTL,cnv_amp,0.0
ARNTL,promoter,0.0
PANK3,mut_important,0.0
PANK3,cnv_del,0.0
PANK3,cnv_amp,-5.2666287e-08
PANK3,promoter,-9.311866e-08
PANK2,mut_important,0.0
PANK2,cnv_del,0.0
PANK2,cnv_amp,2.7543451e-06
PANK2,promoter,3.6566132e-07
PANK4,mut_important,0.0
PANK4,cnv_del,0.0
PANK4,cnv_amp,0.0
PANK4,promoter,0.0
ETAA1,mut_important,0.0
ETAA1,cnv_del,0.0
ETAA1,cnv_amp,0.0
ETAA1,promoter,0.0
CAV2,mut_important,0.0
CAV2,cnv_del,0.0
CAV2,cnv_amp,0.0002660382
CAV2,promoter,-0.0013842845
KCNMA1,mut_important,0.0
KCNMA1,cnv_del,0.0
KCNMA1,cnv_amp,0.0076409997
KCNMA1,promoter,0.007631823
SLC26A7,mut_important,0.0
SLC26A7,cnv_del,0.0
SLC26A7,cnv_amp,-0.0003330161
SLC26A7,promoter,0.0
CBLN1,mut_important,0.0
CBLN1,cnv_del,0.0
CBLN1,cnv_amp,0.0
CBLN1,promoter,0.0
AXL,mut_important,0.0
AXL,cnv_del,0.0
AXL,cnv_amp,0.0
AXL,promoter,0.0
ULK1,mut_important,0.0
ULK1,cnv_del,0.0
ULK1,cnv_amp,0.0102164475
ULK1,promoter,0.0
CAV1,mut_important,0.0
CAV1,cnv_del,0.0
CAV1,cnv_amp,0.0015039865
CAV1,promoter,-0.004803485
PCYOX1L,mut_important,0.0
PCYOX1L,cnv_del,0.0
PCYOX1L,cnv_amp,0.0
PCYOX1L,promoter,0.0
PADI1,mut_important,0.0
PADI1,cnv_del,0.0
PADI1,cnv_amp,0.0
PADI1,promoter,0.0
HDHD2,mut_important,0.0
HDHD2,cnv_del,0.0
HDHD2,cnv_amp,0.0
HDHD2,promoter,0.0
HEATR5A,mut_important,0.0
HEATR5A,cnv_del,0.0
HEATR5A,cnv_amp,0.0
HEATR5A,promoter,0.0
HEATR5B,mut_important,0.0
HEATR5B,cnv_del,0.0
HEATR5B,cnv_amp,0.0
HEATR5B,promoter,0.0
OR14C36,mut_important,0.0
OR14C36,cnv_del,0.0
OR14C36,cnv_amp,-0.0007167862
OR14C36,promoter,0.0
ADAM28,mut_important,0.0
ADAM28,cnv_del,0.0
ADAM28,cnv_amp,0.0
ADAM28,promoter,0.0
NFASC,mut_important,0.0
NFASC,cnv_del,0.0
NFASC,cnv_amp,0.0
NFASC,promoter,0.0
EIF2D,mut_important,0.0
EIF2D,cnv_del,0.0
EIF2D,cnv_amp,0.0
EIF2D,promoter,0.0
RAP1GDS1,mut_important,0.0
RAP1GDS1,cnv_del,0.0
RAP1GDS1,cnv_amp,0.0
RAP1GDS1,promoter,0.0
GGCT,mut_important,0.0
GGCT,cnv_del,0.0
GGCT,cnv_amp,-5.2503174e-07
GGCT,promoter,-2.5469974e-06
ARNT2,mut_important,0.0
ARNT2,cnv_del,0.0
ARNT2,cnv_amp,7.0361784e-05
ARNT2,promoter,0.00042822713
PLXNC1,mut_important,0.0
PLXNC1,cnv_del,0.0
PLXNC1,cnv_amp,8.044967e-06
PLXNC1,promoter,-2.5881036e-06
ZNRF4,mut_important,0.0
ZNRF4,cnv_del,0.0
ZNRF4,cnv_amp,0.0
ZNRF4,promoter,0.0
ZNRF1,mut_important,0.0
ZNRF1,cnv_del,0.0
ZNRF1,cnv_amp,0.0
ZNRF1,promoter,0.0
ZNRF3,mut_important,0.0
ZNRF3,cnv_del,0.0
ZNRF3,cnv_amp,0.0
ZNRF3,promoter,-3.052259e-08
ZNRF2,mut_important,0.0
ZNRF2,cnv_del,0.0
ZNRF2,cnv_amp,0.0
ZNRF2,promoter,0.0
SLC26A9,mut_important,0.0
SLC26A9,cnv_del,0.0
SLC26A9,cnv_amp,-0.0011148216
SLC26A9,promoter,-0.0017580341
SERPINC1,mut_important,0.0
SERPINC1,cnv_del,0.0
SERPINC1,cnv_amp,0.00042950414
SERPINC1,promoter,0.0
C4orf45,mut_important,0.0
C4orf45,cnv_del,0.0
C4orf45,cnv_amp,0.0
C4orf45,promoter,0.0
EBI3,mut_important,0.0
EBI3,cnv_del,0.0
EBI3,cnv_amp,0.0
EBI3,promoter,0.0
PDE6B,mut_important,0.0
PDE6B,cnv_del,5.893002e-05
PDE6B,cnv_amp,0.0
PDE6B,promoter,0.0011361844
PDE6C,mut_important,0.0
PDE6C,cnv_del,0.0
PDE6C,cnv_amp,0.0
PDE6C,promoter,0.0
GPX3,mut_important,0.0
GPX3,cnv_del,0.0
GPX3,cnv_amp,0.0
GPX3,promoter,0.01751151
SLC22A7,mut_important,0.0
SLC22A7,cnv_del,0.0
SLC22A7,cnv_amp,3.9103807e-06
SLC22A7,promoter,0.0
EFCAB9,mut_important,0.0
EFCAB9,cnv_del,0.0
EFCAB9,cnv_amp,0.0
EFCAB9,promoter,0.0
SLC22A1,mut_important,0.0
SLC22A1,cnv_del,0.0
SLC22A1,cnv_amp,0.0
SLC22A1,promoter,0.0
PRDM2,mut_important,0.0
PRDM2,cnv_del,0.0
PRDM2,cnv_amp,0.0
PRDM2,promoter,5.3836182e-05
SLC22A3,mut_important,0.0
SLC22A3,cnv_del,0.0
SLC22A3,cnv_amp,0.00014544037
SLC22A3,promoter,-0.005346673
IL11RA,mut_important,0.0
IL11RA,cnv_del,0.0
IL11RA,cnv_amp,0.0
IL11RA,promoter,0.0
FLNA,mut_important,0.0
FLNA,cnv_del,0.0
FLNA,cnv_amp,0.0018645471
FLNA,promoter,-0.046781424
PDE6H,mut_important,0.0
PDE6H,cnv_del,0.0
PDE6H,cnv_amp,-5.264521e-06
PDE6H,promoter,0.0
FLNC,mut_important,0.0
FLNC,cnv_del,0.0
FLNC,cnv_amp,4.6213576e-05
FLNC,promoter,0.0
EFCAB1,mut_important,0.0
EFCAB1,cnv_del,0.0
EFCAB1,cnv_amp,0.0
EFCAB1,promoter,0.0
PRDM9,mut_important,0.0
PRDM9,cnv_del,0.0
PRDM9,cnv_amp,0.0033366566
PRDM9,promoter,-0.037565142
EFCAB3,mut_important,0.0
EFCAB3,cnv_del,0.0
EFCAB3,cnv_amp,0.0
EFCAB3,promoter,0.0
EFCAB2,mut_important,0.0
EFCAB2,cnv_del,0.0
EFCAB2,cnv_amp,0.0
EFCAB2,promoter,0.0
NPDC1,mut_important,0.0
NPDC1,cnv_del,0.0
NPDC1,cnv_amp,0.0
NPDC1,promoter,0.0
ZNF160,mut_important,0.0
ZNF160,cnv_del,0.0
ZNF160,cnv_amp,-3.502944e-07
ZNF160,promoter,-1.0625529e-06
EGFLAM,mut_important,0.0
EGFLAM,cnv_del,0.0
EGFLAM,cnv_amp,0.0
EGFLAM,promoter,0.0
CELSR3,mut_important,0.0
CELSR3,cnv_del,0.0
CELSR3,cnv_amp,0.0
CELSR3,promoter,0.0
RCAN3,mut_important,0.0
RCAN3,cnv_del,0.0
RCAN3,cnv_amp,0.0
RCAN3,promoter,0.0
WDR34,mut_important,0.0
WDR34,cnv_del,0.0
WDR34,cnv_amp,0.0
WDR34,promoter,0.0
LETM1,mut_important,0.0
LETM1,cnv_del,0.0
LETM1,cnv_amp,0.0
LETM1,promoter,0.0
GRTP1,mut_important,0.0
GRTP1,cnv_del,0.0
GRTP1,cnv_amp,0.0
GRTP1,promoter,0.0
LETM2,mut_important,0.0
LETM2,cnv_del,0.0
LETM2,cnv_amp,0.0
LETM2,promoter,0.0
PRKCSH,mut_important,0.0
PRKCSH,cnv_del,0.0
PRKCSH,cnv_amp,1.173497e-06
PRKCSH,promoter,-4.993265e-07
ADCYAP1,mut_important,0.0
ADCYAP1,cnv_del,0.0
ADCYAP1,cnv_amp,0.0014309214
ADCYAP1,promoter,0.016238214
PTCRA,mut_important,0.0
PTCRA,cnv_del,0.0
PTCRA,cnv_amp,4.8627648e-08
PTCRA,promoter,0.0
BRIX1,mut_important,0.0
BRIX1,cnv_del,0.0
BRIX1,cnv_amp,0.0
BRIX1,promoter,0.0
HIC1,mut_important,0.0
HIC1,cnv_del,0.0
HIC1,cnv_amp,0.0
HIC1,promoter,0.0
CELSR2,mut_important,0.0
CELSR2,cnv_del,0.0
CELSR2,cnv_amp,0.0
CELSR2,promoter,0.0
HFM1,mut_important,0.0
HFM1,cnv_del,0.0
HFM1,cnv_amp,0.0
HFM1,promoter,0.0
RAD51AP1,mut_important,0.0
RAD51AP1,cnv_del,0.0
RAD51AP1,cnv_amp,0.0
RAD51AP1,promoter,0.0
RBM11,mut_important,0.0
RBM11,cnv_del,0.0
RBM11,cnv_amp,0.0
RBM11,promoter,0.0
RBM10,mut_important,0.0
RBM10,cnv_del,0.0
RBM10,cnv_amp,0.0
RBM10,promoter,0.0
RBM17,mut_important,0.0
RBM17,cnv_del,0.0
RBM17,cnv_amp,0.0
RBM17,promoter,0.0
RBM15,mut_important,0.0
RBM15,cnv_del,0.0
RBM15,cnv_amp,0.0
RBM15,promoter,0.0
ICA1L,mut_important,0.0
ICA1L,cnv_del,0.0
ICA1L,cnv_amp,0.0
ICA1L,promoter,0.0
PARVB,mut_important,0.0
PARVB,cnv_del,0.0
PARVB,cnv_amp,0.0
PARVB,promoter,1.0491842e-05
SIT1,mut_important,0.0
SIT1,cnv_del,0.0
SIT1,cnv_amp,0.0
SIT1,promoter,0.0
RBM19,mut_important,0.0
RBM19,cnv_del,0.0
RBM19,cnv_amp,0.0
RBM19,promoter,0.0
RBM18,mut_important,0.0
RBM18,cnv_del,0.0
RBM18,cnv_amp,0.0
RBM18,promoter,0.0
SMYD4,mut_important,0.0
SMYD4,cnv_del,0.0
SMYD4,cnv_amp,0.0
SMYD4,promoter,0.0
PARVG,mut_important,0.0
PARVG,cnv_del,0.0
PARVG,cnv_amp,0.0
PARVG,promoter,-0.0022511275
MVP,mut_important,0.0
MVP,cnv_del,0.0
MVP,cnv_amp,0.0
MVP,promoter,0.0
BEND7,mut_important,0.0
BEND7,cnv_del,0.0
BEND7,cnv_amp,0.0
BEND7,promoter,0.0
BEND4,mut_important,0.0
BEND4,cnv_del,0.0
BEND4,cnv_amp,0.0
BEND4,promoter,0.0
BEND5,mut_important,0.0
BEND5,cnv_del,0.0
BEND5,cnv_amp,0.0
BEND5,promoter,0.0
BEND2,mut_important,0.0
BEND2,cnv_del,0.0
BEND2,cnv_amp,0.0
BEND2,promoter,0.0
BEND3,mut_important,0.0
BEND3,cnv_del,0.0
BEND3,cnv_amp,0.0
BEND3,promoter,0.0
NPAT,mut_important,0.0
NPAT,cnv_del,0.0
NPAT,cnv_amp,0.0
NPAT,promoter,0.0
ARVCF,mut_important,0.0
ARVCF,cnv_del,0.0
ARVCF,cnv_amp,0.0
ARVCF,promoter,0.0
SERTM1,mut_important,0.0
SERTM1,cnv_del,0.0
SERTM1,cnv_amp,0.0
SERTM1,promoter,0.0
RXRG,mut_important,0.0
RXRG,cnv_del,0.0
RXRG,cnv_amp,-0.14068818
RXRG,promoter,0.0
RXRA,mut_important,0.0
RXRA,cnv_del,0.0
RXRA,cnv_amp,0.008820178
RXRA,promoter,-0.0015523524
RXRB,mut_important,0.0
RXRB,cnv_del,0.0
RXRB,cnv_amp,0.0
RXRB,promoter,-3.713063e-05
OPRM1,mut_important,0.0
OPRM1,cnv_del,0.0
OPRM1,cnv_amp,0.0
OPRM1,promoter,0.0
TUBAL3,mut_important,0.0
TUBAL3,cnv_del,0.0
TUBAL3,cnv_amp,0.02463976
TUBAL3,promoter,0.0
MVD,mut_important,0.0
MVD,cnv_del,0.0
MVD,cnv_amp,-7.9942736e-05
MVD,promoter,1.9829471e-05
ALDH9A1,mut_important,0.0
ALDH9A1,cnv_del,0.0
ALDH9A1,cnv_amp,-0.02565033
ALDH9A1,promoter,0.0
GRAMD1C,mut_important,0.0
GRAMD1C,cnv_del,0.0
GRAMD1C,cnv_amp,0.0
GRAMD1C,promoter,0.0
GRAMD1A,mut_important,0.0
GRAMD1A,cnv_del,0.0
GRAMD1A,cnv_amp,0.0
GRAMD1A,promoter,0.0
MVK,mut_important,0.0
MVK,cnv_del,0.0
MVK,cnv_amp,0.0
MVK,promoter,0.0
CXorf21,mut_important,0.0
CXorf21,cnv_del,0.0
CXorf21,cnv_amp,0.0
CXorf21,promoter,0.0
YAP1,mut_important,0.0
YAP1,cnv_del,0.0
YAP1,cnv_amp,0.0
YAP1,promoter,0.0
ALK,mut_important,0.0015309444
ALK,cnv_del,0.0
ALK,cnv_amp,-6.0725433e-05
ALK,promoter,-0.0040147435
GSTM5,mut_important,0.0
GSTM5,cnv_del,0.0
GSTM5,cnv_amp,7.913718e-05
GSTM5,promoter,0.0
SUCLA2,mut_important,0.0
SUCLA2,cnv_del,7.825686e-06
SUCLA2,cnv_amp,0.0
SUCLA2,promoter,0.0
ALB,mut_important,0.0
ALB,cnv_del,0.0
ALB,cnv_amp,-9.849501e-07
ALB,promoter,0.0
RELL2,mut_important,0.0
RELL2,cnv_del,0.0
RELL2,cnv_amp,0.0
RELL2,promoter,0.0
ABCA6,mut_important,0.0
ABCA6,cnv_del,0.0
ABCA6,cnv_amp,-3.6107945e-06
ABCA6,promoter,0.0
ABCA7,mut_important,0.0
ABCA7,cnv_del,0.0
ABCA7,cnv_amp,-4.846368e-06
ABCA7,promoter,5.0428876e-06
ABCA4,mut_important,0.0
ABCA4,cnv_del,0.0
ABCA4,cnv_amp,0.0
ABCA4,promoter,0.0
ABCA5,mut_important,0.0
ABCA5,cnv_del,0.0
ABCA5,cnv_amp,-1.1517968e-05
ABCA5,promoter,0.0
CLLU1OS,mut_important,0.0
CLLU1OS,cnv_del,0.0
CLLU1OS,cnv_amp,0.0
CLLU1OS,promoter,0.0
ABCA3,mut_important,0.0
ABCA3,cnv_del,0.0
ABCA3,cnv_amp,-4.3174383e-05
ABCA3,promoter,-9.34819e-05
ABCA1,mut_important,0.0
ABCA1,cnv_del,0.0
ABCA1,cnv_amp,0.000302742
ABCA1,promoter,-0.0028148824
RFT1,mut_important,0.0
RFT1,cnv_del,0.0
RFT1,cnv_amp,0.0
RFT1,promoter,0.0
TUBGCP2,mut_important,0.0
TUBGCP2,cnv_del,0.0
TUBGCP2,cnv_amp,0.0
TUBGCP2,promoter,0.0
TUBGCP3,mut_important,0.0
TUBGCP3,cnv_del,0.0
TUBGCP3,cnv_amp,0.0
TUBGCP3,promoter,0.0
TUBGCP4,mut_important,0.0
TUBGCP4,cnv_del,0.0
TUBGCP4,cnv_amp,0.0
TUBGCP4,promoter,0.0
TUBGCP5,mut_important,0.0
TUBGCP5,cnv_del,0.0
TUBGCP5,cnv_amp,0.0
TUBGCP5,promoter,0.0
TUBGCP6,mut_important,0.0
TUBGCP6,cnv_del,0.0
TUBGCP6,cnv_amp,0.0
TUBGCP6,promoter,0.0
SH2D3A,mut_important,0.0
SH2D3A,cnv_del,0.0
SH2D3A,cnv_amp,0.0
SH2D3A,promoter,0.0
HARBI1,mut_important,0.0
HARBI1,cnv_del,0.0
HARBI1,cnv_amp,0.0
HARBI1,promoter,0.0
LUC7L,mut_important,0.0
LUC7L,cnv_del,0.0
LUC7L,cnv_amp,0.0
LUC7L,promoter,0.0
MT2A,mut_important,0.0
MT2A,cnv_del,0.0
MT2A,cnv_amp,-0.0004524548
MT2A,promoter,0.0002971699
ZNF491,mut_important,0.0
ZNF491,cnv_del,0.0
ZNF491,cnv_amp,0.0
ZNF491,promoter,0.0
PSMD5,mut_important,0.0
PSMD5,cnv_del,0.0
PSMD5,cnv_amp,0.0
PSMD5,promoter,0.0
PSMD4,mut_important,0.0
PSMD4,cnv_del,0.0
PSMD4,cnv_amp,-0.0042108046
PSMD4,promoter,0.002346747
PSMD7,mut_important,0.0
PSMD7,cnv_del,0.0
PSMD7,cnv_amp,0.0
PSMD7,promoter,-2.4522411e-05
PSMD6,mut_important,0.0
PSMD6,cnv_del,0.0
PSMD6,cnv_amp,0.0
PSMD6,promoter,0.0
PSMD1,mut_important,0.0
PSMD1,cnv_del,0.0
PSMD1,cnv_amp,0.0
PSMD1,promoter,0.0
CCDC47,mut_important,0.0
CCDC47,cnv_del,0.0
CCDC47,cnv_amp,0.0
CCDC47,promoter,0.0
PSMD2,mut_important,0.0
PSMD2,cnv_del,0.0
PSMD2,cnv_amp,0.0
PSMD2,promoter,0.0
RTP4,mut_important,0.0
RTP4,cnv_del,0.0
RTP4,cnv_amp,0.0
RTP4,promoter,0.0
AUP1,mut_important,0.0
AUP1,cnv_del,0.0
AUP1,cnv_amp,0.0
AUP1,promoter,0.0
ZNF18,mut_important,0.0
ZNF18,cnv_del,0.0
ZNF18,cnv_amp,0.0
ZNF18,promoter,0.0
ZNF19,mut_important,0.0
ZNF19,cnv_del,0.0
ZNF19,cnv_amp,0.0
ZNF19,promoter,0.0011633238
RTP1,mut_important,0.0
RTP1,cnv_del,0.0
RTP1,cnv_amp,0.0
RTP1,promoter,0.0
ZNF14,mut_important,0.0
ZNF14,cnv_del,0.0
ZNF14,cnv_amp,-8.0654045e-06
ZNF14,promoter,0.0
ZNF16,mut_important,0.0
ZNF16,cnv_del,0.0
ZNF16,cnv_amp,0.0
ZNF16,promoter,0.0
ZNF17,mut_important,0.0
ZNF17,cnv_del,0.0
ZNF17,cnv_amp,7.361106e-07
ZNF17,promoter,0.0
ZNF10,mut_important,0.0
ZNF10,cnv_del,0.0
ZNF10,cnv_amp,3.5574616e-05
ZNF10,promoter,5.6471945e-05
NOXRED1,mut_important,0.0
NOXRED1,cnv_del,0.0
NOXRED1,cnv_amp,0.0
NOXRED1,promoter,0.0
ZNF12,mut_important,0.0
ZNF12,cnv_del,0.0
ZNF12,cnv_amp,7.457661e-07
ZNF12,promoter,2.5332562e-07
HSD11B1,mut_important,0.0
HSD11B1,cnv_del,0.0
HSD11B1,cnv_amp,-0.0011909863
HSD11B1,promoter,0.0
PLEKHG4B,mut_important,0.0
PLEKHG4B,cnv_del,0.0
PLEKHG4B,cnv_amp,0.0
PLEKHG4B,promoter,0.0
MYBPHL,mut_important,0.0
MYBPHL,cnv_del,0.0
MYBPHL,cnv_amp,0.0
MYBPHL,promoter,0.0
SELPLG,mut_important,0.0
SELPLG,cnv_del,0.0
SELPLG,cnv_amp,0.0
SELPLG,promoter,0.0
DHRS7C,mut_important,0.0
DHRS7C,cnv_del,0.0
DHRS7C,cnv_amp,0.0
DHRS7C,promoter,0.0
EIF2S3,mut_important,0.0
EIF2S3,cnv_del,0.0
