,,coef
HIP1R,cnv_amp,0.0
HIP1R,promoter,0.0
ZBTB3,mut_important,0.0
ZBTB3,cnv_del,0.0
ZBTB3,cnv_amp,0.0
ZBTB3,promoter,0.0
ZBTB2,mut_important,0.0
ZBTB2,cnv_del,0.0
ZBTB2,cnv_amp,0.0
ZBTB2,promoter,0.0
ZBTB1,mut_important,0.0
ZBTB1,cnv_del,0.0
ZBTB1,cnv_amp,0.0
ZBTB1,promoter,0.0
CARD18,mut_important,0.0
CARD18,cnv_del,0.0
CARD18,cnv_amp,0.0
CARD18,promoter,0.0
MAT2A,mut_important,0.0
MAT2A,cnv_del,0.0
MAT2A,cnv_amp,0.00050206616
MAT2A,promoter,-0.00026163162
ZBTB6,mut_important,0.0
ZBTB6,cnv_del,0.0
ZBTB6,cnv_amp,0.0
ZBTB6,promoter,0.0
ZBTB5,mut_important,0.0
ZBTB5,cnv_del,0.0
ZBTB5,cnv_amp,0.0
ZBTB5,promoter,0.0
MAT2B,mut_important,0.0
MAT2B,cnv_del,0.0
MAT2B,cnv_amp,0.0
MAT2B,promoter,-3.954024e-07
NR4A2,mut_important,0.0
NR4A2,cnv_del,0.0
NR4A2,cnv_amp,0.0
NR4A2,promoter,-2.4729604e-07
NR4A3,mut_important,0.0
NR4A3,cnv_del,0.0
NR4A3,cnv_amp,0.0
NR4A3,promoter,0.0
CARD11,mut_important,0.0
CARD11,cnv_del,0.0
CARD11,cnv_amp,3.9212445e-08
CARD11,promoter,-3.364412e-05
NBR1,mut_important,0.0
NBR1,cnv_del,0.0
NBR1,cnv_amp,0.0
NBR1,promoter,0.0
CARD17,mut_important,0.0
CARD17,cnv_del,0.0
CARD17,cnv_amp,0.0
CARD17,promoter,0.0
CARD16,mut_important,0.0
CARD16,cnv_del,0.0
CARD16,cnv_amp,0.0
CARD16,promoter,0.0
CARD14,mut_important,0.0
CARD14,cnv_del,0.0
CARD14,cnv_amp,0.00010123714
CARD14,promoter,0.0006463126
CASC3,mut_important,0.0
CASC3,cnv_del,0.0
CASC3,cnv_amp,0.0
CASC3,promoter,0.0
CASC1,mut_important,0.0
CASC1,cnv_del,0.0
CASC1,cnv_amp,0.0
CASC1,promoter,0.0
ARR3,mut_important,0.0
ARR3,cnv_del,0.0
ARR3,cnv_amp,0.0
ARR3,promoter,0.0
CASC4,mut_important,0.0
CASC4,cnv_del,0.0
CASC4,cnv_amp,0.0
CASC4,promoter,0.0
COL24A1,mut_important,0.0
COL24A1,cnv_del,0.0
COL24A1,cnv_amp,0.0
COL24A1,promoter,8.172153e-05
PXMP2,mut_important,0.0
PXMP2,cnv_del,0.0
PXMP2,cnv_amp,0.0
PXMP2,promoter,0.0
AIM2,mut_important,0.0
AIM2,cnv_del,0.0
AIM2,cnv_amp,-0.000104891136
AIM2,promoter,0.0
PXMP4,mut_important,0.0
PXMP4,cnv_del,0.0
PXMP4,cnv_amp,0.0
PXMP4,promoter,0.0
HAO2,mut_important,0.0
HAO2,cnv_del,0.0
HAO2,cnv_amp,3.1741652e-05
HAO2,promoter,0.0
RIPK3,mut_important,0.0
RIPK3,cnv_del,0.0
RIPK3,cnv_amp,0.00010987685
RIPK3,promoter,0.0
NCEH1,mut_important,0.0
NCEH1,cnv_del,0.0
NCEH1,cnv_amp,0.00038233923
NCEH1,promoter,0.0
NUDT13,mut_important,0.0
NUDT13,cnv_del,0.0
NUDT13,cnv_amp,0.0
NUDT13,promoter,0.0
HCG22,mut_important,0.0
HCG22,cnv_del,0.0
HCG22,cnv_amp,0.0
HCG22,promoter,0.0
FAM53C,mut_important,0.0
FAM53C,cnv_del,0.0
FAM53C,cnv_amp,0.0
FAM53C,promoter,0.0
COL20A1,mut_important,0.0
COL20A1,cnv_del,0.0
COL20A1,cnv_amp,0.00038675574
COL20A1,promoter,0.0
CUL4A,mut_important,0.0
CUL4A,cnv_del,0.0
CUL4A,cnv_amp,3.6995858e-05
CUL4A,promoter,-3.2233622e-06
CUL4B,mut_important,0.0
CUL4B,cnv_del,8.7348104e-07
CUL4B,cnv_amp,6.889804e-06
CUL4B,promoter,2.2321263e-05
CYP2C19,mut_important,0.0
CYP2C19,cnv_del,0.0
CYP2C19,cnv_amp,0.0
CYP2C19,promoter,0.0
TRMT12,mut_important,0.0
TRMT12,cnv_del,0.0
TRMT12,cnv_amp,0.0
TRMT12,promoter,0.0
TBX1,mut_important,0.0
TBX1,cnv_del,0.0
TBX1,cnv_amp,0.0
TBX1,promoter,0.0
SLC25A48,mut_important,0.0
SLC25A48,cnv_del,0.0
SLC25A48,cnv_amp,0.0
SLC25A48,promoter,0.0
DLL4,mut_important,0.0
DLL4,cnv_del,0.0
DLL4,cnv_amp,0.00010526524
DLL4,promoter,-2.0763944e-05
BOLA3,mut_important,0.0
BOLA3,cnv_del,0.0
BOLA3,cnv_amp,0.0
BOLA3,promoter,0.0
ABCC3,mut_important,0.0
ABCC3,cnv_del,0.0
ABCC3,cnv_amp,0.0029555673
ABCC3,promoter,-0.0017591994
RIPK2,mut_important,0.0
RIPK2,cnv_del,0.0
RIPK2,cnv_amp,0.013400041
RIPK2,promoter,3.4177676e-06
IMMT,mut_important,0.0
IMMT,cnv_del,0.0
IMMT,cnv_amp,0.0
IMMT,promoter,0.0
GLCCI1,mut_important,0.0
GLCCI1,cnv_del,0.0
GLCCI1,cnv_amp,0.0
GLCCI1,promoter,0.0
SLC6A3,mut_important,0.0
SLC6A3,cnv_del,0.0
SLC6A3,cnv_amp,-0.0015348601
SLC6A3,promoter,0.006427087
SLC6A2,mut_important,0.0
SLC6A2,cnv_del,0.0
SLC6A2,cnv_amp,-0.00031762553
SLC6A2,promoter,0.0024820582
SLC6A1,mut_important,0.0
SLC6A1,cnv_del,0.0
SLC6A1,cnv_amp,0.0
SLC6A1,promoter,0.00052303483
SLC6A7,mut_important,0.0
SLC6A7,cnv_del,0.0
SLC6A7,cnv_amp,0.0
SLC6A7,promoter,0.0
SLC6A6,mut_important,0.0
SLC6A6,cnv_del,0.0
SLC6A6,cnv_amp,0.0
SLC6A6,promoter,0.0
SLC6A5,mut_important,0.0
SLC6A5,cnv_del,0.0
SLC6A5,cnv_amp,1.4250711e-05
SLC6A5,promoter,-4.3873046e-05
SLC6A4,mut_important,0.0
SLC6A4,cnv_del,0.0
SLC6A4,cnv_amp,6.9961665e-05
SLC6A4,promoter,-0.0029168576
OR5D18,mut_important,0.0
OR5D18,cnv_del,0.0
OR5D18,cnv_amp,-6.487381e-08
OR5D18,promoter,0.0
NDUFB6,mut_important,0.0
NDUFB6,cnv_del,0.0
NDUFB6,cnv_amp,1.8772262e-05
NDUFB6,promoter,1.1021226e-05
SLC6A9,mut_important,0.0
SLC6A9,cnv_del,0.0
SLC6A9,cnv_amp,0.0001818171
SLC6A9,promoter,0.0
SLC6A8,mut_important,0.0
SLC6A8,cnv_del,0.0
SLC6A8,cnv_amp,0.0
SLC6A8,promoter,0.0
NDUFB3,mut_important,0.0
NDUFB3,cnv_del,0.0
NDUFB3,cnv_amp,0.0009306482
NDUFB3,promoter,-0.0011779364
FAM160A2,mut_important,0.0
FAM160A2,cnv_del,0.0
FAM160A2,cnv_amp,0.0
FAM160A2,promoter,0.0
NDUFB1,mut_important,0.0
NDUFB1,cnv_del,0.0
NDUFB1,cnv_amp,0.0023182714
NDUFB1,promoter,0.00015954034
GPR39,mut_important,0.0
GPR39,cnv_del,0.0
GPR39,cnv_amp,0.0
GPR39,promoter,0.0
GSR,mut_important,0.0
GSR,cnv_del,-1.3328836e-05
GSR,cnv_amp,-0.00025186618
GSR,promoter,0.0031692074
GPR31,mut_important,0.0
GPR31,cnv_del,0.0
GPR31,cnv_amp,0.0
GPR31,promoter,0.0
TMOD1,mut_important,0.0
TMOD1,cnv_del,0.0
TMOD1,cnv_amp,0.0
TMOD1,promoter,0.0
GPR32,mut_important,0.0
GPR32,cnv_del,0.0
GPR32,cnv_amp,0.0
GPR32,promoter,0.0
GPR35,mut_important,0.0
GPR35,cnv_del,8.287339e-05
GPR35,cnv_amp,0.0
GPR35,promoter,0.0014774421
NUDT18,mut_important,0.0
NUDT18,cnv_del,0.0
NUDT18,cnv_amp,0.0
NUDT18,promoter,0.0
NAALADL1,mut_important,0.0
NAALADL1,cnv_del,0.0
NAALADL1,cnv_amp,0.0
NAALADL1,promoter,0.0
LRPPRC,mut_important,0.0
LRPPRC,cnv_del,0.0
LRPPRC,cnv_amp,0.0
LRPPRC,promoter,0.0
EQTN,mut_important,0.0
EQTN,cnv_del,0.0
EQTN,cnv_amp,0.0
EQTN,promoter,0.0
C12orf57,mut_important,0.0
C12orf57,cnv_del,0.0
C12orf57,cnv_amp,0.0
C12orf57,promoter,0.0
C12orf54,mut_important,0.0
C12orf54,cnv_del,0.0
C12orf54,cnv_amp,0.0
C12orf54,promoter,0.0
SUGT1,mut_important,0.0
SUGT1,cnv_del,-7.9111084e-07
SUGT1,cnv_amp,0.0
SUGT1,promoter,-1.0383343e-06
FAM50B,mut_important,0.0
FAM50B,cnv_del,0.0
FAM50B,cnv_amp,0.0
FAM50B,promoter,0.0
FAM50A,mut_important,0.0
FAM50A,cnv_del,0.0
FAM50A,cnv_amp,0.0
FAM50A,promoter,0.0
FMNL2,mut_important,0.0
FMNL2,cnv_del,0.0
FMNL2,cnv_amp,0.0
FMNL2,promoter,0.0
FMNL3,mut_important,0.0
FMNL3,cnv_del,0.0
FMNL3,cnv_amp,0.0
FMNL3,promoter,0.0
FMNL1,mut_important,0.0
FMNL1,cnv_del,0.0
FMNL1,cnv_amp,0.0
FMNL1,promoter,0.0
ZIC4,mut_important,0.0
ZIC4,cnv_del,0.0
ZIC4,cnv_amp,0.0
ZIC4,promoter,0.0
STAP2,mut_important,0.0
STAP2,cnv_del,0.0
STAP2,cnv_amp,0.0
STAP2,promoter,0.0
STAP1,mut_important,0.0
STAP1,cnv_del,0.0
STAP1,cnv_amp,0.0
STAP1,promoter,0.0
ZIC5,mut_important,0.0
ZIC5,cnv_del,0.0
ZIC5,cnv_amp,0.0
ZIC5,promoter,0.0
NEXN,mut_important,0.0
NEXN,cnv_del,0.0
NEXN,cnv_amp,0.0
NEXN,promoter,0.0
GUCA2B,mut_important,0.0
GUCA2B,cnv_del,0.0
GUCA2B,cnv_amp,0.0
GUCA2B,promoter,0.0
ZIC2,mut_important,0.0
ZIC2,cnv_del,0.0
ZIC2,cnv_amp,0.0
ZIC2,promoter,0.0
MAPRE1,mut_important,0.0
MAPRE1,cnv_del,0.0
MAPRE1,cnv_amp,0.0
MAPRE1,promoter,0.0
MAPRE3,mut_important,0.0
MAPRE3,cnv_del,0.0
MAPRE3,cnv_amp,0.0
MAPRE3,promoter,0.0
MAPRE2,mut_important,0.0
MAPRE2,cnv_del,0.0
MAPRE2,cnv_amp,0.0
MAPRE2,promoter,0.0
AQP6,mut_important,0.0
AQP6,cnv_del,0.0
AQP6,cnv_amp,0.0
AQP6,promoter,0.0
AQP7,mut_important,0.0
AQP7,cnv_del,0.0
AQP7,cnv_amp,-0.00022928065
AQP7,promoter,0.0
AQP4,mut_important,0.0
AQP4,cnv_del,0.0
AQP4,cnv_amp,0.00045146246
AQP4,promoter,0.0
AQP5,mut_important,0.0
AQP5,cnv_del,0.0
AQP5,cnv_amp,0.0
AQP5,promoter,0.0018245198
AQP2,mut_important,0.0
AQP2,cnv_del,0.0
AQP2,cnv_amp,0.0
AQP2,promoter,-0.00022932212
AQP3,mut_important,0.0
AQP3,cnv_del,0.0
AQP3,cnv_amp,5.4234572e-08
AQP3,promoter,1.4302563e-07
AQP1,mut_important,0.0
AQP1,cnv_del,0.0
AQP1,cnv_amp,0.0002048258
AQP1,promoter,-0.00014378513
ZIC1,mut_important,0.0
ZIC1,cnv_del,0.0
ZIC1,cnv_amp,0.0
ZIC1,promoter,0.0
ANKRD49,mut_important,0.0
ANKRD49,cnv_del,0.0
ANKRD49,cnv_amp,0.0
ANKRD49,promoter,0.0
NEDD4,mut_important,0.0
NEDD4,cnv_del,0.0
NEDD4,cnv_amp,0.0
NEDD4,promoter,-3.1264192e-06
AQP8,mut_important,0.0
AQP8,cnv_del,0.0
AQP8,cnv_amp,-0.0029164879
AQP8,promoter,0.0
AQP9,mut_important,0.0
AQP9,cnv_del,0.0
AQP9,cnv_amp,0.00050785724
AQP9,promoter,0.0
GRM4,mut_important,0.0
GRM4,cnv_del,0.0
GRM4,cnv_amp,0.0074369246
GRM4,promoter,0.0
NOP2,mut_important,0.0
NOP2,cnv_del,0.0
NOP2,cnv_amp,0.0
NOP2,promoter,0.0
PATZ1,mut_important,0.0
PATZ1,cnv_del,0.0
PATZ1,cnv_amp,0.0
PATZ1,promoter,0.0
TAGAP,mut_important,0.0
TAGAP,cnv_del,0.0
TAGAP,cnv_amp,0.0
TAGAP,promoter,0.0
GRM7,mut_important,0.0
GRM7,cnv_del,0.0
GRM7,cnv_amp,5.4535652e-05
GRM7,promoter,0.0
MRRF,mut_important,0.0
MRRF,cnv_del,0.0
MRRF,cnv_amp,0.0
MRRF,promoter,0.0
MPV17L,mut_important,0.0
MPV17L,cnv_del,0.0
MPV17L,cnv_amp,0.0
MPV17L,promoter,0.0
PXYLP1,mut_important,0.0
PXYLP1,cnv_del,0.0
PXYLP1,cnv_amp,0.0
PXYLP1,promoter,0.0
GSC,mut_important,0.0
GSC,cnv_del,0.0
GSC,cnv_amp,0.0
GSC,promoter,0.0
ETNPPL,mut_important,0.0
ETNPPL,cnv_del,0.0
ETNPPL,cnv_amp,0.0
ETNPPL,promoter,-0.00011067639
HAO1,mut_important,0.0
HAO1,cnv_del,0.0
HAO1,cnv_amp,0.00025458317
HAO1,promoter,0.0
RSRC1,mut_important,0.0
RSRC1,cnv_del,0.0
RSRC1,cnv_amp,0.0
RSRC1,promoter,0.0
RHAG,mut_important,0.0
RHAG,cnv_del,0.0
RHAG,cnv_amp,0.0
RHAG,promoter,0.0
C8orf37,mut_important,0.0
C8orf37,cnv_del,0.0
C8orf37,cnv_amp,0.0
C8orf37,promoter,0.0
IFIT1B,mut_important,0.0
IFIT1B,cnv_del,0.0
IFIT1B,cnv_amp,0.0
IFIT1B,promoter,0.0
GRM2,mut_important,0.0
GRM2,cnv_del,0.0012153087
GRM2,cnv_amp,0.0
GRM2,promoter,0.03292177
POM121L12,mut_important,0.0
POM121L12,cnv_del,0.0
POM121L12,cnv_amp,0.0
POM121L12,promoter,0.0
RNF215,mut_important,0.0
RNF215,cnv_del,0.0
RNF215,cnv_amp,0.0
RNF215,promoter,0.0
RNF214,mut_important,0.0
RNF214,cnv_del,0.0
RNF214,cnv_amp,0.0
RNF214,promoter,0.0
RNF217,mut_important,0.0
RNF217,cnv_del,0.0
RNF217,cnv_amp,0.0
RNF217,promoter,0.0
NR1H3,mut_important,0.0
NR1H3,cnv_del,0.0
NR1H3,cnv_amp,0.0
NR1H3,promoter,4.6641212e-08
LZTR1,mut_important,0.0
LZTR1,cnv_del,0.0
LZTR1,cnv_amp,0.0
LZTR1,promoter,0.0
RTCA,mut_important,0.0
RTCA,cnv_del,0.0
RTCA,cnv_amp,0.0
RTCA,promoter,0.0
RNF213,mut_important,0.0
RNF213,cnv_del,0.0
RNF213,cnv_amp,0.0
RNF213,promoter,0.0
RNF212,mut_important,0.0
RNF212,cnv_del,0.0
RNF212,cnv_amp,0.0
RNF212,promoter,0.0
MED29,mut_important,0.0
MED29,cnv_del,0.0
MED29,cnv_amp,0.0
MED29,promoter,0.0
MED28,mut_important,0.0
MED28,cnv_del,0.0
MED28,cnv_amp,0.0
MED28,promoter,0.0
RSRC2,mut_important,0.0
RSRC2,cnv_del,0.0
RSRC2,cnv_amp,0.0
RSRC2,promoter,0.0
ADORA1,mut_important,0.0
ADORA1,cnv_del,0.0
ADORA1,cnv_amp,-0.0042871274
ADORA1,promoter,0.0
MED20,mut_important,0.0
MED20,cnv_del,0.0
MED20,cnv_amp,0.0
MED20,promoter,0.0
ENAH,mut_important,0.0
ENAH,cnv_del,0.0
ENAH,cnv_amp,-0.00010158479
ENAH,promoter,-1.815728e-06
MED22,mut_important,0.0
MED22,cnv_del,0.0
MED22,cnv_amp,0.0
MED22,promoter,0.0
MED25,mut_important,0.0
MED25,cnv_del,0.0
MED25,cnv_amp,0.0
MED25,promoter,0.0
MED24,mut_important,0.0
MED24,cnv_del,0.0
MED24,cnv_amp,0.00017444436
MED24,promoter,-1.2322265e-05
MED27,mut_important,0.0
MED27,cnv_del,0.0
MED27,cnv_amp,0.0
MED27,promoter,-3.0382378e-06
ENAM,mut_important,0.0
ENAM,cnv_del,0.0
ENAM,cnv_amp,0.0
ENAM,promoter,0.0
C8orf34,mut_important,0.0
C8orf34,cnv_del,0.0
C8orf34,cnv_amp,0.0
C8orf34,promoter,0.0
FUNDC1,mut_important,0.0
FUNDC1,cnv_del,0.0
FUNDC1,cnv_amp,0.0
FUNDC1,promoter,0.0
CC2D1A,mut_important,0.0
CC2D1A,cnv_del,0.0
CC2D1A,cnv_amp,0.0
CC2D1A,promoter,0.0
CC2D1B,mut_important,0.0
CC2D1B,cnv_del,0.0
CC2D1B,cnv_amp,0.0
CC2D1B,promoter,0.0
SEPT5,mut_important,0.0
SEPT5,cnv_del,0.0
SEPT5,cnv_amp,0.0
SEPT5,promoter,0.0
SEPT7,mut_important,0.0
SEPT7,cnv_del,0.0
SEPT7,cnv_amp,0.0
SEPT7,promoter,0.0
RESP18,mut_important,0.0
RESP18,cnv_del,0.0
RESP18,cnv_amp,0.0
RESP18,promoter,0.0
APLP2,mut_important,0.0
APLP2,cnv_del,0.0
APLP2,cnv_amp,0.0
APLP2,promoter,0.0
FNBP1L,mut_important,0.0
FNBP1L,cnv_del,4.113541e-05
FNBP1L,cnv_amp,-2.1694874e-05
FNBP1L,promoter,-7.280206e-07
KANSL3,mut_important,0.0
KANSL3,cnv_del,0.0
KANSL3,cnv_amp,0.0
KANSL3,promoter,0.0
KANSL2,mut_important,0.0
KANSL2,cnv_del,0.0
KANSL2,cnv_amp,0.0
KANSL2,promoter,0.0
KANSL1,mut_important,0.0
KANSL1,cnv_del,0.0
KANSL1,cnv_amp,0.0
KANSL1,promoter,0.0
FAM47A,mut_important,0.0
FAM47A,cnv_del,0.0
FAM47A,cnv_amp,0.0
FAM47A,promoter,0.0
GK2,mut_important,0.0
GK2,cnv_del,0.0
GK2,cnv_amp,6.6067105e-06
GK2,promoter,0.0
GK5,mut_important,0.0
GK5,cnv_del,0.0
GK5,cnv_amp,0.0
GK5,promoter,0.0
TRIAP1,mut_important,0.0
TRIAP1,cnv_del,0.0
TRIAP1,cnv_amp,0.0
TRIAP1,promoter,0.0
RBM34,mut_important,0.0
RBM34,cnv_del,0.0
RBM34,cnv_amp,0.0
RBM34,promoter,0.0
FAM107B,mut_important,0.0
FAM107B,cnv_del,0.0
FAM107B,cnv_amp,0.0
FAM107B,promoter,0.0
NEURL1,mut_important,0.0
NEURL1,cnv_del,0.0
NEURL1,cnv_amp,0.0
NEURL1,promoter,0.0
BORA,mut_important,0.0
BORA,cnv_del,0.0
BORA,cnv_amp,0.0
BORA,promoter,0.0
UBE2D4,mut_important,0.0
UBE2D4,cnv_del,0.0
UBE2D4,cnv_amp,8.075518e-05
UBE2D4,promoter,-2.2861828e-05
FIBCD1,mut_important,0.0
FIBCD1,cnv_del,0.0
FIBCD1,cnv_amp,0.0
FIBCD1,promoter,0.0
GSN,mut_important,0.0
GSN,cnv_del,0.0
GSN,cnv_amp,0.0
GSN,promoter,1.3596025e-05
AOC2,mut_important,0.0
AOC2,cnv_del,0.0
AOC2,cnv_amp,7.040286e-05
AOC2,promoter,0.0
CCER1,mut_important,0.0
CCER1,cnv_del,0.0
CCER1,cnv_amp,0.0
CCER1,promoter,0.0
CCER2,mut_important,0.0
CCER2,cnv_del,0.0
CCER2,cnv_amp,0.0
CCER2,promoter,0.0
SPANXN5,mut_important,0.0
SPANXN5,cnv_del,0.0
SPANXN5,cnv_amp,0.0
SPANXN5,promoter,0.0
SPANXN4,mut_important,0.0
SPANXN4,cnv_del,0.0
SPANXN4,cnv_amp,0.0
SPANXN4,promoter,0.0
EPHB1,mut_important,0.0
EPHB1,cnv_del,0.0
EPHB1,cnv_amp,-1.41848595e-05
EPHB1,promoter,-3.260955e-05
PARP8,mut_important,0.0
PARP8,cnv_del,0.0
PARP8,cnv_amp,0.0
PARP8,promoter,0.0
PARP9,mut_important,0.0
PARP9,cnv_del,0.0
PARP9,cnv_amp,0.0
PARP9,promoter,0.0
SPANXN3,mut_important,0.0
SPANXN3,cnv_del,0.0
SPANXN3,cnv_amp,0.0
SPANXN3,promoter,0.0
SPANXN2,mut_important,0.0
SPANXN2,cnv_del,0.0
SPANXN2,cnv_amp,0.0
SPANXN2,promoter,0.0
PARP4,mut_important,0.0
PARP4,cnv_del,4.086179e-06
PARP4,cnv_amp,0.0
PARP4,promoter,2.2519766e-06
TOM1L1,mut_important,0.0
TOM1L1,cnv_del,0.0
TOM1L1,cnv_amp,0.0
TOM1L1,promoter,0.0
PARP6,mut_important,0.0
PARP6,cnv_del,0.0
PARP6,cnv_amp,0.0
PARP6,promoter,0.0
EPN1,mut_important,0.0
EPN1,cnv_del,0.0
EPN1,cnv_amp,-3.934267e-06
EPN1,promoter,-9.16521e-06
DNAJC5G,mut_important,0.0
DNAJC5G,cnv_del,0.0
DNAJC5G,cnv_amp,2.1081378e-06
DNAJC5G,promoter,0.0
PARP2,mut_important,0.0
PARP2,cnv_del,0.0
PARP2,cnv_amp,0.0
PARP2,promoter,-4.2717675e-06
PARP3,mut_important,0.0
PARP3,cnv_del,9.612544e-06
PARP3,cnv_amp,0.0
PARP3,promoter,-4.0966215e-06
BTNL9,mut_important,0.0
BTNL9,cnv_del,0.0
BTNL9,cnv_amp,0.0
BTNL9,promoter,0.0
BTNL8,mut_important,0.0
BTNL8,cnv_del,0.0
BTNL8,cnv_amp,0.0
BTNL8,promoter,0.0
BCCIP,mut_important,0.0
BCCIP,cnv_del,0.0
BCCIP,cnv_amp,0.0
BCCIP,promoter,0.0
TP53INP1,mut_important,0.0
TP53INP1,cnv_del,0.0
TP53INP1,cnv_amp,0.0
TP53INP1,promoter,0.0
TP53INP2,mut_important,0.0
TP53INP2,cnv_del,0.0
TP53INP2,cnv_amp,4.172021e-07
TP53INP2,promoter,3.6088824e-08
BTNL3,mut_important,0.0
BTNL3,cnv_del,0.0
BTNL3,cnv_amp,0.0
BTNL3,promoter,0.0
BTNL2,mut_important,0.0
BTNL2,cnv_del,0.0
BTNL2,cnv_amp,0.0
BTNL2,promoter,0.0
ANG,mut_important,0.0
ANG,cnv_del,0.0
ANG,cnv_amp,3.255874e-06
ANG,promoter,-2.2308242e-07
ALDH4A1,mut_important,0.0
ALDH4A1,cnv_del,0.0
ALDH4A1,cnv_amp,0.0
ALDH4A1,promoter,-1.9995057e-05
AAMDC,mut_important,0.0
AAMDC,cnv_del,0.0
AAMDC,cnv_amp,0.0
AAMDC,promoter,0.0
MELK,mut_important,0.0
MELK,cnv_del,0.0
MELK,cnv_amp,0.0
MELK,promoter,0.0
RIMS4,mut_important,0.0
RIMS4,cnv_del,0.0
RIMS4,cnv_amp,0.0
RIMS4,promoter,0.0
NVL,mut_important,0.0
NVL,cnv_del,0.0
NVL,cnv_amp,0.0
NVL,promoter,0.0
FGF22,mut_important,0.0
FGF22,cnv_del,0.0
FGF22,cnv_amp,0.0
FGF22,promoter,0.0010736565
FGF23,mut_important,0.0
FGF23,cnv_del,0.0
FGF23,cnv_amp,-4.1915846e-05
FGF23,promoter,0.0
FGF20,mut_important,0.0
FGF20,cnv_del,0.0021193963
FGF20,cnv_amp,0.0005478733
FGF20,promoter,0.022061098
FGF21,mut_important,0.0
FGF21,cnv_del,0.0
FGF21,cnv_amp,0.0
FGF21,promoter,0.0
MDFI,mut_important,0.0
MDFI,cnv_del,0.0
MDFI,cnv_amp,0.0
MDFI,promoter,0.0
XAGE5,mut_important,0.0
XAGE5,cnv_del,0.0
XAGE5,cnv_amp,0.0
XAGE5,promoter,0.0
RASIP1,mut_important,0.0
RASIP1,cnv_del,0.0
RASIP1,cnv_amp,0.0
RASIP1,promoter,0.0
XAGE3,mut_important,0.0
XAGE3,cnv_del,0.0
XAGE3,cnv_amp,0.0
XAGE3,promoter,0.0
SLC4A10,mut_important,0.0
SLC4A10,cnv_del,0.0
SLC4A10,cnv_amp,0.0
SLC4A10,promoter,0.0
ACTC1,mut_important,0.0
ACTC1,cnv_del,0.0
ACTC1,cnv_amp,0.0
ACTC1,promoter,0.0
DSN1,mut_important,0.0
DSN1,cnv_del,0.0
DSN1,cnv_amp,0.0
DSN1,promoter,0.0
ZNF34,mut_important,0.0
ZNF34,cnv_del,0.0
ZNF34,cnv_amp,0.00049434416
ZNF34,promoter,1.2138368e-05
ZNF35,mut_important,0.0
ZNF35,cnv_del,0.0
ZNF35,cnv_amp,0.0
ZNF35,promoter,0.0
ZNF32,mut_important,0.0
ZNF32,cnv_del,0.0
ZNF32,cnv_amp,0.0
ZNF32,promoter,0.0
ZNF30,mut_important,0.0
ZNF30,cnv_del,0.0
ZNF30,cnv_amp,1.8455707e-05
ZNF30,promoter,5.265697e-06
ZFP3,mut_important,0.0
ZFP3,cnv_del,0.0
ZFP3,cnv_amp,0.0
ZFP3,promoter,0.0
SH3GL1,mut_important,0.0
SH3GL1,cnv_del,0.0
SH3GL1,cnv_amp,0.0
SH3GL1,promoter,-2.1241942e-06
MSH2,mut_important,0.0
MSH2,cnv_del,0.0
MSH2,cnv_amp,0.00012749394
MSH2,promoter,-7.647082e-05
SH3GL3,mut_important,0.0
SH3GL3,cnv_del,0.0
SH3GL3,cnv_amp,3.7412858e-06
SH3GL3,promoter,1.1247367e-05
MAF1,mut_important,0.0
MAF1,cnv_del,0.0
MAF1,cnv_amp,0.0
MAF1,promoter,0.0
SLC10A3,mut_important,0.0
SLC10A3,cnv_del,0.0
SLC10A3,cnv_amp,0.0
SLC10A3,promoter,0.0
SPACA5B,mut_important,0.0
SPACA5B,cnv_del,0.0
SPACA5B,cnv_amp,0.0
SPACA5B,promoter,0.0
SLC10A1,mut_important,0.0
SLC10A1,cnv_del,0.0
SLC10A1,cnv_amp,0.0
SLC10A1,promoter,0.0
SLC10A7,mut_important,0.0
SLC10A7,cnv_del,0.0
SLC10A7,cnv_amp,0.0
SLC10A7,promoter,0.0
SLC10A6,mut_important,0.0
SLC10A6,cnv_del,0.0
SLC10A6,cnv_amp,0.0
SLC10A6,promoter,0.0
SLC10A5,mut_important,0.0
SLC10A5,cnv_del,0.0
SLC10A5,cnv_amp,0.0
SLC10A5,promoter,0.0
XCL2,mut_important,0.0
XCL2,cnv_del,0.0
XCL2,cnv_amp,-0.0002753409
XCL2,promoter,0.0
SPANXD,mut_important,0.0
SPANXD,cnv_del,0.0
SPANXD,cnv_amp,0.0
SPANXD,promoter,0.0
STAB2,mut_important,0.0
STAB2,cnv_del,0.0
STAB2,cnv_amp,0.0
STAB2,promoter,0.0
XCL1,mut_important,0.0
XCL1,cnv_del,0.0
XCL1,cnv_amp,-0.0013713567
XCL1,promoter,0.0
FHL2,mut_important,0.0
FHL2,cnv_del,0.0
FHL2,cnv_amp,0.0
FHL2,promoter,4.462526e-07
FHL3,mut_important,0.0
FHL3,cnv_del,0.0
FHL3,cnv_amp,0.0
FHL3,promoter,0.0
FHL1,mut_important,0.0
FHL1,cnv_del,0.0
FHL1,cnv_amp,0.0
FHL1,promoter,0.0
CCDC25,mut_important,0.0
CCDC25,cnv_del,0.0
CCDC25,cnv_amp,0.0
CCDC25,promoter,0.0
FHL5,mut_important,0.0
FHL5,cnv_del,0.0
FHL5,cnv_amp,0.0
FHL5,promoter,0.0
POMC,mut_important,0.0
POMC,cnv_del,0.0
